accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,-1.7,2.9,9.3
0.002,-1.6,3.0,9.3
0.005,-2.5,3.7,10.8
0.007,-1.2,2.3,9.8
0.1,-2.1,4.3,8.8
0.105,-1.3,2.6,8.8
0.107,-1.8,2.9,9.5
0.108,-1.8,3.2,9.5
0.2,-1.7,3.5,9.1
0.202,-1.7,3.3,9.2
0.204,-1.5,2.9,9.3
0.206,-1.5,2.8,9.3
0.304,-1.6,2.8,9.2
0.305,-1.7,2.6,9.1
0.307,-1.7,2.7,9.2
0.309,-1.6,2.8,9.0
0.401,-1.6,2.9,8.9
0.403,-1.7,3.0,8.9
0.404,-1.8,3.0,8.8
0.414,-1.8,3.0,8.7
0.5,-2.0,3.1,8.7
0.505,-2.1,3.2,8.6
0.506,-2.2,3.2,8.6
0.508,-2.3,3.0,8.6
0.6,-2.5,2.7,8.5
0.606,-2.7,2.5,8.4
0.608,-2.9,2.3,8.3
0.609,-3.1,2.1,8.2
0.7,-3.3,1.5,8.1
0.701,-3.4,1.2,8.0
0.703,-3.4,1.0,7.8
0.714,-3.5,0.8,7.8
0.801,-3.8,0.1,7.7
0.802,-3.8,-0.2,7.4
0.804,-3.8,-0.4,7.2
0.805,-3.8,-1.0,7.0
0.9,-4.4,-2.4,6.7
0.903,-4.6,-2.5,7.2
0.91,-5.2,-2.6,7.7
0.911,-5.4,-2.8,7.8
1.0,-6.0,-2.5,7.2
1.001,-6.5,-3.0,6.7
1.003,-6.9,-3.5,6.2
1.005,-7.3,-4.0,6.2
1.1,-8.1,-3.9,4.8
1.102,-8.4,-4.1,4.0
1.114,-8.6,-4.8,3.3
1.116,-8.9,-5.2,2.7
1.2,-9.4,-5.5,1.8
1.205,-9.7,-5.6,2.0
1.206,-10.0,-5.7,1.8
1.208,-10.4,-5.8,1.6
1.3,-10.9,-6.1,1.8
1.301,-11.1,-5.7,2.0
1.303,-11.3,-5.0,2.2
1.305,-11.4,-4.1,2.5
1.4,-11.2,-3.7,3.1
1.402,-10.8,-3.4,2.7
1.404,-10.2,-4.0,1.7
1.405,-9.5,-4.3,1.3
1.499,-9.4,-2.7,1.3
1.511,-9.2,-2.5,1.2
1.513,-9.2,-2.3,1.1
1.524,-9.2,-2.1,1.2
1.599,-9.3,-2.1,1.1
1.601,-9.3,-2.2,0.9
1.602,-9.4,-2.5,0.7
1.604,-9.4,-2.7,0.6
1.701,-9.5,-2.6,0.8
1.703,-9.5,-2.4,0.8
1.708,-9.6,-2.3,0.8
1.709,-9.6,-2.3,0.8
1.802,-9.6,-2.3,0.8
1.804,-9.5,-2.2,0.9
1.805,-9.4,-2.2,1.0
1.811,-9.4,-2.1,1.0
1.912,-9.4,-2.1,1.2
1.914,-9.4,-2.0,1.2
1.917,-9.4,-2.0,1.2
1.926,-9.4,-2.0,1.3
2.002,-9.5,-1.3,1.8
2.003,-9.6,-1.4,1.8
2.005,-9.7,-1.6,1.6
2.013,-9.8,-2.1,1.4
2.102,-9.5,-2.4,1.3
2.103,-9.4,-2.2,1.3
2.11,-9.4,-2.1,1.2
2.111,-9.3,-2.1,1.2
2.206,-9.4,-2.2,1.1
2.207,-9.4,-2.3,1.1
2.209,-9.4,-2.3,1.1
2.211,-9.5,-2.3,1.1
2.301,-9.5,-2.3,0.9
2.303,-9.4,-2.3,0.9
2.305,-9.4,-2.3,1.0
2.306,-9.3,-2.3,1.1
2.404,-9.5,-2.2,1.3
2.406,-9.5,-2.1,1.2
2.408,-9.4,-2.1,1.3
2.409,-9.2,-2.1,1.3
2.501,-9.0,-1.9,1.3
2.503,-8.8,-1.8,1.1
2.505,-8.9,-1.8,1.0
2.506,-8.8,-1.7,1.0
2.601,-8.7,-1.7,0.6
2.604,-8.7,-1.5,0.6
2.605,-8.8,-1.5,0.6
2.621,-9.0,-1.3,0.5
2.701,-8.5,-1.8,0.3
2.703,-8.9,-0.7,0.2
2.704,-9.0,-0.7,0.4
2.706,-8.9,-2.8,-0.0
2.801,-8.3,-0.7,-0.0
2.803,-8.0,-2.5,-0.2
2.804,-8.4,-1.7,-0.5
2.806,-8.2,-1.4,-0.7
2.901,-7.8,-1.9,-1.3
2.903,-7.7,-1.9,-1.1
2.905,-7.9,-1.8,-1.1
2.911,-8.0,-1.6,-1.5
3.001,-7.4,-1.5,-1.6
3.003,-7.9,-1.7,-1.7
3.015,-8.4,-1.7,-2.0
3.026,-8.2,-1.7,-2.2
3.102,-7.7,-2.0,-2.4
3.104,-8.1,-2.3,-2.4
3.109,-8.6,-2.6,-2.7
3.111,-8.5,-2.9,-2.8
3.226,-8.5,-2.4,-3.3
3.227,-9.1,-2.3,-3.7
3.229,-9.1,-2.4,-3.4
3.231,-8.8,-2.5,-3.2
3.327,-8.9,-2.7,-3.9
3.329,-9.0,-2.7,-4.1
3.331,-9.2,-2.6,-3.8
3.334,-9.6,-2.6,-3.7
3.405,-10.7,-3.0,-5.1
3.417,-10.2,-3.0,-5.1
3.419,-9.9,-3.0,-4.9
3.421,-10.1,-3.0,-5.2
3.497,-9.8,-2.6,-4.9
3.499,-9.8,-2.5,-4.4
3.5,-10.1,-2.1,-4.9
3.599,-10.2,-2.1,-5.6
3.602,-10.4,-2.5,-5.3
3.604,-10.6,-2.1,-5.2
3.606,-10.1,-1.8,-5.6
3.705,-10.5,-2.3,-5.5
3.708,-10.2,-1.0,-4.9
3.71,-9.9,-1.1,-4.7
3.711,-9.7,-1.7,-4.8
3.799,-9.8,-1.2,-4.6
3.817,-9.6,-0.2,-4.8
3.819,-9.6,-1.5,-4.3
3.822,-9.6,-1.4,-5.5
3.9,-9.6,-2.1,-6.6
3.905,-8.7,-2.1,-6.0
3.907,-8.9,-1.7,-6.2
3.909,-9.1,-1.4,-6.1
4.0,-9.6,-1.6,-4.7
4.004,-8.6,-1.8,-6.9
4.005,-8.5,-2.0,-8.3
4.007,-8.9,-0.9,-7.2
4.099,-8.4,-0.3,-6.5
4.102,-9.0,-0.3,-6.1
4.104,-7.2,-2.9,-8.3
4.105,-7.3,-4.0,-7.3
4.199,-6.1,-7.2,-6.3
4.212,-8.8,0.4,-4.5
4.222,-7.7,-2.2,-5.8
4.223,-8.0,-5.7,-5.5
4.299,-8.0,-5.2,-5.3
4.303,-6.9,-2.9,-5.0
4.308,-7.5,-5.3,-5.8
4.309,-6.8,-5.4,-2.9
4.404,-7.2,-2.8,-4.4
4.407,-6.4,-4.2,-3.7
4.409,-6.7,-3.7,-4.1
4.411,-7.3,-5.6,-3.0
4.499,-6.9,-4.4,-4.8
4.502,-6.7,-5.7,-2.8
4.504,-5.3,-4.3,-3.3
4.509,-6.3,-2.6,-3.4
4.599,-7.6,-2.8,-5.1
4.602,-7.3,-8.0,-5.8
4.604,-7.0,-6.3,-6.1
4.606,-7.6,-5.7,-6.0
4.699,-7.6,-5.6,-7.7
4.703,-6.8,-3.3,-6.0
4.704,-6.9,-4.0,-5.3
4.709,-6.8,-6.1,-5.8
4.799,-7.4,-5.7,-3.9
