orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,-0.3,0.0,0.0,-1.0
0.003,-0.3,0.0,0.0,-1.0
0.011,-0.3,-0.0,0.0,-1.0
0.013,-0.3,-0.0,0.0,-1.0
0.136,-0.3,-0.0,0.0,-1.0
0.139,-0.3,-0.0,0.0,-1.0
0.141,-0.3,-0.0,0.0,-1.0
0.144,-0.3,-0.0,0.0,-1.0
0.212,-0.3,-0.0,0.0,-1.0
0.214,-0.3,-0.0,0.0,-1.0
0.217,-0.3,-0.0,0.0,-1.0
0.223,-0.3,-0.0,0.0,-1.0
0.339,-0.3,-0.0,0.1,-1.0
0.35,-0.3,-0.0,0.1,-1.0
0.353,-0.3,-0.0,0.1,-1.0
0.447,-0.3,-0.0,0.1,-1.0
0.458,-0.3,-0.0,0.1,-1.0
0.461,-0.3,-0.0,0.1,-1.0
0.463,-0.3,-0.0,0.1,-1.0
0.469,-0.3,-0.0,0.1,-1.0
0.526,-0.3,-0.0,0.1,-1.0
0.529,-0.3,-0.0,0.1,-1.0
0.531,-0.3,-0.0,0.1,-1.0
0.534,-0.3,-0.0,0.1,-1.0
0.632,-0.3,-0.0,0.1,-1.0
0.635,-0.3,-0.0,0.1,-1.0
0.65,-0.3,-0.0,0.1,-1.0
0.652,-0.3,-0.0,0.1,-1.0
0.759,-0.3,-0.0,0.1,-1.0
0.762,-0.3,-0.0,0.1,-1.0
0.764,-0.3,-0.0,0.1,-1.0
0.771,-0.3,0.0,0.1,-1.0
0.828,-0.3,0.0,0.1,-1.0
0.831,-0.3,0.0,0.2,-1.0
0.833,-0.3,0.0,0.2,-0.9
0.836,-0.3,0.0,0.2,-0.9
0.933,-0.3,0.0,0.2,-0.9
0.935,-0.3,0.0,0.2,-0.9
0.938,-0.3,0.0,0.3,-0.9
0.953,-0.3,0.1,0.3,-0.9
1.028,-0.3,0.1,0.4,-0.9
1.031,-0.3,0.1,0.4,-0.9
1.033,-0.3,0.1,0.4,-0.8
1.036,-0.3,0.1,0.5,-0.8
1.159,-0.4,0.2,0.6,-0.7
1.165,-0.4,0.2,0.6,-0.7
1.167,-0.4,0.2,0.6,-0.6
1.17,-0.4,0.3,0.7,-0.6
1.232,-0.4,0.3,0.7,-0.5
1.234,-0.5,0.3,0.7,-0.5
1.237,-0.5,0.3,0.7,-0.5
1.255,-0.5,0.3,0.7,-0.4
1.307,-0.6,0.2,0.7,-0.4
1.309,-0.6,0.2,0.7,-0.3
1.312,-0.6,0.2,0.7,-0.3
1.319,-0.6,0.1,0.7,-0.3
1.421,-0.7,0.1,0.7,-0.3
1.424,-0.7,0.0,0.7,-0.3
1.426,-0.7,-0.0,0.7,-0.3
1.547,-0.7,-0.0,0.6,-0.2
1.56,-0.7,-0.1,0.6,-0.2
1.562,-0.7,-0.1,0.6,-0.2
1.565,-0.7,-0.1,0.6,-0.2
1.567,-0.8,-0.1,0.6,-0.2
1.64,-0.8,-0.1,0.6,-0.2
1.642,-0.8,-0.1,0.6,-0.2
1.645,-0.7,-0.1,0.6,-0.2
1.647,-0.7,-0.1,0.6,-0.2
1.731,-0.7,-0.1,0.6,-0.2
