accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.002,0.5,3.3,9.2
0.005,0.9,4.1,9.7
0.1,0.7,2.2,9.4
0.103,0.2,3.0,9.0
0.106,0.7,3.5,9.5
0.202,0.4,3.0,9.3
0.205,0.6,3.0,9.3
0.303,0.7,3.0,9.3
0.31,0.5,3.0,9.1
0.324,0.5,3.0,9.2
0.403,0.4,3.0,9.1
0.407,0.4,2.7,9.3
0.501,0.5,2.7,9.3
0.504,-0.1,2.7,9.0
0.511,-3.5,5.7,9.9
0.602,0.8,2.2,9.3
0.605,-1.9,1.1,8.4
0.701,-1.4,-1.1,8.3
0.704,-1.7,-2.9,8.3
0.718,-1.0,-3.3,8.5
0.803,-0.5,-4.8,7.5
0.806,-0.7,-7.2,6.9
0.899,-0.5,-6.6,6.9
0.903,-0.6,-8.2,5.9
1.0,-0.2,-9.1,5.6
1.004,-0.2,-9.1,5.2
1.014,-0.4,-9.3,5.1
1.127,-0.4,-9.1,4.9
1.149,-0.6,-9.9,4.8
1.225,-0.5,-9.8,4.4
1.229,-0.4,-8.7,4.7
1.235,-1.0,-9.7,5.1
1.242,-0.8,-9.0,5.0
1.299,-1.1,-8.4,4.6
1.426,-1.4,-9.2,4.7
1.434,-1.2,-8.2,4.4
1.437,-1.4,-8.3,4.8
1.503,-1.3,-8.9,4.7
1.524,-1.1,-8.0,4.2
1.528,-1.6,-7.4,7.3
1.626,-1.1,-5.1,8.1
1.636,-1.1,-5.2,8.0
1.703,-1.3,-4.7,8.7
1.707,-2.0,-3.8,8.1
1.715,-2.5,-4.2,8.4
1.804,-4.1,-4.9,9.8
1.807,-5.0,-5.2,8.9
1.936,-4.8,-3.9,7.5
1.941,-4.7,-2.3,7.2
2.032,-5.6,-1.7,7.1
2.035,-6.3,-1.7,7.2
2.038,-6.8,-2.1,7.5
2.099,-6.5,-1.1,7.7
2.107,-6.3,-1.1,6.6
2.113,-6.9,-1.8,6.0
2.225,-7.4,-2.0,6.5
2.228,-7.6,-2.0,6.7
2.328,-6.8,-1.8,7.2
2.336,-6.8,-2.4,6.4
2.339,-7.3,-2.4,6.9
2.431,-6.9,-3.2,5.9
2.434,-6.9,-2.6,6.5
2.5,-6.1,-2.0,5.4
2.503,-7.9,-4.3,8.2
2.506,-6.7,-3.7,5.3
2.624,-6.8,-4.3,5.3
2.726,-6.8,-4.2,5.0
2.729,-6.6,-5.0,5.5
2.739,-6.3,-5.1,4.8
2.825,-6.7,-5.4,5.4
2.835,-6.9,-5.4,5.1
2.838,-6.7,-5.7,5.0
2.925,-6.8,-5.7,5.1
2.928,-6.4,-6.1,4.2
2.931,-6.1,-6.5,4.6
3.026,-6.4,-6.3,4.3
3.048,-6.1,-6.3,4.1
3.126,-6.2,-6.5,3.4
3.14,-6.6,-7.4,4.2
3.224,-6.1,-6.5,3.3
3.228,-6.5,-6.9,3.2
3.231,-6.4,-6.5,3.7
3.326,-6.0,-6.6,2.9
3.329,-6.5,-7.0,3.7
3.425,-6.2,-6.7,2.4
3.442,-6.5,-5.9,3.0
3.447,-6.3,-8.0,2.3
3.526,-6.8,-7.0,2.7
3.533,-6.3,-6.6,2.0
3.628,-6.5,-6.6,1.4
3.631,-7.2,-7.0,1.8
3.634,-6.6,-6.5,0.5
3.725,-7.0,-7.2,1.3
3.729,-7.3,-7.1,0.9
3.824,-6.9,-7.1,1.1
3.868,-6.9,-6.8,0.6
3.873,-7.2,-6.9,1.2
3.954,-6.2,-6.8,0.2
3.957,-7.2,-7.3,1.0
4.024,-7.3,-6.3,0.4
4.034,-7.1,-6.6,0.2
4.037,-7.7,-6.9,0.5
4.105,-7.9,-7.1,0.3
4.108,-6.9,-6.2,0.8
4.222,-7.0,-6.5,0.1
4.225,-7.3,-6.0,-0.0
4.328,-7.6,-6.2,0.4
4.331,-6.8,-6.1,0.5
4.334,-7.7,-5.8,0.6
4.424,-6.2,-6.9,0.6
4.428,-6.6,-5.5,-0.2
4.431,-9.3,-6.5,2.1
4.533,-7.7,-5.7,-0.8
4.536,-6.3,-4.5,2.8
4.624,-8.3,-8.8,2.5
4.628,-7.7,-7.9,1.5
4.643,-5.6,-5.2,9.4
4.726,-6.1,-2.3,6.1
4.73,-9.9,-7.0,5.3
4.85,-10.2,-9.9,3.7
4.854,-7.4,-5.9,6.9
4.924,-5.4,-8.3,7.2
4.927,-1.7,-7.1,7.0
4.94,-0.6,-4.4,7.3
5.025,-0.5,-6.1,6.8
5.029,-1.7,-4.2,9.0
5.124,-2.0,-4.7,8.1
5.127,-2.1,-6.7,7.1
5.131,-1.3,-7.3,7.0
5.225,-0.2,-4.8,6.7
5.235,0.7,-4.3,6.0
5.324,2.0,-4.9,7.0
5.331,1.8,-4.9,7.9
5.346,1.9,-4.9,8.0
5.43,1.7,-5.1,8.3
5.434,2.2,-5.0,8.0
5.531,2.2,-5.2,8.7
5.536,1.7,-5.0,8.3
5.539,1.6,-4.9,7.9
5.626,1.1,-3.8,7.5
5.629,1.3,-2.7,6.0
5.724,0.9,-2.3,5.1
5.738,0.0,-4.9,6.2
5.749,-0.7,-4.8,5.7
5.84,-1.2,-6.0,6.5
5.843,-2.1,-7.0,7.3
5.924,-2.8,-7.5,8.4
5.93,-3.4,-6.4,8.2
5.934,-3.7,-5.5,7.4
6.025,-3.9,-9.1,10.7
6.029,-3.8,-14.1,7.7
6.124,-5.2,-2.0,7.1
6.141,-4.0,-2.0,8.0
6.145,-4.3,-5.1,7.6
6.228,-3.4,-6.5,7.1
6.237,-3.4,-5.5,7.6
6.3,-3.2,-5.0,7.4
6.304,-3.6,-4.7,7.8
6.424,-3.9,-4.6,7.8
6.432,-4.0,-4.3,7.8
6.525,-4.0,-4.3,7.9
6.538,-3.8,-4.4,7.8
6.541,-3.7,-4.5,7.8
6.627,-3.6,-4.5,7.9
6.631,-3.8,-4.4,7.9
6.634,-3.9,-4.3,7.9
6.725,-4.0,-4.1,7.9
6.729,-4.0,-4.1,8.0
6.824,-3.9,-4.1,8.0
6.833,-3.9,-4.1,8.0
6.836,-3.9,-4.2,8.0
6.929,-3.9,-4.1,8.0
6.933,-3.9,-4.1,8.0
7.023,-3.9,-4.1,8.0
7.026,-3.9,-4.1,7.9
7.029,-3.9,-4.1,8.0
7.129,-3.9,-4.1,8.0
7.133,-3.9,-4.1,8.0
7.223,-4.0,-4.1,8.0
7.226,-3.9,-4.1,8.0
7.246,-3.9,-4.1,8.0
7.328,-3.9,-4.1,7.9
7.331,-4.0,-4.1,8.0
7.424,-3.9,-4.2,8.0
7.428,-3.9,-4.1,8.0
7.435,-3.9,-4.1,8.0
7.525,-4.0,-4.1,8.0
7.528,-4.0,-4.1,8.0
7.623,-4.0,-4.1,8.0
7.627,-3.9,-4.0,8.1
7.648,-4.0,-4.0,8.0
7.726,-4.0,-4.1,8.0
7.73,-3.9,-3.8,8.5
7.823,-4.3,-3.3,8.7
7.827,-4.1,-3.4,10.1
7.83,-4.8,-0.7,10.0
7.924,-2.7,-11.4,0.7
7.928,-1.7,-22.1,-3.1
8.025,-2.1,-11.3,1.1
8.045,-2.2,-3.0,5.2
8.123,-2.0,1.4,10.7
8.127,-1.9,-1.0,8.9
8.13,-0.6,-0.4,9.1
8.227,-0.4,0.4,8.8
8.231,-0.9,1.1,8.4
8.324,-0.8,1.1,8.2
8.327,-1.3,2.2,8.1
8.33,-0.5,1.7,8.7
8.426,-0.3,2.0,8.6
8.443,-1.4,2.3,8.5
8.523,-1.6,2.1,9.0
8.526,0.4,3.1,8.8
8.53,-0.2,3.3,9.0
8.625,-0.6,3.1,8.9
8.629,-0.2,3.6,8.9
8.747,-0.5,3.7,9.1
8.751,-0.0,4.0,9.3
8.754,-0.2,3.5,9.1
8.909,-0.4,3.6,8.9
8.913,-0.0,4.1,8.8
8.973,0.2,3.9,8.9
8.98,-0.1,4.6,9.0
9.018,0.2,3.3,9.6
9.022,-0.3,4.2,9.0
9.099,0.3,4.8,9.2
9.103,-0.1,4.1,8.7
9.106,-0.0,4.4,8.8
