accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.001,0.8,1.2,9.5
0.005,-0.8,1.6,9.8
0.128,0.6,1.0,9.8
0.135,-0.2,0.7,9.7
0.228,0.6,0.5,9.6
0.231,-0.2,1.0,9.5
0.239,0.1,1.1,9.7
0.327,-0.1,1.1,9.8
0.33,-0.2,1.1,9.6
0.344,0.0,1.5,9.7
0.428,-0.1,1.7,9.6
0.432,0.2,0.8,9.5
0.527,0.7,2.2,9.5
0.53,0.2,-0.9,9.1
0.549,0.0,-0.8,9.5
0.628,0.3,-0.3,9.0
0.632,0.7,-1.2,7.5
0.727,0.1,-2.6,6.4
0.73,-1.4,-4.5,5.3
0.742,-1.1,-11.5,2.7
0.829,-2.2,-9.1,4.0
0.832,-1.9,-12.3,1.6
0.927,-2.1,-9.9,1.9
0.93,-1.9,-10.7,0.8
0.934,-2.2,-10.0,0.6
1.028,-2.0,-9.8,0.3
1.031,-2.9,-7.9,0.3
1.128,-2.9,-10.3,-0.2
1.139,-2.6,-8.9,-0.2
1.227,-2.6,-9.7,-0.9
1.233,-2.6,-8.8,-1.2
1.237,-3.1,-9.5,-2.0
1.328,-3.5,-9.3,-1.6
1.332,-3.1,-9.4,-1.9
1.426,-3.4,-8.6,-2.5
1.435,-3.5,-9.3,-3.4
1.438,-3.6,-8.5,-3.7
1.528,-3.6,-8.9,-3.6
1.539,-3.5,-9.5,-4.7
1.626,-3.0,-7.9,-4.7
1.63,-3.4,-8.0,-4.4
1.633,-4.1,-7.7,-2.8
1.728,-3.7,-9.1,-4.1
1.735,-3.9,-8.5,-3.6
1.827,-4.0,-8.3,-3.2
1.831,-4.0,-8.5,-3.2
1.834,-4.0,-8.3,-3.1
1.936,-3.9,-8.4,-3.1
1.939,-4.0,-8.4,-3.0
2.033,-3.9,-8.5,-2.9
2.036,-4.0,-8.5,-2.7
2.039,-4.0,-8.5,-2.8
2.133,-4.0,-8.5,-2.8
2.137,-4.0,-8.5,-2.8
2.23,-4.0,-8.5,-2.8
2.234,-4.0,-8.5,-2.8
2.237,-3.9,-8.5,-2.8
2.328,-3.9,-8.5,-2.8
2.336,-3.9,-8.5,-2.8
2.426,-4.0,-8.5,-2.8
2.43,-4.0,-8.5,-2.8
2.433,-3.9,-8.5,-2.8
2.532,-3.9,-8.5,-2.8
2.536,-3.9,-8.5,-2.7
2.631,-3.9,-8.5,-2.7
2.634,-4.0,-8.5,-2.7
2.726,-3.9,-8.5,-2.7
2.733,-3.9,-8.5,-2.7
2.737,-4.0,-8.5,-2.7
2.831,-4.0,-8.5,-2.7
2.834,-3.9,-8.6,-2.7
2.926,-3.9,-8.5,-2.7
2.93,-3.9,-8.5,-2.7
2.933,-4.0,-8.5,-2.7
3.028,-4.0,-8.5,-2.7
3.035,-4.0,-8.5,-2.7
3.126,-3.9,-8.6,-2.6
3.129,-3.9,-8.5,-2.6
3.133,-3.9,-8.6,-2.7
3.228,-3.9,-8.5,-2.7
3.231,-4.0,-8.5,-2.7
3.326,-3.9,-8.6,-2.6
3.329,-3.9,-8.6,-2.6
3.333,-4.0,-8.5,-2.6
3.427,-4.0,-8.6,-2.7
3.444,-4.0,-8.6,-2.7
3.526,-3.9,-8.6,-2.6
3.529,-3.9,-8.6,-2.6
3.536,-3.9,-8.5,-2.6
3.627,-4.0,-8.5,-2.6
3.631,-3.9,-8.6,-2.7
3.726,-3.9,-8.6,-2.6
3.734,-3.9,-8.6,-2.5
3.737,-4.0,-8.5,-2.6
3.841,-4.0,-8.5,-2.6
3.858,-3.9,-8.5,-2.6
3.926,-4.0,-8.6,-2.6
3.929,-4.0,-8.5,-2.5
3.933,-4.2,-8.6,-2.5
4.028,-4.2,-9.0,-2.6
4.034,-4.1,-8.3,-1.9
4.129,-4.1,-8.6,-2.2
4.133,-3.8,-8.7,-2.1
4.14,-3.8,-8.7,-1.9
4.235,-4.0,-8.8,-1.9
4.239,-4.0,-8.7,-2.0
4.334,-4.1,-8.7,-2.1
4.337,-3.6,-8.7,-2.1
4.426,-3.8,-8.2,-2.0
4.434,-3.6,-8.6,-1.7
4.437,-3.8,-8.7,-2.1
4.532,-3.7,-9.0,-2.1
4.536,-3.9,-8.8,-2.5
4.626,-3.5,-8.8,-2.4
4.637,-3.7,-9.5,-2.6
4.641,-3.5,-10.5,-2.7
4.731,-4.1,-8.8,-1.7
4.734,-3.7,-8.8,-1.4
4.833,-4.2,-8.4,-1.6
4.836,-3.2,-8.5,-1.7
4.84,-3.2,-9.2,-0.9
4.928,-2.5,-9.0,-0.9
4.931,-2.9,-9.6,-0.7
5.025,-2.8,-8.5,0.0
5.035,-3.5,-9.6,-1.4
5.038,-4.2,-9.7,-1.0
5.127,-4.8,-8.2,-0.4
5.13,-4.8,-10.1,-1.5
5.226,-3.8,-8.3,-0.6
5.229,-4.3,-8.5,-0.4
5.232,-4.6,-9.2,-1.2
5.352,-4.9,-8.8,-1.2
5.355,-5.0,-8.7,-0.7
5.445,-4.8,-8.4,-0.2
5.448,-5.2,-7.4,-0.0
5.451,-5.4,-8.5,-0.2
5.523,-5.6,-6.6,-0.1
5.527,-6.0,-8.4,-0.3
5.625,-6.3,-8.3,0.4
5.629,-6.8,-7.2,0.1
5.633,-7.0,-7.5,0.5
5.727,-7.1,-7.8,0.7
5.748,-7.5,-7.3,0.7
5.827,-7.4,-6.3,0.7
5.832,-7.3,-6.1,0.6
5.835,-7.6,-6.6,0.6
5.926,-7.9,-6.0,0.5
5.933,-7.8,-6.1,0.1
6.031,-7.9,-6.2,0.1
6.035,-7.3,-5.9,-0.2
6.125,-7.3,-5.7,-0.1
6.129,-7.3,-6.0,0.2
6.146,-7.4,-5.4,0.4
6.228,-7.4,-5.6,0.4
6.231,-7.9,-5.6,0.4
6.325,-7.9,-5.6,0.8
6.328,-7.8,-5.7,0.6
6.331,-7.5,-5.7,0.8
6.427,-7.6,-5.6,1.2
6.432,-7.7,-6.0,1.4
6.526,-8.0,-6.3,1.5
6.539,-8.1,-6.4,1.4
6.542,-7.7,-6.1,1.3
6.629,-7.9,-6.2,1.3
6.633,-7.5,-5.9,1.3
6.724,-7.4,-6.1,1.4
6.732,-7.2,-6.2,1.6
6.735,-7.0,-6.2,1.9
6.831,-6.7,-6.4,2.0
6.834,-5.9,-6.4,2.3
6.925,-5.6,-6.8,2.6
6.937,-5.0,-6.8,2.3
6.94,-4.5,-7.5,2.3
7.03,-3.3,-6.3,2.7
7.034,-3.4,-7.5,3.2
7.125,-6.7,-12.4,3.2
7.128,-12.0,-16.2,2.5
7.132,-8.7,-13.9,7.1
7.228,3.7,-5.3,8.6
7.233,6.3,-6.5,0.2
7.325,5.6,-6.9,-1.8
7.332,6.0,-6.9,1.1
7.336,6.1,-9.0,0.8
7.427,6.0,-7.8,0.7
7.437,6.0,-7.7,0.3
7.526,6.4,-9.3,-1.0
7.535,5.6,-7.4,0.3
7.539,2.6,-7.2,1.7
7.626,0.2,-8.9,1.7
7.629,-0.4,-8.2,2.0
7.73,-1.0,-7.8,3.0
7.734,-1.4,-9.0,3.9
7.834,-2.4,-10.6,3.7
7.837,-1.9,-8.9,4.8
7.841,-1.5,-9.5,3.9
7.932,-1.0,-6.5,6.3
7.936,-1.1,-6.7,7.9
8.026,-1.7,-7.3,7.6
8.029,-1.7,-7.9,7.2
8.04,-2.0,-7.4,6.6
8.136,-2.3,-6.7,6.2
8.139,-3.1,-7.1,6.6
8.226,-3.3,-7.8,7.5
8.229,-3.8,-6.5,7.1
8.237,-3.3,-5.7,7.4
8.327,-3.3,-5.5,7.7
8.333,-3.0,-5.6,7.6
