gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.002,0.3,-0.0,-0.0
0.005,-0.1,-0.1,-0.0
0.133,-0.1,-0.0,-0.0
0.136,0.1,0.0,-0.1
0.236,0.0,0.0,0.0
0.239,0.0,0.0,-0.0
0.242,-0.1,-0.0,0.0
0.343,-0.1,-0.1,0.0
0.355,-0.0,-0.1,-0.0
0.368,-0.1,-0.1,0.1
0.434,-0.1,0.0,0.1
0.437,0.0,0.0,0.0
0.535,0.0,0.1,0.1
0.538,-0.2,0.1,0.1
0.541,-0.2,0.1,0.0
0.634,-0.2,0.1,0.1
0.646,-0.3,0.2,0.1
0.745,-0.3,0.1,0.1
0.748,-0.3,0.2,0.2
0.759,-0.3,0.3,0.2
0.829,-0.2,0.2,0.2
0.832,-0.3,0.0,0.0
0.935,-0.3,0.0,-0.1
0.938,-0.5,0.1,0.1
0.941,-0.4,0.1,0.1
1.04,-0.1,0.1,0.0
1.043,0.0,0.3,-0.0
1.14,-0.4,-0.2,0.1
1.151,-0.8,0.3,0.1
1.154,-1.2,0.6,0.1
1.233,-0.9,0.5,-0.1
1.242,-0.6,0.6,-0.2
1.331,-1.3,1.0,-0.2
1.335,-1.2,1.0,-0.3
1.338,-1.3,1.0,-0.2
1.429,-1.5,1.0,-0.1
1.432,-1.3,0.8,-0.1
1.542,-0.3,0.3,-0.2
1.561,0.2,-0.0,-0.4
1.565,0.3,-0.3,-0.4
1.636,0.9,-0.4,-0.4
1.639,0.3,-0.4,-0.3
1.727,0.6,-0.3,-0.2
1.734,0.3,-0.3,-0.2
1.832,0.4,-0.2,-0.3
1.835,0.3,-0.1,-0.3
1.839,-0.4,-0.1,-0.3
1.954,-0.1,-0.0,-0.2
1.957,0.2,-0.0,-0.1
2.034,0.0,-0.0,-0.1
2.04,-0.3,-0.0,-0.2
2.043,-0.0,-0.1,-0.1
2.133,-0.0,-0.2,-0.1
2.137,0.1,-0.2,0.0
2.239,0.1,-0.2,0.0
2.243,0.1,-0.3,0.1
2.251,0.3,-0.4,0.1
2.329,0.3,-0.5,0.1
2.333,-0.1,-0.4,0.1
2.429,-0.2,-0.4,0.1
2.432,-0.3,-0.4,0.1
2.438,-0.4,-0.5,0.0
2.513,-0.2,-0.6,-0.1
2.516,-0.2,-0.8,-0.2
2.641,-0.3,-0.9,-0.4
2.644,-0.4,-0.9,-0.3
2.743,-0.6,-0.7,-0.3
2.746,-0.4,-0.5,-0.3
2.756,-0.5,-0.4,-0.1
2.827,-0.6,-0.5,-0.2
2.83,-0.5,-0.5,-0.2
2.833,-0.4,-0.5,-0.4
2.929,-0.6,-0.6,-0.4
2.94,-0.6,-0.8,-0.4
3.036,-0.6,-0.9,-0.5
3.045,-0.5,-1.1,-0.6
3.056,-0.3,-1.1,-0.7
3.132,-0.5,-1.1,-0.8
3.135,-0.2,-1.2,-1.0
3.231,0.3,-1.2,-0.9
3.237,0.0,-1.1,-0.9
3.327,0.4,-1.0,-0.9
3.33,-0.0,-0.8,-0.8
3.34,0.2,-0.8,-0.7
3.446,0.1,-0.7,-0.7
3.476,-0.1,-0.6,-0.7
3.531,0.1,-0.6,-0.8
3.537,0.3,-0.6,-0.6
3.541,-0.4,-0.3,-0.2
3.632,-0.4,-0.2,0.0
3.636,-0.1,-0.2,0.0
3.729,-0.0,-0.1,0.1
3.733,0.1,-0.1,-0.0
3.736,0.2,-0.1,0.1
3.839,-0.0,-0.0,0.1
3.851,0.0,-0.0,0.0
3.934,0.0,0.1,0.0
3.937,-0.0,0.1,0.0
3.94,0.1,0.0,0.1
4.034,0.1,0.1,0.1
4.037,-0.0,0.3,0.1
4.125,0.0,0.2,0.0
4.132,0.0,0.1,0.1
4.135,-0.2,0.2,0.1
4.258,-0.1,0.2,0.1
4.262,-0.1,0.2,0.1
4.33,0.0,0.3,0.3
4.334,0.1,0.5,-0.1
4.337,0.0,0.4,-0.0
4.439,-0.1,0.3,0.1
4.442,0.0,0.3,0.4
4.527,-0.2,0.5,0.5
4.536,-0.2,0.6,0.4
4.539,-0.0,0.7,0.5
4.647,-0.2,0.8,0.4
4.651,-0.2,0.8,0.3
4.731,-0.6,1.2,0.3
4.735,2.1,1.2,0.5
4.741,3.2,1.0,0.7
4.829,1.0,1.1,0.2
4.832,0.4,1.7,0.5
4.944,-0.6,1.9,1.2
4.947,-1.9,1.9,1.1
5.031,-3.3,2.1,1.7
5.036,-3.0,1.0,4.2
5.04,-7.4,3.1,1.2
5.134,-4.1,-0.1,0.1
5.137,-0.1,-0.5,1.2
5.232,0.3,0.2,1.3
5.237,-3.3,0.2,0.5
5.24,-0.4,0.3,-0.1
5.346,3.2,-0.6,-0.5
5.352,4.0,-0.9,-0.3
5.431,2.4,-0.9,-0.1
5.436,-0.1,-0.5,-0.3
5.441,1.0,-0.3,-0.0
5.537,1.4,-0.7,-0.4
5.541,2.4,-0.8,0.2
5.635,1.6,-0.4,-0.4
5.639,1.9,-0.1,-0.2
5.644,1.1,0.2,0.1
5.739,-0.5,0.5,0.2
5.761,-0.7,0.4,0.3
5.83,-0.4,0.2,0.3
5.842,0.1,-0.1,0.2
5.847,0.2,-0.2,-0.2
5.934,0.2,-0.3,-0.5
5.941,0.2,-0.2,-0.3
6.027,0.5,0.0,0.1
6.03,0.3,0.2,0.3
6.033,-0.3,0.1,0.1
6.151,-0.2,0.0,-0.1
6.167,0.1,-0.0,0.0
6.232,0.2,-0.0,0.0
6.237,-0.1,-0.0,-0.1
6.242,-0.1,-0.0,-0.1
6.332,0.1,-0.1,-0.1
6.337,0.1,-0.0,-0.0
6.433,0.0,0.0,0.1
6.436,-0.0,0.0,0.0
6.44,0.0,0.0,-0.0
6.568,-0.0,0.0,-0.0
6.579,-0.1,0.0,-0.0
6.631,-0.1,-0.0,-0.0
6.635,0.0,-0.0,-0.0
6.731,0.1,-0.0,0.0
6.735,-0.1,-0.0,-0.0
6.738,-0.0,-0.0,-0.0
6.834,-0.1,-0.0,-0.0
6.837,-0.0,0.0,0.0
6.946,0.0,0.0,0.0
6.959,-0.0,0.0,0.0
6.962,-0.0,0.0,0.0
7.039,-0.0,0.0,0.0
7.043,0.0,-0.0,0.0
7.126,0.3,0.1,0.1
7.13,1.8,0.0,0.0
7.137,2.8,-0.3,-0.1
7.248,3.2,-0.5,-0.3
7.252,2.7,-0.4,-0.4
7.332,2.0,-0.3,-0.1
7.335,1.0,-0.1,0.1
7.342,0.2,0.1,0.1
7.426,0.1,0.0,0.0
7.429,0.2,-0.0,0.0
7.535,0.4,-0.1,0.0
7.556,0.1,-0.0,-0.0
7.559,-0.1,0.1,0.1
7.674,0.1,0.1,0.2
7.677,0.1,-0.0,-0.0
7.794,0.2,-0.0,-0.1
7.797,0.3,0.0,-0.6
7.804,0.4,-0.1,-0.1
7.86,0.1,-0.2,0.2
7.868,0.1,0.1,0.0
7.927,0.2,0.2,-0.2
7.93,0.1,-0.1,0.8
8.047,-0.3,-0.4,-0.1
8.059,-0.1,0.1,0.0
8.072,-0.0,0.1,-0.0
8.134,0.1,0.0,0.0
8.137,0.0,-0.1,-0.1
8.14,0.1,-0.1,-0.0
8.234,0.0,-0.1,-0.0
8.237,-0.0,0.0,0.0
8.329,-0.1,0.0,-0.0
8.333,-0.1,0.0,-0.0
8.442,-0.1,0.0,-0.0
8.446,-0.1,0.0,-0.0
8.459,-0.0,-0.0,0.0
