accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.003,-0.4,3.2,11.6
0.007,-3.6,9.1,8.9
0.098,-0.1,2.5,7.6
0.105,-1.5,5.2,9.1
0.2,-0.7,3.6,8.5
0.209,-1.0,4.5,8.7
0.215,-1.3,4.5,8.7
0.299,-1.2,4.6,8.7
0.302,-1.2,4.5,8.5
0.397,-1.1,4.6,8.5
0.4,-1.3,4.6,8.3
0.406,-1.4,4.5,8.3
0.502,-1.5,4.4,8.0
0.505,-1.8,4.1,7.9
0.596,-2.3,3.4,7.3
0.6,-2.1,3.1,7.6
0.603,-2.3,2.7,7.5
0.698,-2.0,1.8,8.0
0.702,-2.2,1.8,9.1
0.803,-2.5,2.1,9.1
0.806,-2.7,1.2,9.2
0.81,-2.9,0.5,9.5
0.898,-3.6,0.1,9.5
0.906,-3.6,-0.8,9.8
0.997,-3.9,-1.4,9.5
1.0,-4.2,-2.6,8.8
1.004,-4.1,-3.4,9.2
1.1,-4.4,-3.9,7.6
1.115,-4.4,-4.4,7.6
1.204,-5.2,-6.7,9.2
1.21,-5.7,-2.1,13.5
1.216,-3.8,-3.6,7.4
1.298,-4.6,-5.0,6.0
1.301,-5.1,-4.1,7.6
1.399,-5.0,-4.7,7.4
1.408,-5.0,-4.6,7.0
1.411,-5.1,-4.6,6.9
1.498,-5.1,-4.7,6.9
1.513,-5.2,-4.7,7.1
1.597,-5.0,-4.4,7.2
1.6,-5.0,-4.5,7.1
1.603,-5.0,-4.6,7.1
1.7,-4.9,-4.7,7.2
1.706,-4.9,-4.6,7.1
1.802,-4.9,-4.7,7.1
1.806,-4.9,-4.7,7.1
1.921,-4.9,-4.7,7.1
1.935,-4.9,-4.7,7.1
1.939,-4.9,-4.8,7.1
2.0,-4.9,-4.8,7.1
2.01,-4.9,-4.7,7.0
2.013,-4.9,-4.8,7.1
2.094,-4.8,-4.9,7.0
2.097,-4.8,-4.8,7.1
2.197,-4.9,-5.2,7.1
2.201,-4.8,-5.0,7.2
2.296,-4.7,-4.5,7.2
2.319,-4.8,-4.8,7.2
2.322,-4.8,-4.9,7.0
2.397,-4.6,-4.7,7.1
2.404,-4.7,-4.7,7.4
2.495,-4.4,-4.8,7.3
2.498,-4.4,-4.6,7.3
2.501,-4.5,-4.6,7.4
2.597,-4.6,-4.7,7.5
2.606,-4.4,-4.8,7.4
2.696,-4.5,-4.9,7.4
2.706,-4.5,-4.8,7.2
2.709,-4.6,-4.7,6.9
2.8,-4.6,-4.9,7.0
2.804,-4.6,-4.8,6.9
2.896,-4.6,-4.7,7.1
2.899,-4.8,-4.8,7.1
2.902,-4.8,-4.9,7.2
3.002,-4.6,-4.9,6.9
3.005,-4.7,-4.8,7.0
3.096,-4.6,-4.8,7.1
3.099,-4.8,-4.8,6.9
3.102,-6.0,-5.5,6.3
3.197,-5.5,-4.6,6.3
3.2,-6.0,-4.9,6.2
3.297,-6.1,-5.1,6.1
3.3,-6.2,-5.1,6.0
3.395,-5.6,-4.8,6.7
3.399,-5.5,-4.4,6.7
3.417,-5.5,-4.8,6.5
3.497,-5.1,-6.0,6.1
3.5,-5.5,-5.7,5.9
3.601,-5.4,-5.4,6.1
3.604,-6.0,-5.3,6.3
