orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.014,0.1,-0.0,0.2,1.0
0.138,0.1,-0.0,0.2,1.0
0.218,0.1,-0.0,0.2,1.0
0.33,0.1,-0.0,0.2,1.0
0.413,0.1,-0.0,0.2,1.0
0.511,0.1,-0.0,0.2,1.0
0.646,0.1,-0.0,0.2,1.0
0.746,0.1,-0.1,0.2,1.0
0.844,0.1,-0.1,0.2,1.0
0.93,0.0,-0.1,0.1,1.0
1.028,-0.0,-0.1,0.1,1.0
1.192,-0.1,-0.1,-0.0,1.0
1.244,-0.2,-0.1,-0.2,1.0
1.4,-0.3,-0.1,-0.3,0.9
1.424,-0.3,-0.1,-0.4,0.8
1.629,-0.3,-0.1,-0.4,0.8
1.654,-0.3,-0.1,-0.4,0.8
1.737,-0.3,-0.1,-0.4,0.8
1.857,-0.3,-0.1,-0.4,0.8
1.954,-0.3,-0.1,-0.4,0.8
2.032,-0.3,-0.1,-0.4,0.8
2.139,-0.3,-0.1,-0.4,0.8
2.262,-0.3,-0.1,-0.4,0.8
2.341,-0.3,-0.1,-0.4,0.8
2.433,-0.3,-0.1,-0.4,0.8
2.543,-0.3,-0.1,-0.4,0.8
2.662,-0.3,-0.1,-0.4,0.8
2.732,-0.3,-0.1,-0.4,0.8
2.844,-0.3,-0.1,-0.4,0.8
2.936,-0.3,-0.1,-0.4,0.8
3.055,-0.3,-0.1,-0.4,0.8
3.137,-0.3,-0.1,-0.4,0.8
3.32,-0.3,-0.1,-0.4,0.8
3.437,-0.3,-0.1,-0.4,0.8
3.52,-0.3,-0.1,-0.4,0.8
3.621,-0.3,-0.1,-0.4,0.8
3.725,-0.3,-0.1,-0.4,0.8
3.845,-0.3,-0.1,-0.4,0.8
3.925,-0.3,-0.1,-0.4,0.8
4.02,-0.3,-0.1,-0.4,0.8
4.141,-0.3,-0.1,-0.4,0.8
4.22,-0.3,-0.1,-0.4,0.9
4.323,-0.3,-0.1,-0.4,0.9
4.42,-0.3,-0.1,-0.4,0.9
4.543,-0.3,-0.1,-0.4,0.9
4.623,-0.3,-0.1,-0.4,0.9
4.72,-0.3,-0.1,-0.4,0.9
4.827,-0.3,-0.1,-0.4,0.9
4.946,-0.3,-0.1,-0.4,0.9
5.026,-0.3,-0.0,-0.4,0.9
5.127,-0.3,-0.0,-0.3,0.9
5.222,-0.3,-0.0,-0.2,0.9
5.353,-0.4,-0.2,-0.5,0.7
5.425,-0.3,0.1,-0.3,0.9
5.5,-0.1,0.3,-0.5,0.8
5.646,-0.1,0.4,-0.4,0.9
5.775,-0.1,0.5,-0.4,0.8
5.828,-0.2,0.5,-0.5,0.6
5.921,-0.2,0.6,-0.7,0.4
6.029,-0.2,0.6,-0.7,0.3
6.146,-0.2,0.6,-0.7,0.4
6.227,-0.3,0.5,-0.7,0.4
6.332,-0.3,0.5,-0.7,0.5
6.429,-0.2,0.6,-0.7,0.4
6.552,-0.2,0.6,-0.7,0.4
6.629,-0.2,0.5,-0.7,0.4
6.725,-0.2,0.5,-0.7,0.4
6.848,-0.2,0.6,-0.7,0.4
6.924,-0.2,0.6,-0.7,0.4
7.027,-0.2,0.6,-0.7,0.4
7.132,-0.2,0.6,-0.7,0.4
7.248,-0.2,0.6,-0.7,0.4
7.33,-0.2,0.6,-0.7,0.4
7.436,-0.2,0.6,-0.7,0.4
7.527,-0.2,0.6,-0.7,0.4
7.653,-0.2,0.6,-0.7,0.4
7.743,-0.2,0.6,-0.7,0.4
7.832,-0.2,0.6,-0.7,0.4
7.935,-0.2,0.6,-0.7,0.4
8.053,-0.2,0.6,-0.7,0.4
8.132,-0.2,0.6,-0.7,0.4
8.225,-0.2,0.6,-0.7,0.4
8.33,-0.2,0.6,-0.7,0.4
8.451,-0.2,0.6,-0.7,0.4
8.529,-0.2,0.6,-0.7,0.4
8.631,-0.2,0.6,-0.7,0.4
8.737,-0.2,0.6,-0.7,0.4
8.894,-0.2,0.6,-0.7,0.4
8.945,-0.2,0.6,-0.7,0.4
9.125,-0.2,0.6,-0.7,0.4
9.146,-0.2,0.6,-0.7,0.4
9.251,-0.2,0.6,-0.7,0.4
9.348,-0.2,0.6,-0.7,0.4
9.442,-0.2,0.6,-0.7,0.4
9.565,-0.2,0.6,-0.7,0.4
9.634,-0.2,0.5,-0.7,0.4
9.741,-0.3,0.5,-0.6,0.5
9.857,-0.3,0.5,-0.6,0.6
9.97,-0.3,0.5,-0.5,0.6
10.052,-0.3,0.4,-0.4,0.7
10.134,-0.2,0.4,-0.3,0.8
10.239,-0.1,0.4,-0.1,0.9
10.335,-0.1,0.4,0.1,0.9
10.534,-0.1,0.3,0.3,0.9
10.626,-0.1,0.3,0.5,0.8
10.649,-0.0,0.3,0.5,0.8
10.839,-0.0,0.3,0.6,0.8
10.918,-0.0,0.3,0.6,0.7
11.023,-0.0,0.3,0.6,0.7
11.15,-0.0,0.3,0.6,0.7
11.226,-0.0,0.3,0.6,0.7
11.319,-0.0,0.3,0.6,0.7
11.418,-0.0,0.3,0.6,0.7
11.534,-0.0,0.3,0.6,0.7
11.62,-0.0,0.3,0.6,0.7
11.761,-0.0,0.3,0.6,0.7
11.854,-0.1,0.3,0.6,0.7
11.923,-0.1,0.3,0.6,0.7
12.028,-0.1,0.4,0.6,0.7
12.099,-0.0,0.4,0.6,0.7
12.21,-0.0,0.4,0.6,0.7
12.362,-0.0,0.4,0.6,0.7
12.426,-0.0,0.4,0.6,0.7
12.517,-0.0,0.4,0.6,0.7
