orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.014,-0.0,-0.0,0.1,1.0
0.134,-0.0,-0.0,0.1,1.0
0.246,-0.0,-0.0,0.1,1.0
0.359,-0.0,-0.0,0.1,1.0
0.429,-0.0,-0.0,0.1,1.0
0.57,-0.1,-0.0,0.0,1.0
0.638,-0.2,-0.0,-0.1,1.0
0.793,-0.4,-0.1,-0.4,0.8
0.837,-0.4,-0.1,-0.4,0.8
1.028,-0.4,-0.1,-0.4,0.8
1.146,-0.4,-0.1,-0.4,0.8
1.166,-0.4,-0.1,-0.4,0.8
1.321,-0.4,-0.1,-0.4,0.8
1.43,-0.4,-0.1,-0.4,0.8
1.531,-0.4,-0.1,-0.4,0.8
1.618,-0.4,-0.1,-0.4,0.8
1.733,-0.4,-0.1,-0.4,0.8
1.842,-0.4,-0.1,-0.4,0.8
1.922,-0.4,-0.1,-0.4,0.8
2.022,-0.4,-0.1,-0.4,0.8
2.118,-0.4,-0.1,-0.4,0.8
2.244,-0.4,-0.1,-0.4,0.8
2.32,-0.4,-0.1,-0.4,0.8
2.422,-0.4,-0.1,-0.4,0.8
2.517,-0.4,-0.1,-0.4,0.8
2.65,-0.4,-0.1,-0.4,0.8
2.733,-0.4,-0.1,-0.4,0.8
2.815,-0.4,-0.1,-0.4,0.8
2.932,-0.4,-0.1,-0.4,0.8
3.055,-0.4,-0.1,-0.4,0.8
3.123,-0.4,-0.1,-0.4,0.8
3.223,-0.4,-0.1,-0.4,0.8
3.319,-0.4,-0.1,-0.4,0.8
3.444,-0.4,-0.1,-0.4,0.8
3.53,-0.4,-0.0,-0.4,0.8
3.622,-0.4,-0.0,-0.4,0.8
3.725,-0.4,-0.0,-0.4,0.8
3.85,-0.4,0.0,-0.5,0.8
3.928,-0.4,0.1,-0.5,0.8
4.02,-0.4,0.1,-0.6,0.7
4.15,-0.5,0.1,-0.6,0.6
4.224,-0.6,-0.1,-0.6,0.5
4.331,-0.6,-0.2,-0.5,0.5
4.42,-0.6,-0.2,-0.5,0.6
4.556,-0.6,0.1,-0.4,0.7
4.626,-0.4,0.2,-0.4,0.8
4.726,-0.5,0.3,-0.2,0.8
4.826,-0.4,0.4,-0.3,0.8
4.954,-0.4,0.5,-0.3,0.8
5.018,-0.3,0.5,-0.4,0.7
5.123,-0.4,0.5,-0.6,0.5
5.231,-0.5,0.5,-0.6,0.4
5.346,-0.5,0.5,-0.5,0.6
5.425,-0.5,0.4,-0.5,0.6
5.531,-0.5,0.4,-0.4,0.6
5.623,-0.5,0.4,-0.4,0.6
5.752,-0.5,0.4,-0.5,0.6
5.833,-0.5,0.5,-0.5,0.6
5.924,-0.5,0.5,-0.5,0.5
6.025,-0.4,0.5,-0.5,0.6
6.161,-0.4,0.5,-0.5,0.6
6.238,-0.5,0.5,-0.5,0.6
6.331,-0.5,0.5,-0.5,0.6
6.444,-0.5,0.5,-0.5,0.6
6.544,-0.5,0.5,-0.5,0.6
6.63,-0.5,0.5,-0.5,0.6
6.702,-0.5,0.5,-0.5,0.6
6.822,-0.5,0.5,-0.5,0.6
6.962,-0.5,0.5,-0.5,0.6
7.036,-0.5,0.5,-0.5,0.6
7.141,-0.5,0.5,-0.5,0.6
7.261,-0.5,0.5,-0.5,0.6
7.329,-0.5,0.5,-0.5,0.6
7.442,-0.5,0.5,-0.5,0.6
7.528,-0.5,0.5,-0.5,0.6
7.667,-0.5,0.5,-0.5,0.6
7.737,-0.5,0.5,-0.5,0.6
7.823,-0.5,0.5,-0.5,0.6
7.937,-0.5,0.5,-0.5,0.6
8.061,-0.5,0.5,-0.5,0.6
8.131,-0.5,0.5,-0.5,0.6
8.237,-0.5,0.5,-0.5,0.6
8.33,-0.5,0.5,-0.5,0.6
8.467,-0.5,0.5,-0.5,0.6
8.533,-0.5,0.5,-0.5,0.6
8.641,-0.5,0.5,-0.5,0.6
8.741,-0.5,0.5,-0.5,0.6
8.853,-0.5,0.5,-0.5,0.6
8.94,-0.5,0.5,-0.5,0.6
9.04,-0.5,0.5,-0.5,0.6
9.155,-0.5,0.5,-0.5,0.6
9.232,-0.5,0.5,-0.5,0.6
9.342,-0.5,0.5,-0.5,0.6
9.541,-0.5,0.5,-0.5,0.6
9.619,-0.5,0.5,-0.5,0.6
9.717,-0.4,0.5,-0.5,0.6
9.82,-0.4,0.5,-0.4,0.6
9.948,-0.3,0.5,-0.3,0.8
10.019,-0.1,0.5,-0.0,0.9
10.118,0.0,0.4,0.2,0.9
10.224,0.1,0.4,0.5,0.8
10.339,0.1,0.3,0.7,0.6
10.419,0.1,0.2,0.9,0.5
10.513,0.2,0.2,0.9,0.4
10.62,0.2,0.2,0.9,0.4
10.79,0.2,0.3,0.8,0.4
10.896,0.2,0.3,0.8,0.4
10.925,0.2,0.3,0.8,0.4
11.038,0.2,0.3,0.8,0.5
11.153,0.2,0.3,0.8,0.4
11.222,0.2,0.3,0.8,0.4
11.326,0.1,0.3,0.9,0.4
11.43,0.1,0.3,0.9,0.4
11.542,0.1,0.3,0.8,0.4
11.618,0.1,0.3,0.8,0.4
11.739,0.1,0.3,0.8,0.5
11.823,0.1,0.3,0.8,0.5
11.902,0.1,0.3,0.8,0.5
