accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.11,-1.1,2.7,9.4
0.321,-1.0,2.9,9.2
0.486,-1.7,2.7,8.2
0.801,-4.5,-0.5,7.0
1.0,-8.0,-7.7,2.1
1.199,-12.1,0.3,6.6
1.399,-9.4,-2.8,0.5
1.6,-9.5,-2.8,0.9
1.799,-9.5,-2.3,1.0
1.999,-9.5,-2.3,0.8
2.204,-9.5,-2.4,1.1
2.398,-8.9,-2.1,0.3
2.601,-9.2,-1.6,0.1
2.803,-9.1,-1.5,0.2
3.005,-10.2,-3.5,1.8
3.201,-9.3,-1.7,3.5
3.401,-8.9,-5.7,3.5
3.601,-6.6,-6.3,5.8
3.8,-5.4,-4.1,6.7
4.0,-4.4,-3.1,8.0
4.212,-3.3,-3.6,7.5
4.407,-3.9,-4.4,8.0
4.621,-4.9,-4.8,7.1
4.801,-4.6,-4.9,7.2
5.008,-4.6,-5.0,7.2
5.202,-4.5,-4.9,7.2
5.402,-4.5,-5.0,7.2
5.607,-4.4,-5.0,7.2
5.825,-4.5,-5.0,7.2
6.009,-4.4,-4.9,7.3
6.203,-4.5,-4.9,7.2
6.403,-4.5,-4.9,7.2
6.602,-4.6,-5.0,7.2
6.803,-4.5,-5.0,7.2
7.004,-4.7,-5.0,7.2
7.203,-4.2,-4.4,7.9
7.402,-4.4,-4.4,7.3
7.604,-6.3,-4.6,5.6
7.81,-6.1,-6.7,4.3
8.015,-8.5,-5.4,2.6
8.206,-8.8,-5.6,0.3
8.415,-8.6,-6.3,-0.7
8.609,-9.3,-4.9,-0.0
8.82,-9.7,0.0,-0.7
9.097,-8.5,-3.7,2.2
9.319,-4.0,-2.5,7.9
9.497,-2.0,2.2,9.1
9.732,-0.7,3.2,8.3
9.897,-0.6,3.5,8.5
10.098,-0.5,4.1,8.9
10.297,-0.7,4.1,8.9
10.502,-0.5,3.7,9.0
10.697,-0.5,3.7,9.1
10.901,-0.5,3.7,9.1
