gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.11,-0.2,-0.3,0.1
0.339,-0.1,0.2,0.1
0.514,-0.4,0.2,0.4
0.709,-7.2,0.3,3.0
1.006,-2.2,0.2,5.0
1.2,-0.8,-0.3,2.0
1.399,-0.7,0.3,-0.4
1.603,1.1,-0.1,-0.2
1.804,-0.1,0.2,-0.3
2.003,0.2,0.1,-0.1
2.2,0.2,-0.1,0.1
2.399,0.0,0.1,0.0
2.615,0.0,-0.0,0.0
2.804,-0.0,0.0,0.0
3.012,-0.4,-0.2,0.1
3.205,0.4,0.1,0.3
3.42,0.0,0.1,0.4
3.604,0.7,0.1,0.1
3.82,2.4,-0.4,-1.3
4.002,1.1,-1.4,-1.5
4.229,0.5,-1.2,-0.9
4.404,1.6,0.1,-0.4
4.632,0.1,-0.7,-0.3
4.802,0.2,-0.2,-0.0
5.003,-0.2,0.1,0.1
5.205,-0.9,-0.2,0.3
5.436,-0.4,-0.2,-0.2
5.608,-0.0,-0.1,-0.1
5.803,-0.3,-0.1,-0.1
6.002,-0.0,0.0,-0.0
6.21,-0.0,0.0,0.0
6.408,-0.1,0.0,-0.0
6.603,-0.1,0.0,0.0
6.809,0.1,-0.0,0.0
7.01,-0.0,0.0,-0.0
7.211,-0.0,-0.0,-0.0
7.803,-0.0,-0.0,0.0
8.044,-0.0,-0.0,0.0
8.199,-0.0,-0.0,0.0
8.426,0.0,-0.0,0.0
8.602,0.0,-0.0,0.0
8.834,0.0,0.0,0.0
9.007,0.0,0.0,0.0
9.232,-0.0,0.0,0.0
9.408,0.0,0.0,0.0
7.321,-0.2,-0.0,-0.0
7.504,0.0,0.0,0.0
9.698,0.2,-0.0,-0.1
9.908,-0.0,-0.1,0.1
10.108,-0.4,0.2,0.1
10.316,-0.9,0.9,0.2
10.502,-1.1,1.3,0.0
10.711,-0.8,0.2,0.8
10.905,-3.3,-1.3,1.7
11.14,-1.0,-1.0,0.7
11.247,-1.1,-0.0,-1.5
11.59,0.5,0.4,0.2
11.745,0.4,-0.1,-0.1
11.951,-0.1,-0.1,-0.0
12.098,0.1,0.2,0.1
12.348,-0.2,-0.0,-0.0
12.522,0.2,0.0,0.1
12.726,4.3,0.0,-1.0
12.951,3.1,-3.1,-3.4
13.066,2.6,-0.8,-1.9
13.393,0.2,-0.3,-0.4
13.597,0.0,0.1,0.0
13.717,-0.2,0.0,0.1
13.907,0.1,-0.0,0.2
14.111,-0.6,0.6,0.3
