accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.001,1.7,4.9,9.6
0.005,-1.2,4.0,9.2
0.103,-0.1,4.0,8.7
0.11,0.5,3.9,8.8
0.113,0.0,3.9,9.1
0.203,0.1,3.7,9.1
0.206,-0.0,3.8,8.9
0.3,0.1,3.6,8.7
0.307,-0.2,4.3,8.4
0.321,-1.0,5.5,7.4
0.402,-1.4,2.7,5.1
0.405,-1.7,0.7,4.6
0.499,-2.7,-0.1,5.1
0.506,-3.7,-1.9,4.0
0.509,-2.5,-5.7,3.8
0.602,-2.5,-7.5,4.6
0.605,-3.7,-8.8,4.0
0.7,-4.6,-9.7,4.2
0.703,-6.1,-10.5,3.9
0.723,-7.3,-10.3,2.1
0.814,-7.5,-9.5,1.7
0.82,-9.1,-9.9,0.7
0.9,-9.3,-8.7,-0.3
0.908,-9.8,-8.3,-1.0
0.911,-10.0,-7.3,-1.1
1.001,-10.4,-6.5,-1.1
1.005,-10.6,-6.2,-1.2
1.1,-10.3,-5.5,-1.0
1.112,-10.3,-4.9,-1.2
1.115,-9.9,-4.4,-0.8
1.202,-10.1,-3.9,-0.7
1.209,-9.6,-3.5,-0.4
1.3,-9.1,-2.9,0.0
1.304,-9.0,-2.9,0.7
1.31,-9.5,-2.5,0.6
1.401,-9.6,-2.4,1.0
1.404,-9.6,-2.1,0.9
1.502,-9.2,-2.0,1.5
1.514,-9.2,-1.7,1.4
1.6,-9.5,-2.0,1.5
1.603,-9.8,-2.0,1.5
1.607,-9.4,-2.3,1.4
1.702,-9.0,-2.7,1.4
1.705,-8.8,-3.0,1.5
1.805,-8.9,-3.1,1.3
1.809,-9.0,-3.3,1.5
1.812,-9.2,-3.1,1.3
1.91,-9.9,-3.1,1.1
1.92,-10.4,-2.9,0.9
2.0,-9.4,-2.8,0.8
2.003,-9.1,-2.7,0.7
2.006,-9.4,-2.4,0.6
2.102,-9.8,-2.5,0.4
2.105,-9.5,-2.7,0.4
2.199,-9.5,-2.7,0.4
2.207,-9.6,-2.8,0.3
2.211,-9.5,-2.8,0.5
2.301,-9.4,-2.8,0.5
2.308,-9.5,-2.9,0.6
2.38,-9.6,-2.9,0.5
2.387,-9.4,-2.8,0.5
2.39,-9.2,-2.6,0.5
2.5,-9.3,-2.5,0.5
2.503,-9.7,-2.2,0.5
2.578,-10.1,-1.9,0.4
2.581,-9.8,-1.7,0.7
2.599,-9.1,-1.3,0.8
2.675,-10.4,-1.1,0.9
2.787,-10.1,-1.0,1.0
2.791,-9.5,-1.2,1.1
2.795,-9.0,-1.5,1.5
2.877,-9.0,-1.5,1.4
2.88,-9.4,-1.6,1.7
2.975,-9.5,-1.9,1.9
2.978,-9.6,-1.9,1.9
2.988,-9.6,-1.8,1.9
3.08,-9.5,-1.7,2.0
3.084,-9.9,-1.6,2.0
3.175,-10.4,-1.7,1.7
3.178,-10.3,-1.7,1.7
3.183,-10.0,-1.8,1.7
3.31,-12.4,-1.9,1.4
3.313,-11.4,-1.3,1.1
3.403,-10.3,-1.5,1.3
3.406,-9.9,-1.0,0.8
3.423,-9.2,-1.2,0.5
3.503,-9.8,-2.1,-0.1
3.506,-10.7,-1.9,-0.9
3.51,-10.2,-2.0,-0.6
3.601,-9.5,-2.4,-0.5
3.604,-9.3,-2.7,-0.6
3.7,-8.9,-2.6,-0.5
3.703,-8.7,-2.3,-0.3
3.706,-8.6,-2.1,-0.0
3.8,-8.3,-2.0,0.2
3.811,-8.3,-2.6,0.4
