accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.002,1.1,3.4,9.4
0.006,0.4,3.1,9.3
0.123,0.2,3.0,9.3
0.126,0.8,3.3,9.5
0.228,0.3,3.4,9.2
0.232,0.6,3.2,9.4
0.239,0.5,3.0,9.2
0.325,0.4,2.8,9.2
0.332,0.3,2.7,8.9
0.346,0.3,2.3,8.5
0.428,0.6,5.7,7.8
0.431,0.4,5.5,6.5
0.524,-0.6,3.7,6.0
0.528,-1.3,2.3,5.6
0.617,-2.1,-0.3,4.6
0.62,-1.9,-0.6,4.6
0.624,-4.0,-0.7,4.9
0.725,-4.6,-5.9,3.0
0.729,-7.7,-9.2,3.2
0.828,-7.4,-11.0,2.9
0.831,-7.5,-9.6,4.1
0.838,-9.3,-6.1,5.9
0.906,-11.8,-4.3,5.5
0.909,-19.5,-6.0,0.9
1.023,-16.9,-16.3,4.6
1.026,-11.9,-9.9,-1.6
1.127,-10.2,1.4,3.7
1.13,-9.5,1.9,4.7
1.146,-8.9,-4.4,3.8
1.225,-9.1,-5.7,4.1
1.228,-9.1,-4.5,3.6
1.232,-9.3,-5.0,2.9
1.327,-9.9,-4.6,2.6
1.33,-11.1,-3.7,2.4
1.429,-11.2,-3.4,2.1
1.433,-11.1,-3.7,1.3
1.436,-11.6,-3.6,1.1
1.527,-11.6,-3.2,1.2
1.543,-10.9,-2.7,1.3
1.625,-9.7,-2.1,1.1
1.628,-8.6,-2.4,1.4
1.631,-7.9,-2.5,2.0
1.726,-8.5,-2.6,1.5
1.733,-8.7,-2.4,1.8
1.825,-8.2,-2.3,1.5
1.828,-7.7,-2.2,1.7
1.831,-7.8,-2.5,1.7
1.934,-8.3,-2.9,1.6
1.938,-8.4,-3.1,1.7
2.025,-8.4,-3.3,1.8
2.028,-8.3,-4.4,1.6
2.031,-8.6,-4.3,1.7
2.127,-9.2,-2.5,2.7
2.135,-10.0,-2.6,2.5
2.228,-10.9,-2.5,3.3
2.232,-11.3,-1.7,4.0
2.325,-11.4,-1.5,3.7
2.345,-10.8,-2.2,3.4
2.349,-9.6,-2.2,3.2
2.426,-12.3,-3.4,2.1
2.43,-12.9,-3.5,3.2
2.525,-10.7,-2.7,2.0
2.528,-10.4,-2.4,0.4
2.531,-9.5,-2.7,-0.0
2.631,-9.8,-2.1,1.7
2.635,-9.8,-2.0,2.0
2.725,-9.5,-2.3,0.7
2.732,-9.8,-3.3,-0.1
2.735,-8.6,-3.5,0.3
2.827,-8.7,-2.8,0.5
2.83,-7.9,-2.5,0.4
2.925,-7.2,-2.7,0.5
2.928,-7.0,-3.0,0.7
2.931,-7.1,-3.3,0.6
3.03,-7.6,-3.3,0.6
3.033,-7.8,-3.3,1.2
3.127,-8.6,-3.2,1.7
3.13,-9.8,-2.9,2.1
3.135,-10.0,-2.9,2.3
3.226,-11.1,-3.3,3.1
3.23,-12.6,-4.2,3.8
3.325,-12.4,-3.8,3.2
3.328,-11.6,-2.5,3.0
3.331,-15.5,-2.9,1.8
3.427,-11.3,-3.2,2.5
3.444,-6.1,-3.0,3.1
3.524,-11.0,-4.0,1.1
3.532,-11.2,-3.6,0.8
3.535,-10.8,-1.6,0.2
3.628,-9.4,-1.4,0.3
3.632,-9.3,-1.8,0.5
3.724,-8.7,-2.3,0.9
3.728,-7.8,-3.3,0.9
3.731,-6.9,-3.7,0.9
3.825,-6.8,-4.0,0.5
3.838,-6.9,-3.4,0.8
3.929,-7.5,-1.9,3.0
3.936,-7.4,-3.3,3.1
4.024,-7.7,-4.2,3.3
4.031,-7.1,-5.8,2.4
4.034,-7.4,-5.7,1.7
4.128,-7.4,-4.6,2.1
4.132,-8.5,-4.0,2.0
4.225,-9.6,-4.0,1.3
4.241,-9.5,-3.3,1.4
4.245,-9.6,-3.2,1.5
4.326,-9.3,-3.7,1.6
4.335,-9.2,-4.9,1.2
4.45,-8.4,-6.2,0.8
4.46,-9.3,-6.3,-0.8
4.463,-7.7,-6.2,1.1
4.531,-6.7,-4.9,4.5
4.535,-2.0,-4.8,4.9
4.539,2.0,-14.1,5.5
4.626,-0.7,-10.8,2.2
4.63,-1.9,-10.0,-3.8
4.731,-3.8,-11.8,-5.0
4.735,-2.0,-6.9,-4.9
4.824,-1.4,-6.6,-8.1
4.827,-6.5,-0.8,-5.2
4.83,-18.9,20.5,-7.1
4.936,-27.1,-0.8,-8.8
4.944,4.3,4.3,-9.5
5.03,38.1,-38.0,-39.0
5.035,-16.6,7.2,-23.0
5.038,2.9,1.0,-17.6
5.125,-16.4,-21.8,14.2
5.135,7.7,-18.1,-27.4
5.224,25.5,18.3,-24.1
5.228,0.4,-3.6,-11.3
5.24,2.9,1.5,-10.9
5.326,0.1,2.0,2.6
5.329,1.3,1.5,-0.2
5.424,1.1,4.6,-1.9
5.427,0.8,3.8,-2.6
5.434,0.9,1.2,-6.7
5.53,0.7,5.2,-6.8
5.534,-1.8,9.4,-8.1
5.626,-4.9,8.4,-9.6
5.63,-5.9,17.6,-8.9
5.724,2.9,30.3,-0.3
5.731,-3.4,13.0,-3.1
5.748,1.2,-0.6,-3.8
5.828,1.1,6.4,-1.8
5.832,1.3,5.3,-1.7
5.924,2.4,7.6,-5.7
5.927,7.2,5.3,-8.4
5.931,3.8,5.2,-7.9
6.031,1.4,6.5,-7.9
6.034,-0.5,4.1,-6.9
6.123,-5.8,2.4,-16.4
6.127,0.9,5.4,-9.6
6.141,0.2,6.4,-7.8
6.225,-1.5,2.7,-7.9
6.229,0.7,3.3,-8.2
6.323,1.4,6.7,-8.7
6.326,0.6,5.9,-8.8
6.329,1.1,6.2,-7.1
6.427,0.2,5.1,-6.8
6.431,0.3,5.8,-7.2
6.524,0.3,6.0,-8.3
6.535,0.4,5.9,-8.5
6.538,0.4,5.7,-7.9
6.626,0.5,5.1,-7.9
6.632,0.4,5.6,-8.0
6.724,0.5,5.7,-7.9
6.735,0.4,5.5,-7.9
6.739,0.4,5.4,-8.0
6.826,0.4,5.5,-8.2
6.829,0.4,5.5,-8.2
6.924,0.4,5.4,-8.0
6.944,0.4,5.4,-8.0
6.948,0.4,5.4,-8.0
7.025,0.4,5.4,-8.1
7.028,0.4,5.4,-8.2
7.125,0.4,5.4,-8.2
7.128,0.4,5.4,-8.1
7.132,0.4,5.4,-8.1
7.224,0.4,5.4,-8.1
7.228,0.4,5.4,-8.1
7.333,0.4,5.4,-8.1
7.336,0.4,5.4,-8.1
7.423,0.4,5.4,-8.1
7.427,0.4,5.4,-8.1
7.43,0.4,5.4,-8.1
7.528,0.4,5.4,-8.2
7.532,0.4,5.4,-8.2
7.637,0.4,5.4,-8.1
7.641,0.4,5.4,-8.1
7.648,0.4,5.4,-8.1
7.724,0.4,5.4,-8.2
7.728,0.4,5.3,-8.2
7.823,0.4,5.4,-8.2
7.832,0.4,5.4,-8.1
7.836,0.4,5.4,-8.1
7.925,0.4,5.4,-8.2
7.933,0.4,5.4,-8.2
8.029,0.4,5.4,-8.2
8.033,0.4,5.3,-8.1
8.044,0.4,5.4,-8.1
8.125,0.4,5.4,-8.2
8.133,0.4,5.3,-8.1
8.223,0.4,5.4,-8.1
8.226,0.4,5.4,-8.2
8.229,0.4,5.3,-8.2
8.327,0.4,5.4,-8.2
8.331,0.4,5.3,-8.2
8.423,0.4,5.4,-8.1
8.426,0.4,5.4,-8.2
8.445,0.4,5.3,-8.2
8.524,0.4,5.3,-8.2
8.531,0.4,5.4,-8.2
8.63,0.4,5.4,-8.2
8.635,0.4,5.3,-8.2
8.645,0.4,5.3,-8.2
8.726,0.4,5.3,-8.2
8.733,0.4,5.3,-8.2
8.822,0.4,5.3,-8.2
8.843,0.4,5.3,-8.2
8.924,0.4,5.3,-8.2
8.928,0.4,5.3,-8.2
8.931,0.4,5.3,-8.2
9.024,0.4,5.3,-8.2
9.027,0.4,5.3,-8.2
9.131,0.4,5.3,-8.2
9.134,0.4,5.3,-8.2
9.137,0.4,5.3,-8.2
9.229,0.4,5.3,-8.2
9.247,0.4,5.3,-8.2
9.323,0.4,5.3,-8.2
9.331,0.4,5.3,-8.2
9.334,0.4,5.3,-8.2
9.425,0.4,5.3,-8.2
9.429,0.4,5.3,-8.2
9.523,0.4,5.3,-8.2
9.527,0.4,5.3,-8.2
9.53,0.4,5.3,-8.2
9.633,0.4,5.3,-8.5
9.636,0.4,4.6,-9.1
9.722,0.5,4.3,-9.4
9.725,0.3,2.9,-12.3
9.731,1.0,0.8,-12.0
9.825,1.8,-2.0,-15.0
9.828,1.9,-2.4,-15.1
9.923,4.2,-1.7,-10.8
9.926,4.9,-2.7,-9.0
9.93,4.7,-4.9,-8.0
10.026,4.2,-3.9,-5.7
10.031,2.5,-1.0,-4.1
10.129,1.7,0.7,-4.7
10.132,3.0,3.8,-6.0
10.135,5.3,4.7,-5.9
10.224,2.6,2.1,-9.0
10.228,0.8,7.2,-9.2
10.348,3.5,4.9,-8.9
10.351,1.7,3.7,-9.0
10.371,2.3,2.9,-8.6
10.457,2.0,2.3,-8.5
10.46,2.1,3.4,-8.0
10.463,2.2,3.6,-8.6
10.523,2.6,4.0,-8.9
10.529,1.3,4.3,-8.5
10.623,7.9,3.5,-8.3
10.627,5.4,3.2,-8.4
10.73,-0.2,4.3,-8.9
10.734,3.0,3.3,-8.2
10.827,2.1,3.7,-9.4
10.83,3.3,3.3,-8.5
10.833,4.0,2.3,-7.3
10.924,2.5,2.9,-8.1
10.933,3.5,4.4,-8.2
11.023,4.3,4.4,-8.3
11.026,4.2,4.8,-8.4
11.033,2.9,3.7,-8.7
11.126,5.9,2.4,-9.3
11.176,2.6,3.3,-8.7
11.264,3.1,3.9,-8.7
11.267,3.9,2.9,-8.8
11.274,3.8,3.1,-8.4
11.324,3.0,3.8,-8.1
11.327,2.8,3.8,-7.9
11.423,3.5,3.7,-8.4
11.429,3.7,4.2,-8.0
11.432,3.9,4.8,-7.7
11.524,3.9,3.3,-9.8
11.545,1.2,4.2,-8.9
11.634,3.4,3.2,-8.4
11.637,2.1,4.5,-8.5
11.644,1.9,3.6,-9.3
11.699,2.1,3.5,-9.3
11.706,2.0,3.6,-9.0
11.82,2.3,3.7,-8.6
11.824,2.0,3.3,-9.3
