orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,-0.2,-0.2,-0.2,0.9
0.002,-0.2,-0.2,-0.2,0.9
0.011,-0.2,-0.2,-0.2,0.9
0.014,-0.2,-0.2,-0.2,0.9
0.137,-0.2,-0.2,-0.2,0.9
0.14,-0.2,-0.2,-0.2,0.9
0.142,-0.2,-0.2,-0.2,0.9
0.145,-0.2,-0.2,-0.2,0.9
0.147,-0.2,-0.2,-0.2,0.9
0.242,-0.2,-0.2,-0.2,0.9
0.244,-0.2,-0.2,-0.2,0.9
0.247,-0.2,-0.2,-0.2,0.9
0.253,-0.2,-0.2,-0.2,0.9
0.256,-0.2,-0.2,-0.2,0.9
0.258,-0.2,-0.2,-0.2,0.9
0.365,-0.2,-0.2,-0.2,0.9
0.376,-0.2,-0.2,-0.2,0.9
0.379,-0.2,-0.2,-0.2,0.9
0.381,-0.2,-0.2,-0.2,0.9
0.384,-0.2,-0.2,-0.2,0.9
0.438,-0.2,-0.2,-0.2,0.9
0.444,-0.2,-0.2,-0.2,0.9
0.446,-0.2,-0.2,-0.2,0.9
0.449,-0.2,-0.2,-0.2,0.9
0.451,-0.2,-0.2,-0.2,0.9
0.533,-0.2,-0.2,-0.2,0.9
0.536,-0.2,-0.2,-0.2,0.9
0.538,-0.2,-0.2,-0.2,0.9
0.545,-0.2,-0.2,-0.2,0.9
0.548,-0.2,-0.2,-0.2,0.9
0.632,-0.2,-0.2,-0.2,0.9
0.639,-0.2,-0.2,-0.2,0.9
0.649,-0.2,-0.2,-0.2,0.9
0.651,-0.2,-0.2,-0.2,0.9
0.654,-0.2,-0.2,-0.2,0.9
0.765,-0.2,-0.2,-0.2,0.9
0.767,-0.2,-0.2,-0.2,0.9
0.77,-0.2,-0.2,-0.2,0.9
0.772,-0.2,-0.2,-0.2,0.9
0.835,-0.2,-0.2,-0.2,0.9
0.837,-0.2,-0.2,-0.2,0.9
0.84,-0.2,-0.2,-0.2,0.9
0.847,-0.2,-0.2,-0.2,1.0
0.849,-0.2,-0.2,-0.2,1.0
0.935,-0.2,-0.2,-0.2,1.0
0.938,-0.2,-0.2,-0.1,1.0
0.94,-0.2,-0.2,-0.1,0.9
0.947,-0.2,-0.2,-0.1,0.9
0.957,-0.2,-0.2,-0.1,0.9
1.036,-0.2,-0.2,-0.1,0.9
1.039,-0.2,-0.2,-0.1,0.9
1.046,-0.2,-0.2,-0.1,0.9
1.048,-0.2,-0.2,-0.1,0.9
1.051,-0.2,-0.2,-0.1,0.9
1.155,-0.2,-0.2,-0.1,0.9
1.158,-0.2,-0.2,-0.1,0.9
1.16,-0.2,-0.2,-0.1,0.9
1.169,-0.2,-0.2,-0.1,0.9
1.171,-0.2,-0.2,-0.1,0.9
1.235,-0.2,-0.2,-0.1,0.9
1.237,-0.2,-0.2,-0.1,0.9
1.24,-0.2,-0.2,-0.1,0.9
1.242,-0.2,-0.2,-0.2,0.9
1.252,-0.2,-0.2,-0.2,0.9
1.337,-0.2,-0.2,-0.2,0.9
1.339,-0.2,-0.2,-0.2,0.9
1.342,-0.2,-0.2,-0.2,0.9
1.344,-0.2,-0.2,-0.2,0.9
1.351,-0.2,-0.2,-0.2,0.9
1.432,-0.2,-0.2,-0.2,0.9
1.435,-0.2,-0.2,-0.2,0.9
1.437,-0.2,-0.2,-0.2,0.9
1.444,-0.2,-0.2,-0.2,0.9
1.446,-0.2,-0.2,-0.2,0.9
1.55,-0.2,-0.2,-0.2,0.9
1.552,-0.2,-0.2,-0.2,0.9
1.561,-0.2,-0.2,-0.2,0.9
