vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
6.037,-8.599,6.496,0.0
2.355,-7.436,3.945,0.001
4.477,-6.214,7.657,0.003
3.525,-5.502,9.308,0.009
4.441,-5.931,5.425,0.106
4.076,-5.306,7.724,0.111
3.774,-5.79,6.96,0.113
3.72,-6.062,6.446,0.118
3.926,-6.11,6.84,0.225
3.924,-6.194,6.476,0.227
4.137,-5.999,6.896,0.229
4.13,-5.842,6.97,0.23
4.051,-5.804,7.016,0.232
3.978,-5.922,6.989,0.327
3.933,-5.867,6.867,0.329
3.912,-5.797,6.988,0.33
3.999,-5.592,6.968,0.332
4.079,-5.63,6.921,0.333
3.94,-5.623,6.893,0.335
3.758,-5.561,6.742,0.425
3.772,-5.474,6.695,0.427
3.844,-5.356,6.722,0.429
3.837,-5.199,6.796,0.43
3.647,-4.98,6.719,0.432
3.371,-4.566,6.763,0.5
2.782,-4.155,6.918,0.503
2.739,-4.015,7.161,0.505
2.125,-4.102,6.608,0.507
0.192,-3.855,6.353,0.511
-0.346,-4.685,4.862,0.623
-0.646,-4.885,4.362,0.625
-1.819,-5.064,3.625,0.627
-1.562,-5.792,2.81,0.629
-0.854,-7.001,0.977,0.726
-0.939,-8.054,-0.48,0.728
-1.389,-9.225,-1.406,0.73
-1.498,-9.885,-1.101,0.736
-1.867,-10.133,-2.067,0.738
-0.718,-10.22,-2.991,0.753
1.636,-8.474,-6.508,0.826
1.028,-8.352,-4.684,0.828
-0.384,-7.845,-4.147,0.831
0.338,-7.346,-5.515,0.836
0.454,-6.285,-5.862,0.839
1.372,-4.781,-5.34,0.924
-0.37,-6.674,-6.087,0.926
-0.385,-6.877,-3.1,0.928
0.189,-16.016,-14.829,0.929
16.131,-17.654,-24.8,0.931
5.4,-16.3,-11.8,1.026
10.306,-7.745,-4.97,1.027
8.512,-3.991,-5.04,1.029
5.808,-2.094,-5.427,1.031
4.707,-2.52,-6.048,1.032
2.845,-4.866,-7.047,1.125
1.942,-6.743,-8.312,1.127
1.792,-7.706,-8.673,1.129
1.32,-7.61,-8.289,1.14
1.446,-5.44,-7.426,1.151
1.716,-4.488,-7.254,1.226
1.464,-3.902,-7.658,1.232
2.03,-4.853,-8.572,1.234
1.788,-6.809,-8.46,1.236
1.9,-6.8,-7.7,1.237
2.628,-5.504,-7.415,1.325
2.132,-5.501,-6.829,1.327
2.633,-5.375,-7.207,1.329
2.888,-6.109,-7.96,1.33
2.271,-7.122,-7.606,1.332
2.7,-6.4,-7.7,1.425
3.689,-4.996,-6.455,1.433
2.821,-6.009,-6.189,1.435
2.634,-7.394,-5.683,1.436
2.389,-7.196,-6.555,1.438
2.749,-6.96,-6.626,1.525
2.604,-5.762,-6.898,1.527
2.726,-6.07,-6.887,1.539
1.828,-6.251,-7.536,1.541
1.364,-6.326,-8.168,1.55
0.589,-6.696,-7.255,1.625
0.591,-5.977,-7.104,1.627
1.734,-5.894,-7.383,1.629
1.121,-6.209,-8.589,1.63
0.817,-7.247,-6.091,1.632
1.472,-7.749,-5.564,1.724
1.755,-6.402,-8.272,1.726
1.034,-5.494,-8.483,1.731
0.953,-7.421,-6.123,1.733
0.345,-6.898,-5.628,1.829
-0.364,-6.774,-7.132,1.831
0.528,-5.851,-7.436,1.833
0.266,-5.506,-7.617,1.834
0.415,-6.266,-7.843,1.836
0.034,-6.994,-7.683,1.925
0.434,-7.594,-7.083,1.927
-0.045,-7.902,-5.872,1.939
-0.189,-7.504,-5.845,1.941
0.189,-6.896,-7.555,1.952
2.09,-6.616,-7.106,2.025
1.006,-5.81,-6.416,2.027
0.347,-4.945,-7.492,2.029
0.229,-5.614,-10.143,2.031
-0.018,-5.369,-8.251,2.033
-0.369,-6.851,-8.782,2.126
-0.945,-4.892,-9.047,2.127
-0.714,-6.643,-7.929,2.129
-1.598,-7.037,-7.639,2.131
-1.663,-7.661,-5.098,2.132
-0.659,-8.135,-6.476,2.225
-0.604,-5.827,-8.622,2.227
-0.49,-5.184,-8.194,2.229
-0.69,-6.384,-6.294,2.23
-0.057,-6.271,-7.214,2.238
2.164,-6.056,-7.238,2.326
1.718,-6.822,-7.031,2.338
0.653,-7.067,-5.593,2.34
0.984,-6.956,-6.498,2.342
1.027,-5.333,-9.147,2.349
2.46,-5.16,-8.643,2.428
2.375,-5.375,-7.865,2.43
2.149,-4.749,-7.729,2.432
2.269,-5.069,-8.716,2.433
3.011,-3.911,-9.356,2.435
3.316,-3.912,-8.98,2.524
2.328,-4.896,-7.14,2.526
1.236,-3.852,-7.38,2.528
2.061,-9.069,-3.48,2.529
2.133,-5.084,-9.322,2.531
1.763,-8.13,-6.984,2.625
-0.434,-6.003,-7.358,2.626
-0.369,-6.924,-5.567,2.633
0.22,-8.322,-6.095,2.635
1.941,-7.735,-6.715,2.636
1.68,-6.378,-7.605,2.725
1.158,-7.074,-6.76,2.726
0.519,-6.931,-5.77,2.732
3.4,-7.4,-6.6,2.734
2.771,-6.586,-6.643,2.735
2.286,-6.133,-7.281,2.825
1.903,-5.773,-7.924,2.826
2.463,-6.288,-7.349,2.828
2.972,-6.208,-8.12,2.83
2.461,-6.372,-6.866,2.831
1.675,-6.439,-7.585,2.925
2.04,-7.043,-7.317,2.926
1.224,-5.903,-8.073,2.928
0.903,-7.673,-7.224,2.93
1.192,-6.48,-7.428,2.933
3.051,-6.879,-6.083,3.025
3.239,-6.459,-5.862,3.027
3.453,-7.351,-6.794,3.035
3.638,-5.773,-7.007,3.037
2.001,-5.686,-6.555,3.048
2.375,-7.247,-6.714,3.125
3.97,-7.157,-5.261,3.126
3.148,-6.983,-5.104,3.128
3.161,-7.587,-5.578,3.13
3.826,-7.509,-5.048,3.131
1.93,-6.584,-6.463,3.225
1.297,-7.142,-6.634,3.226
1.805,-7.531,-6.777,3.228
1.825,-7.453,-6.986,3.23
1.369,-6.23,-6.481,3.231
1.418,-8.382,-2.355,3.324
3.336,-9.704,-3.289,3.326
2.506,-8.785,-2.794,3.328
0.759,-7.787,-2.775,3.329
0.189,-10.111,-2.044,3.425
1.403,-8.842,-2.797,3.426
2.494,-9.015,-3.906,3.428
3.319,-10.235,-3.914,3.43
1.005,-8.304,-3.462,3.441
0.107,-9.166,-3.426,3.525
1.282,-9.645,-2.818,3.526
3.565,-9.772,-3.069,3.531
2.311,-9.489,-4.256,3.533
-0.021,-9.203,-2.221,3.535
2.316,-9.793,-3.617,3.626
1.954,-9.983,-3.313,3.628
0.369,-8.495,-2.498,3.63
0.771,-9.057,-2.863,3.632
1.834,-10.147,-2.999,3.633
1.077,-8.841,-2.857,3.724
0.62,-9.116,-3.046,3.726
0.988,-9.23,-2.712,3.733
1.081,-9.265,-2.886,3.735
0.151,-8.84,-2.316,3.736
0.539,-8.852,-1.761,3.824
0.555,-8.564,-2.845,3.826
1.912,-9.87,-3.588,3.828
1.338,-9.271,-4.128,3.839
-0.42,-8.784,-3.554,3.849
2.542,-9.974,-2.794,3.925
2.617,-9.953,-3.211,3.927
0.613,-9.319,-2.175,3.929
