gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.002,0.3,0.1,-0.1
0.11,-0.3,-0.1,-0.1
0.113,0.1,0.0,0.1
0.117,0.0,-0.0,0.0
0.12,0.0,-0.0,0.0
0.211,0.1,-0.0,0.0
0.215,0.0,-0.0,0.0
0.315,0.1,0.0,0.1
0.32,-0.2,0.1,0.1
0.405,-0.4,0.2,0.1
0.408,-1.6,0.6,0.2
0.412,-5.0,0.8,0.4
0.503,-5.3,1.0,0.8
0.506,-5.1,1.0,1.5
0.602,-4.2,0.8,2.1
0.605,-4.0,0.7,2.5
0.609,-3.5,0.6,2.8
0.706,-3.4,0.6,3.1
0.71,-3.0,0.3,3.3
0.8,-2.8,0.2,3.4
0.803,-2.3,0.0,3.3
0.91,-1.4,-0.1,3.0
0.913,-0.3,-0.0,2.4
0.916,0.3,0.1,1.6
1.011,0.1,0.2,0.8
1.014,-0.5,0.1,0.1
1.017,-1.1,0.0,-0.3
1.116,-1.2,-0.1,-0.5
1.131,-1.3,-0.2,-0.4
1.205,-1.8,-0.4,-0.2
1.208,-2.6,-0.5,-0.3
1.214,-1.9,-0.2,-0.3
1.303,-1.2,0.0,-0.3
1.306,-0.3,0.2,0.1
1.406,0.5,0.3,0.4
1.409,0.6,0.3,0.6
1.412,0.6,0.4,0.7
1.517,0.5,0.4,0.7
1.528,0.3,0.4,0.6
1.601,0.1,0.4,0.5
1.604,-0.1,0.5,0.5
1.626,-0.2,0.4,0.5
1.706,-0.4,0.4,0.2
1.712,-0.8,0.3,-0.1
1.804,-1.7,0.1,-0.5
1.811,-1.7,-0.1,-0.8
1.814,-0.8,-0.1,-1.0
1.917,-0.1,-0.3,-1.2
1.928,1.0,-0.3,-1.2
2.009,1.6,-0.4,-1.7
2.012,0.7,-0.4,-2.4
2.106,0.6,-0.3,-2.9
2.109,1.1,-0.1,-3.1
2.112,1.8,-0.1,-3.0
2.207,2.4,-0.1,-2.6
2.21,2.4,-0.2,-2.0
