gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.002,0.1,0.0,0.0
0.007,-0.2,0.3,-0.0
0.096,-0.2,-0.1,0.3
0.103,0.1,-0.2,-0.3
0.138,-0.1,-0.2,-0.6
0.2,-0.3,0.1,-0.1
0.204,-0.1,-0.0,-0.2
0.308,-0.2,-0.2,-0.4
0.319,-0.6,0.2,0.1
0.334,-1.1,0.1,0.3
0.402,-2.1,0.5,1.4
0.405,-3.7,0.2,1.4
0.497,-4.2,1.0,1.5
0.501,-2.1,1.8,2.5
0.504,-2.3,1.8,3.0
0.604,-4.2,3.1,2.9
0.607,-3.3,1.9,3.2
0.716,-3.6,2.3,3.6
0.725,-3.5,2.0,3.7
0.736,-4.8,2.1,3.5
0.795,-6.1,2.3,3.4
0.802,-6.5,1.7,3.5
0.896,-4.5,1.1,3.3
0.899,-2.3,0.5,2.5
0.999,-0.9,0.6,1.3
1.002,-0.7,0.5,0.0
1.006,-1.6,0.3,-0.5
1.147,-1.3,0.2,-0.6
1.163,-0.6,0.0,-0.8
1.216,0.1,0.2,-0.9
1.219,0.2,-0.6,-1.2
1.226,0.3,-0.3,-1.8
1.296,0.9,-0.5,-2.2
1.299,1.7,-0.6,-2.1
1.399,1.3,-1.0,-2.3
1.402,1.5,-0.3,-2.2
1.405,1.1,-0.8,-2.0
1.508,1.0,-0.1,-1.7
1.52,1.5,0.3,-1.2
1.598,1.1,0.0,-0.7
1.601,0.6,0.3,0.1
1.604,0.5,0.4,0.6
1.701,-0.3,0.1,1.2
1.704,-0.9,0.1,1.5
1.794,-1.5,1.1,1.8
1.798,-2.6,-0.3,1.8
1.806,-2.4,0.7,2.2
1.911,-1.1,0.5,2.0
1.922,-0.0,0.5,1.4
2.0,0.6,0.4,0.5
2.003,-0.7,-0.6,-0.2
2.01,-1.7,-0.7,-0.3
2.126,-1.2,-0.5,-0.3
2.129,-0.8,-0.3,-0.1
2.204,-0.5,-0.0,0.2
2.212,0.1,0.1,0.2
2.215,0.1,0.3,0.2
2.31,-0.2,0.2,0.2
2.314,-0.1,0.1,0.2
2.398,-0.2,-0.0,0.0
2.405,-0.5,0.1,-0.0
2.409,-0.8,-0.5,-0.1
