orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.113,1.0,0.1,-0.0,-0.0
0.13,1.0,0.1,-0.0,-0.0
0.214,1.0,0.1,-0.0,-0.0
0.344,1.0,0.1,-0.0,-0.0
0.525,1.0,0.1,-0.0,-0.0
0.538,1.0,0.1,-0.0,-0.0
0.628,1.0,0.0,-0.0,-0.0
0.748,1.0,0.0,-0.0,-0.0
0.818,1.0,0.0,-0.0,-0.0
0.938,1.0,0.0,-0.0,-0.0
1.019,1.0,0.0,0.0,-0.0
1.141,1.0,-0.0,0.1,0.0
1.25,1.0,-0.1,0.1,0.0
1.406,0.9,-0.2,0.3,0.1
1.535,0.9,-0.3,0.4,0.2
1.583,0.7,-0.4,0.4,0.3
1.703,0.6,-0.5,0.5,0.3
1.814,0.6,-0.5,0.5,0.4
1.929,0.6,-0.5,0.5,0.4
2.01,0.6,-0.5,0.5,0.4
2.104,0.6,-0.5,0.5,0.4
2.241,0.6,-0.5,0.5,0.3
2.304,0.7,-0.5,0.5,0.3
2.407,0.7,-0.5,0.5,0.3
2.508,0.7,-0.5,0.5,0.3
2.626,0.7,-0.5,0.5,0.3
2.704,0.6,-0.5,0.6,0.3
2.8,0.6,-0.5,0.6,0.3
2.904,0.6,-0.5,0.5,0.4
3.028,0.7,-0.5,0.4,0.4
3.103,0.7,-0.5,0.3,0.4
3.222,0.7,-0.5,0.3,0.4
3.313,0.6,-0.5,0.4,0.4
3.424,0.6,-0.5,0.5,0.4
3.51,0.6,-0.5,0.5,0.4
3.611,0.6,-0.5,0.5,0.4
3.712,0.7,-0.4,0.5,0.3
3.828,0.7,-0.4,0.5,0.3
3.903,0.7,-0.4,0.4,0.3
4.032,0.7,-0.5,0.4,0.4
4.129,0.6,-0.5,0.5,0.3
4.212,0.5,-0.5,0.6,0.3
4.313,0.5,-0.5,0.5,0.4
4.414,0.5,-0.6,0.4,0.5
4.534,0.5,-0.6,0.3,0.6
4.602,0.5,-0.6,0.4,0.5
4.736,0.6,-0.5,0.4,0.5
4.821,0.6,-0.5,0.4,0.5
4.918,0.6,-0.5,0.4,0.5
5.011,0.6,-0.5,0.4,0.4
5.109,0.7,-0.5,0.4,0.4
5.22,0.7,-0.5,0.3,0.4
5.333,0.7,-0.5,0.3,0.4
5.41,0.7,-0.5,0.3,0.4
5.514,0.6,-0.5,0.4,0.5
5.618,0.5,-0.5,0.4,0.5
5.726,0.5,-0.5,0.4,0.5
5.818,0.5,-0.5,0.3,0.6
5.911,0.5,-0.6,0.3,0.6
6.015,0.5,-0.6,0.3,0.6
6.134,0.5,-0.6,0.2,0.6
6.213,0.4,-0.6,0.3,0.6
6.315,0.5,-0.5,0.3,0.6
6.418,0.5,-0.5,0.3,0.7
6.512,0.5,-0.5,0.3,0.6
6.613,0.6,-0.5,0.3,0.6
6.724,0.7,-0.4,0.3,0.6
6.819,0.6,-0.5,0.2,0.5
6.935,0.7,-0.4,0.0,0.5
7.019,0.8,-0.4,-0.2,0.4
7.126,0.9,-0.3,-0.2,0.3
7.238,0.9,-0.2,-0.1,0.3
7.317,0.9,-0.2,-0.2,0.3
7.429,0.9,-0.2,-0.2,0.3
7.524,0.9,-0.2,-0.1,0.3
7.643,0.9,-0.2,-0.1,0.3
7.731,0.8,-0.4,-0.2,0.4
7.822,0.8,-0.5,-0.3,0.4
7.919,0.7,-0.5,-0.3,0.3
8.043,0.8,-0.5,-0.3,0.4
8.133,0.8,-0.5,-0.3,0.4
8.225,0.8,-0.5,-0.3,0.4
8.336,0.8,-0.5,-0.3,0.4
8.451,0.8,-0.5,-0.3,0.3
8.521,0.8,-0.5,-0.3,0.3
8.627,0.8,-0.5,-0.3,0.3
8.73,0.8,-0.5,-0.3,0.3
8.845,0.8,-0.5,-0.3,0.3
8.922,0.8,-0.5,-0.3,0.3
9.029,0.7,-0.5,-0.3,0.3
9.117,0.7,-0.5,-0.3,0.3
9.239,0.7,-0.5,-0.4,0.3
9.332,0.7,-0.5,-0.4,0.2
9.426,0.7,-0.5,-0.3,0.3
9.628,0.7,-0.5,-0.3,0.3
9.712,0.7,-0.5,-0.3,0.3
9.809,0.7,-0.5,-0.3,0.3
9.92,0.7,-0.5,-0.3,0.3
10.01,0.7,-0.5,-0.3,0.3
10.113,0.7,-0.5,-0.3,0.3
10.206,0.8,-0.5,-0.3,0.3
10.326,0.8,-0.4,-0.2,0.4
10.41,0.8,-0.4,-0.2,0.4
10.506,0.8,-0.4,-0.2,0.4
10.602,0.8,-0.3,-0.2,0.4
10.727,0.9,-0.2,-0.2,0.4
10.802,0.9,-0.1,-0.1,0.4
10.907,0.9,-0.0,-0.1,0.4
11.009,0.9,-0.0,-0.1,0.4
11.186,0.9,0.1,-0.1,0.4
11.229,0.9,0.1,-0.1,0.4
11.307,0.9,0.1,-0.1,0.3
11.406,0.9,0.2,-0.2,0.3
11.534,0.9,0.2,-0.2,0.3
11.606,0.9,0.3,-0.3,0.3
11.713,0.9,0.3,-0.3,0.2
11.805,0.9,0.3,-0.3,0.2
11.938,0.9,0.3,-0.4,0.2
12.016,0.8,0.3,-0.4,0.2
12.109,0.8,0.3,-0.4,0.2
