gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.105,0.1,-0.1,-0.1
0.116,0.1,-0.0,0.0
0.206,-0.0,0.1,0.0
0.332,-0.0,0.0,0.1
0.41,-0.2,0.2,0.2
0.516,-0.9,0.5,0.3
0.615,-0.5,0.9,1.4
0.732,-0.7,1.6,1.7
0.844,-0.6,1.4,1.9
0.919,-1.0,0.9,1.5
1.011,0.1,1.1,0.7
1.203,0.8,0.0,-0.6
1.3,-0.5,-0.2,-1.2
1.405,-0.5,0.3,-1.1
1.514,-0.6,2.0,0.2
1.599,-3.0,7.6,1.0
1.674,-3.7,2.4,2.8
1.818,-1.9,1.3,2.0
1.918,-2.1,-1.1,-0.2
2.005,-2.2,-0.1,-0.1
2.104,0.6,0.7,0.8
2.203,1.4,0.6,-0.0
2.319,3.5,-0.9,-1.0
2.403,2.2,-3.1,-1.8
2.499,-0.1,-1.8,-1.8
2.613,0.0,-1.0,-0.9
2.703,0.1,0.1,0.4
2.809,-1.9,1.6,1.9
2.875,-1.4,2.7,2.3
3.014,-1.6,-0.1,1.1
3.084,-2.1,0.8,0.3
3.172,-1.2,0.2,0.3
3.281,1.2,0.5,0.2
3.391,1.7,-0.2,-0.2
3.481,5.6,-0.5,0.3
3.583,1.7,-3.9,-0.8
3.682,-2.3,-2.4,-2.2
3.812,1.3,-0.1,-1.1
3.912,0.6,0.3,-0.2
4.004,0.0,1.3,1.1
4.1,-3.2,1.0,2.0
4.222,-3.8,0.9,1.8
4.3,-0.7,1.6,2.2
4.404,-0.5,1.9,1.6
4.508,-0.3,0.5,0.3
4.628,0.8,-0.0,-0.9
4.709,2.5,-2.6,-1.5
4.803,3.1,-3.4,-2.7
4.91,0.6,-2.4,-1.8
5.012,0.3,-0.1,-1.2
5.107,1.1,2.1,0.4
5.207,-0.4,2.8,1.2
5.311,-2.4,1.0,1.1
5.402,-1.0,0.6,0.6
5.507,1.2,0.8,1.3
5.61,-1.0,-0.1,0.6
5.716,-0.5,-1.0,-0.8
5.826,-0.9,0.8,0.6
5.905,4.8,-0.1,1.6
5.981,1.2,-1.0,-1.0
6.107,-4.8,-8.9,-4.1
6.21,-0.2,-1.4,-1.5
6.323,0.8,-2.5,0.5
6.408,1.2,-1.9,-1.8
6.537,0.2,2.2,0.3
6.612,-3.6,0.2,0.3
6.708,1.4,0.3,1.1
6.807,-0.2,0.3,0.3
6.93,1.1,-0.1,0.0
7.015,0.4,0.2,-0.2
7.103,-0.2,-0.0,-0.0
7.195,-0.0,0.1,0.0
7.386,0.4,-0.1,-0.2
7.397,-0.2,0.0,0.0
7.581,0.2,-0.0,0.1
7.687,0.1,0.0,-0.0
7.804,0.0,-0.0,-0.0
7.897,0.0,-0.0,-0.0
7.907,0.0,0.0,-0.0
8.09,-0.0,-0.0,0.0
8.186,0.0,-0.0,-0.0
8.306,0.1,-0.0,-0.0
8.416,0.0,0.0,-0.0
8.432,-0.0,0.0,0.0
8.51,0.1,-0.0,-0.0
8.608,-0.0,0.0,-0.0
8.711,-0.1,0.0,0.0
8.831,0.1,-0.3,-0.1
8.904,0.3,-0.2,-0.2
9.011,-0.4,0.2,0.1
9.111,-0.1,0.1,-0.0
9.22,-0.2,0.0,0.0
9.31,-0.6,-0.3,0.1
9.497,-1.2,-1.4,-0.6
9.615,-1.0,-2.6,-1.8
9.704,-0.4,-2.7,-1.7
9.803,-0.1,-2.8,-2.5
9.907,0.8,-2.4,-3.1
9.972,2.4,-1.2,-3.6
10.072,3.6,-0.6,-2.3
10.199,2.9,-0.9,-0.3
10.339,1.7,-1.0,-0.9
10.441,0.6,-0.6,-0.4
10.509,0.3,-0.0,-0.1
10.599,-0.3,0.0,-0.0
10.705,-0.2,0.1,-0.1
10.851,0.3,-0.3,0.1
10.927,0.1,0.3,1.1
11.003,-0.0,0.3,-0.2
11.104,-0.2,-0.2,-0.5
11.174,-0.4,-0.1,-0.4
11.283,0.1,0.0,-0.3
11.391,-0.3,0.3,-0.0
