accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.127,1.1,3.1,9.1
0.23,0.5,3.5,9.2
0.242,0.4,3.6,9.1
0.344,0.5,3.6,9.0
0.433,0.5,3.8,8.9
0.533,0.5,3.8,8.6
0.633,0.8,3.5,9.1
0.749,1.0,3.2,9.2
0.836,-0.6,3.2,4.9
0.939,-3.7,-2.8,-0.0
1.039,-9.4,-9.1,3.2
1.235,-16.6,-7.5,5.3
1.327,-14.4,-4.0,6.3
1.427,-10.2,0.2,4.1
1.527,-9.8,-12.1,1.3
1.626,-9.3,-4.8,2.9
1.726,-11.6,-3.7,2.8
1.826,-11.3,-2.5,2.9
1.926,-8.4,-1.0,3.3
2.026,-10.3,-1.9,2.2
2.126,-10.6,-3.6,3.4
2.226,-10.4,-2.3,1.6
2.326,-8.8,-1.9,2.1
2.426,-6.1,-3.6,1.8
2.526,-7.4,-3.3,2.9
2.632,-12.3,-4.3,5.5
2.73,-11.9,-0.9,6.9
2.851,-10.8,-3.2,2.9
2.93,-10.2,-2.7,2.9
2.943,-7.7,-2.4,1.0
3.129,-7.3,-3.0,1.7
3.228,-7.3,-3.3,2.7
3.328,-10.2,-3.5,4.8
3.428,-9.8,-2.9,4.2
3.528,-12.1,-1.0,1.4
3.627,-11.7,-2.0,4.0
3.728,-6.8,-4.1,2.0
3.828,-4.7,-2.7,3.4
3.929,-5.7,-1.2,5.0
4.028,-6.8,-3.9,5.9
4.127,-20.9,-5.9,4.8
4.238,-16.9,0.8,3.8
4.327,-14.9,-3.5,2.1
4.427,-15.4,-0.4,2.7
4.533,-5.7,12.5,-18.1
4.645,-8.2,-4.8,-11.2
4.733,-16.8,10.3,14.3
4.832,-38.9,27.7,39.2
4.934,8.2,28.9,-38.7
5.033,7.5,23.8,2.6
5.129,-14.9,-1.8,20.4
5.228,-2.0,1.4,3.2
5.328,-9.8,6.1,-8.7
5.435,-5.4,7.0,-12.3
5.528,-5.3,0.7,-9.9
5.628,-4.4,2.0,-8.9
5.728,0.0,4.9,-12.1
5.829,1.9,4.3,-7.6
5.928,0.8,4.4,-9.6
6.028,-1.6,4.1,-8.4
6.148,-1.8,5.4,-8.2
6.231,-1.9,4.5,-8.2
6.333,-1.6,4.1,-7.6
6.43,-2.4,4.2,-7.9
6.542,-2.0,4.1,-10.0
6.63,-0.5,4.3,-9.9
6.74,-1.6,4.5,-8.8
6.83,-1.7,4.8,-6.7
6.949,-2.5,6.1,-7.8
7.034,-1.6,5.0,-7.5
7.13,-1.9,5.7,-9.0
7.23,-0.9,4.9,-8.0
7.305,-1.6,5.5,-8.4
7.527,-1.5,4.8,-7.4
7.541,-1.7,5.0,-8.9
7.634,-1.6,4.9,-8.1
7.737,-1.6,4.9,-8.0
7.839,-1.9,5.0,-8.3
7.936,-1.3,5.0,-8.5
8.046,-1.7,4.8,-8.2
8.132,-1.6,4.9,-8.3
8.235,-1.3,4.9,-8.6
8.332,-1.6,4.7,-8.4
8.442,-1.5,4.9,-8.2
8.538,-1.5,4.8,-8.7
8.638,-1.6,4.7,-8.6
8.732,-1.3,4.7,-8.0
8.851,-1.6,4.9,-8.7
8.935,-1.5,4.5,-8.7
9.036,-1.4,2.7,-11.1
9.132,-1.4,0.9,-13.7
9.249,-0.0,1.4,-15.1
9.338,2.5,-0.6,-10.9
9.525,3.7,1.1,-5.1
9.625,1.1,8.0,-2.8
9.725,-1.0,7.1,-4.7
9.826,0.0,6.9,-6.7
9.927,0.8,6.4,-9.5
10.023,-0.4,6.0,-9.5
10.127,1.4,7.1,-9.5
10.225,3.3,6.3,-2.1
10.324,6.6,3.4,2.6
10.425,7.5,4.4,6.5
10.524,3.1,4.6,9.4
10.625,0.3,4.3,8.8
10.701,0.6,5.0,9.0
10.826,0.1,6.1,8.8
10.929,-0.3,8.4,9.6
11.027,-0.8,4.7,9.0
11.123,-1.2,4.4,7.7
11.226,-0.6,4.0,8.1
11.305,-0.6,4.5,8.4
