gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.003,0.0,-0.0,0.0
0.007,-0.0,-0.1,0.0
0.106,-0.5,0.0,-0.1
0.109,0.2,0.1,0.0
0.117,0.0,-0.0,0.0
0.203,-0.1,-0.1,0.0
0.207,-0.1,-0.1,0.1
0.317,-0.1,-0.0,0.0
0.329,0.0,0.0,0.1
0.342,0.1,0.0,0.1
0.405,0.1,0.0,0.1
0.408,0.0,-0.0,0.1
0.505,-0.0,-0.0,0.2
0.512,-0.0,-0.1,0.2
0.515,-0.2,-0.0,0.3
0.603,-0.6,0.0,0.2
0.611,-1.3,0.3,0.6
0.711,-0.6,0.0,-0.3
0.726,-1.6,0.1,-0.7
0.739,-1.5,0.2,-1.0
0.806,-2.5,0.2,-1.6
0.813,-4.4,0.4,-2.0
0.923,-7.4,0.9,-2.0
0.926,-8.1,1.5,-1.8
0.93,-6.6,1.3,-1.6
1.007,-5.6,1.3,-1.5
1.01,-5.8,1.2,-1.2
1.093,-4.0,1.0,-1.3
1.108,-4.9,0.6,-1.4
1.117,-3.0,0.5,-2.2
1.205,-1.0,0.3,-1.7
1.309,1.5,0.5,-0.7
1.312,3.2,0.2,-2.0
1.316,2.0,0.1,-0.3
1.406,0.9,0.6,0.0
1.409,1.6,0.2,-0.2
1.414,0.9,-0.0,-0.0
1.521,0.2,-0.0,-0.0
1.533,0.3,0.1,-0.2
1.61,0.9,0.1,-0.2
1.613,1.1,0.1,-0.2
1.616,0.3,-0.0,-0.0
1.706,0.1,-0.0,-0.1
1.71,0.4,-0.0,-0.1
1.802,-0.1,-0.1,-0.0
1.809,-0.2,-0.1,-0.1
1.813,0.2,0.1,-0.1
1.937,-0.1,0.0,-0.0
1.941,0.2,0.1,-0.2
2.007,0.3,0.2,-0.2
2.012,0.3,0.2,-0.2
2.015,0.2,0.3,-0.3
2.131,0.1,0.2,-0.2
2.134,-0.0,0.1,-0.2
2.222,-0.6,0.1,-0.2
2.227,-0.9,0.2,-0.1
2.236,-1.2,0.3,-0.2
2.296,-0.9,0.5,-0.3
2.299,-0.7,0.5,-0.2
2.401,-0.8,0.4,-0.2
2.407,-0.6,0.4,-0.1
2.411,-0.9,0.4,-0.1
2.502,-0.8,0.4,-0.0
2.505,-0.7,0.4,-0.0
2.621,0.4,0.1,-0.1
2.624,1.2,-0.1,-0.1
2.637,1.5,0.2,0.0
2.71,2.9,-0.1,0.4
2.713,3.1,-0.1,0.7
2.804,3.0,0.7,0.7
2.807,4.6,1.8,0.3
2.81,3.6,1.9,0.2
2.91,2.0,2.3,0.3
2.914,2.2,3.1,1.0
3.02,2.3,2.9,0.2
3.023,2.9,1.3,-1.9
3.101,8.6,-1.1,-6.1
3.104,8.8,0.1,-2.4
3.107,1.0,-0.6,-5.6
3.202,0.9,0.8,-3.3
3.21,2.7,-0.5,-0.6
3.301,2.9,-0.9,0.1
3.306,-2.9,3.2,-0.1
3.316,-3.4,-2.2,2.1
3.422,-1.5,0.8,0.7
3.436,-1.0,1.6,0.4
3.504,0.1,1.0,0.3
3.507,-2.2,1.1,0.5
3.513,-3.2,-0.2,0.4
3.614,0.5,-3.1,0.3
3.617,5.8,-2.8,1.7
3.705,-3.3,-2.8,0.9
3.709,3.4,-0.3,0.0
3.712,-4.3,1.1,0.3
3.819,-2.4,1.2,0.3
3.832,1.3,1.5,-0.0
3.906,2.4,1.7,-0.3
3.911,0.5,1.5,-0.2
3.915,-1.3,1.3,0.5
4.014,-0.9,1.4,1.6
4.018,-1.5,1.7,1.9
4.101,4.1,3.2,2.2
4.108,2.3,1.3,2.0
4.113,-1.3,0.6,1.1
4.225,0.7,-0.2,1.4
4.236,0.7,-0.7,0.6
4.3,0.6,-0.5,0.2
4.304,0.5,-0.2,-0.0
4.31,-0.2,0.2,-0.0
4.407,-0.8,0.2,0.0
4.41,-0.2,-0.2,0.0
4.529,0.3,-0.7,0.1
4.533,0.6,-0.8,0.1
4.54,0.7,-0.6,0.2
4.614,0.8,-0.4,0.2
4.617,0.8,-0.1,0.2
4.63,0.4,0.4,0.0
4.703,-0.2,0.5,-0.2
4.8,-0.7,0.5,-0.4
4.804,-0.8,0.2,-0.5
4.807,-0.7,-0.0,-0.3
4.919,-0.2,-0.2,-0.1
4.928,0.1,-0.2,0.0
5.005,0.5,-0.2,0.2
5.008,0.6,-0.1,0.3
5.011,0.5,-0.0,0.2
5.107,0.1,-0.0,0.1
5.11,-0.1,-0.0,-0.0
5.206,-0.1,-0.0,-0.0
5.209,-0.2,0.0,-0.1
5.212,-0.2,0.1,-0.0
5.316,0.1,0.2,0.0
5.319,0.1,0.2,0.1
5.401,-0.0,0.2,0.0
5.408,-0.1,0.1,0.0
5.412,-0.1,0.0,-0.0
5.505,0.0,-0.1,-0.0
5.509,0.1,-0.2,0.1
5.605,0.2,-0.1,0.1
5.608,0.1,-0.0,0.0
5.611,-0.0,0.0,-0.0
5.717,-0.1,0.1,-0.0
5.732,-0.0,0.1,-0.0
5.804,0.1,0.0,-0.0
5.807,0.2,0.1,0.1
5.81,0.1,-0.1,-0.0
5.91,-0.5,-0.0,-0.1
5.916,-2.3,0.3,-0.3
6.0,0.7,0.3,0.1
6.003,0.4,0.4,0.1
6.007,1.0,0.4,0.2
6.119,1.9,0.3,0.4
6.14,1.8,0.2,0.6
6.199,1.4,0.5,0.8
6.21,2.1,0.3,0.9
6.325,3.1,0.2,1.0
6.328,2.6,0.4,0.9
6.337,2.5,0.3,0.7
6.41,2.2,0.2,0.5
6.413,1.7,0.2,0.3
6.417,2.1,-0.1,0.4
6.514,1.5,-0.3,0.6
6.518,0.2,-0.2,0.7
6.605,0.9,0.1,0.8
6.608,0.8,0.2,0.8
6.704,-0.6,0.2,0.7
6.707,-0.9,0.3,0.4
6.711,0.3,0.1,0.4
6.801,-0.2,0.1,0.7
6.804,-0.4,-0.2,0.5
6.928,-0.5,-0.2,0.5
6.941,0.6,-0.4,0.4
6.944,-0.0,-0.5,0.4
7.001,-0.4,-0.6,0.3
7.004,-0.7,-0.3,0.1
7.109,0.0,0.0,0.1
7.112,-0.2,0.1,0.1
7.116,-0.3,0.1,-0.0
7.201,-0.1,0.1,0.1
7.209,0.1,-0.1,-0.0
7.315,-0.3,0.2,0.1
7.318,0.0,0.2,-0.0
7.328,-0.2,0.3,-0.1
7.402,-0.6,0.3,0.2
7.409,-0.4,0.4,1.1
7.504,0.5,-0.1,0.3
7.511,0.5,-0.2,-0.2
7.514,0.3,0.0,0.1
7.62,0.2,0.1,-0.1
7.623,-0.4,0.7,-0.1
7.703,0.1,-0.0,-0.3
7.706,-0.5,0.2,-0.0
7.709,-0.4,-0.2,0.0
7.812,0.1,-0.2,0.0
7.815,-0.5,-0.3,-0.1
7.913,-0.9,0.0,0.0
7.916,-0.1,0.1,0.0
