orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.002,-0.6,-0.1,-0.1,-0.8
0.013,-0.6,-0.1,-0.1,-0.8
0.103,-0.6,-0.1,-0.1,-0.8
0.108,-0.6,-0.1,-0.1,-0.8
0.112,-0.6,-0.1,-0.1,-0.8
0.22,-0.6,-0.1,-0.1,-0.8
0.229,-0.6,-0.1,-0.1,-0.8
0.321,-0.6,-0.1,-0.1,-0.8
0.335,-0.6,-0.1,-0.1,-0.8
0.349,-0.6,-0.1,-0.1,-0.8
0.402,-0.6,-0.1,-0.1,-0.8
0.41,-0.6,-0.1,-0.1,-0.8
0.502,-0.6,-0.1,-0.1,-0.8
0.507,-0.6,-0.1,-0.1,-0.8
0.516,-0.6,-0.1,-0.1,-0.8
0.606,-0.6,-0.1,-0.1,-0.8
0.618,-0.6,-0.1,-0.1,-0.8
0.73,-0.5,-0.1,-0.1,-0.8
0.734,-0.5,-0.1,-0.0,-0.9
0.743,-0.5,-0.0,0.0,-0.9
0.799,-0.4,-0.0,0.1,-0.9
0.809,-0.4,0.0,0.1,-0.9
0.9,-0.4,0.1,0.2,-0.9
0.905,-0.3,0.1,0.3,-0.9
0.922,-0.3,0.1,0.4,-0.9
1.005,-0.2,0.2,0.5,-0.8
1.014,-0.2,0.2,0.5,-0.8
1.118,-0.1,0.2,0.6,-0.8
1.166,-0.1,0.3,0.6,-0.8
1.217,-0.1,0.3,0.5,-0.8
1.222,-0.1,0.3,0.4,-0.9
1.232,-0.2,0.3,0.2,-0.9
1.301,-0.2,0.3,0.1,-0.9
1.306,-0.2,0.3,0.1,-0.9
1.4,-0.2,0.3,0.1,-0.9
1.41,-0.2,0.3,0.1,-0.9
1.419,-0.2,0.3,0.1,-0.9
1.522,-0.2,0.3,0.1,-0.9
1.533,-0.2,0.3,0.1,-0.9
1.599,-0.2,0.3,0.1,-0.9
1.611,-0.2,0.3,0.1,-0.9
1.622,-0.2,0.3,0.1,-0.9
1.705,-0.2,0.3,0.1,-0.9
