orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,-0.8,-0.1,0.1,0.5
0.008,-0.8,-0.1,0.1,0.5
0.011,-0.8,-0.1,0.1,0.5
0.014,-0.8,-0.1,0.1,0.5
0.138,-0.8,-0.1,0.1,0.5
0.142,-0.8,-0.1,0.1,0.5
0.144,-0.8,-0.1,0.1,0.5
0.24,-0.8,-0.1,0.1,0.5
0.249,-0.8,-0.1,0.1,0.5
0.252,-0.8,-0.1,0.1,0.5
0.258,-0.8,-0.1,0.1,0.5
0.261,-0.8,-0.1,0.1,0.5
0.413,-0.8,-0.1,0.1,0.5
0.424,-0.8,-0.1,0.1,0.5
0.433,-0.8,-0.1,0.1,0.5
0.436,-0.8,-0.1,0.1,0.5
0.487,-0.8,-0.1,0.1,0.6
0.493,-0.8,-0.1,0.1,0.6
0.495,-0.8,-0.1,0.1,0.6
0.498,-0.8,-0.1,0.1,0.6
0.525,-0.8,-0.1,0.1,0.6
0.528,-0.8,-0.1,0.1,0.6
0.53,-0.8,-0.1,0.1,0.6
0.537,-0.8,-0.1,0.1,0.6
0.631,-0.8,-0.1,0.1,0.6
0.634,-0.8,-0.1,0.0,0.6
0.643,-0.8,-0.1,0.0,0.6
0.758,-0.8,-0.1,0.0,0.6
0.763,-0.8,-0.1,0.0,0.5
0.772,-0.8,-0.1,0.0,0.5
0.774,-0.9,-0.1,0.0,0.5
0.777,-0.9,-0.1,-0.0,0.5
0.839,-0.9,-0.0,-0.0,0.5
0.841,-0.9,-0.0,-0.1,0.5
0.844,-0.9,0.0,-0.1,0.4
0.846,-0.9,0.0,-0.1,0.4
0.942,-0.9,0.1,-0.1,0.3
0.944,-0.9,0.1,-0.2,0.3
0.947,-0.9,0.1,-0.2,0.2
0.956,-1.0,0.1,-0.2,0.2
1.042,-1.0,0.1,-0.3,0.1
1.044,-0.9,0.1,-0.3,0.1
1.047,-0.9,0.1,-0.3,0.0
1.049,-0.9,0.1,-0.4,-0.0
1.137,-0.9,0.1,-0.4,-0.1
1.141,-0.9,0.2,-0.4,-0.1
1.147,-0.9,0.2,-0.5,-0.1
1.149,-0.8,0.2,-0.5,-0.2
1.233,-0.8,0.3,-0.5,-0.2
1.236,-0.8,0.3,-0.5,-0.3
1.238,-0.8,0.3,-0.5,-0.3
1.339,-0.7,0.3,-0.5,-0.3
1.369,-0.7,0.3,-0.5,-0.3
1.372,-0.7,0.3,-0.6,-0.4
1.374,-0.7,0.3,-0.6,-0.4
1.377,-0.7,0.3,-0.6,-0.4
1.445,-0.7,0.3,-0.6,-0.4
1.447,-0.6,0.3,-0.6,-0.4
1.45,-0.6,0.3,-0.6,-0.4
1.456,-0.6,0.3,-0.6,-0.4
1.554,-0.6,0.3,-0.6,-0.4
1.564,-0.6,0.3,-0.6,-0.4
1.567,-0.6,0.3,-0.6,-0.4
1.571,-0.6,0.3,-0.6,-0.4
1.646,-0.6,0.3,-0.6,-0.4
1.649,-0.6,0.3,-0.6,-0.4
1.651,-0.6,0.3,-0.7,-0.4
1.663,-0.6,0.3,-0.7,-0.4
1.74,-0.5,0.3,-0.7,-0.4
1.743,-0.5,0.3,-0.7,-0.4
1.749,-0.5,0.3,-0.7,-0.4
1.752,-0.5,0.3,-0.7,-0.4
1.84,-0.5,0.3,-0.7,-0.4
1.842,-0.5,0.3,-0.7,-0.4
1.845,-0.5,0.3,-0.7,-0.4
1.847,-0.5,0.3,-0.7,-0.4
1.959,-0.4,0.3,-0.7,-0.4
1.968,-0.4,0.3,-0.7,-0.4
1.971,-0.4,0.3,-0.7,-0.4
1.973,-0.4,0.3,-0.7,-0.4
2.041,-0.4,0.3,-0.7,-0.4
2.043,-0.4,0.3,-0.7,-0.4
2.046,-0.4,0.3,-0.7,-0.4
2.048,-0.4,0.3,-0.7,-0.4
2.143,-0.4,0.3,-0.7,-0.4
