orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,-0.1,-0.0,0.2,1.0
0.006,-0.1,-0.0,0.2,1.0
0.009,-0.1,-0.0,0.2,1.0
0.011,-0.1,-0.0,0.2,1.0
0.118,-0.1,-0.0,0.2,1.0
0.12,-0.1,-0.0,0.2,1.0
0.123,-0.1,-0.0,0.2,1.0
0.13,-0.1,-0.0,0.2,1.0
0.204,-0.1,-0.0,0.2,1.0
0.207,-0.1,-0.0,0.2,1.0
0.21,-0.1,-0.0,0.2,1.0
0.218,-0.1,-0.0,0.2,1.0
0.345,-0.1,-0.0,0.2,1.0
0.357,-0.1,-0.0,0.2,1.0
0.367,-0.1,-0.0,0.2,1.0
0.369,-0.1,-0.0,0.2,1.0
0.415,-0.1,-0.0,0.1,1.0
0.421,-0.1,-0.0,0.1,1.0
0.423,-0.1,-0.0,0.1,1.0
0.429,-0.1,-0.0,0.1,1.0
0.509,-0.1,-0.0,0.1,1.0
0.511,-0.1,-0.0,0.1,1.0
0.514,-0.1,-0.0,0.1,1.0
0.516,-0.1,-0.0,0.1,1.0
0.616,-0.1,-0.0,0.1,1.0
0.618,-0.1,-0.0,0.1,1.0
0.63,-0.1,-0.0,0.1,1.0
0.632,-0.1,-0.0,0.1,1.0
0.737,-0.2,-0.0,0.0,1.0
0.74,-0.2,-0.0,0.0,1.0
0.744,-0.2,-0.0,0.0,1.0
0.75,-0.2,-0.0,0.0,1.0
0.807,-0.2,-0.0,-0.0,1.0
0.81,-0.2,-0.0,-0.0,1.0
0.817,-0.2,-0.0,-0.0,1.0
0.819,-0.2,-0.0,-0.1,1.0
0.944,-0.2,-0.0,-0.1,1.0
0.946,-0.2,-0.0,-0.1,1.0
0.955,-0.2,-0.0,-0.1,1.0
0.968,-0.2,-0.0,-0.1,1.0
1.005,-0.2,-0.0,-0.1,1.0
1.013,-0.2,-0.0,-0.1,1.0
1.016,-0.2,-0.0,-0.1,1.0
1.018,-0.2,-0.0,-0.1,1.0
1.122,-0.2,-0.0,-0.1,1.0
1.13,-0.2,-0.1,-0.1,1.0
1.133,-0.2,-0.1,-0.2,1.0
1.226,-0.2,-0.1,-0.2,1.0
1.231,-0.2,-0.1,-0.2,1.0
1.234,-0.2,-0.1,-0.2,1.0
1.241,-0.2,-0.1,-0.2,1.0
1.243,-0.2,-0.1,-0.2,0.9
1.32,-0.2,-0.1,-0.2,0.9
1.323,-0.2,-0.1,-0.2,0.9
1.325,-0.3,-0.1,-0.2,0.9
1.328,-0.3,-0.1,-0.2,0.9
1.407,-0.3,-0.1,-0.2,0.9
1.41,-0.3,-0.1,-0.2,0.9
1.412,-0.3,-0.2,-0.2,0.9
1.419,-0.3,-0.2,-0.3,0.9
1.517,-0.3,-0.2,-0.3,0.9
1.528,-0.3,-0.2,-0.3,0.9
1.531,-0.3,-0.2,-0.3,0.9
1.533,-0.3,-0.2,-0.3,0.9
1.623,-0.3,-0.2,-0.3,0.9
1.626,-0.3,-0.2,-0.3,0.9
1.634,-0.3,-0.2,-0.3,0.9
1.637,-0.3,-0.2,-0.3,0.9
1.712,-0.3,-0.2,-0.3,0.9
1.715,-0.3,-0.2,-0.3,0.9
1.721,-0.3,-0.2,-0.3,0.9
1.724,-0.3,-0.2,-0.3,0.8
1.817,-0.4,-0.2,-0.3,0.8
1.819,-0.4,-0.2,-0.3,0.8
1.822,-0.4,-0.2,-0.4,0.8
1.824,-0.4,-0.3,-0.4,0.8
1.992,-0.4,-0.3,-0.4,0.8
2.002,-0.4,-0.3,-0.4,0.8
2.004,-0.4,-0.3,-0.4,0.8
2.006,-0.4,-0.3,-0.4,0.8
2.048,-0.4,-0.3,-0.4,0.8
2.05,-0.4,-0.3,-0.4,0.7
2.053,-0.4,-0.3,-0.4,0.7
2.056,-0.4,-0.3,-0.5,0.7
2.117,-0.5,-0.3,-0.5,0.7
2.12,-0.5,-0.3,-0.5,0.7
2.122,-0.5,-0.3,-0.5,0.6
2.125,-0.5,-0.3,-0.5,0.6
2.231,-0.5,-0.3,-0.5,0.6
2.234,-0.5,-0.3,-0.5,0.6
2.26,-0.5,-0.3,-0.5,0.6
2.264,-0.5,-0.3,-0.5,0.6
2.316,-0.5,-0.4,-0.5,0.6
2.324,-0.5,-0.4,-0.5,0.6
2.329,-0.5,-0.4,-0.5,0.6
2.332,-0.5,-0.4,-0.5,0.6
2.414,-0.5,-0.4,-0.5,0.6
2.417,-0.5,-0.4,-0.5,0.6
2.419,-0.5,-0.4,-0.5,0.6
2.422,-0.5,-0.4,-0.5,0.6
2.509,-0.5,-0.4,-0.5,0.6
2.512,-0.5,-0.3,-0.4,0.6
2.521,-0.6,-0.3,-0.4,0.6
2.531,-0.6,-0.3,-0.4,0.6
2.642,-0.6,-0.2,-0.4,0.7
2.644,-0.6,-0.2,-0.4,0.7
2.648,-0.6,-0.2,-0.4,0.7
2.657,-0.6,-0.1,-0.4,0.7
2.718,-0.6,0.1,-0.4,0.7
2.72,-0.6,0.1,-0.3,0.7
2.723,-0.7,0.2,-0.4,0.6
2.725,-0.7,0.3,-0.4,0.6
2.814,-0.6,0.4,-0.4,0.6
2.816,-0.6,0.4,-0.4,0.6
2.823,-0.6,0.4,-0.4,0.6
2.825,-0.6,0.4,-0.4,0.6
2.944,-0.6,0.4,-0.3,0.6
2.946,-0.6,0.4,-0.3,0.6
2.949,-0.6,0.5,-0.3,0.6
2.951,-0.5,0.5,-0.2,0.6
3.047,-0.5,0.5,-0.2,0.6
3.049,-0.5,0.5,-0.2,0.6
3.056,-0.5,0.5,-0.3,0.6
3.058,-0.5,0.5,-0.3,0.6
3.113,-0.5,0.5,-0.3,0.6
3.116,-0.6,0.5,-0.3,0.6
3.118,-0.6,0.5,-0.3,0.6
3.12,-0.6,0.4,-0.3,0.6
3.222,-0.7,0.4,-0.2,0.6
3.225,-0.7,0.4,-0.2,0.5
3.227,-0.6,0.5,-0.3,0.5
3.316,-0.6,0.5,-0.4,0.5
3.321,-0.5,0.6,-0.4,0.4
3.328,-0.5,0.6,-0.4,0.4
3.331,-0.5,0.7,-0.4,0.4
3.432,-0.5,0.7,-0.3,0.4
3.443,-0.5,0.7,-0.3,0.4
3.445,-0.5,0.7,-0.3,0.4
3.448,-0.5,0.7,-0.3,0.4
3.51,-0.5,0.7,-0.3,0.4
3.515,-0.5,0.7,-0.4,0.3
3.536,-0.5,0.7,-0.4,0.3
3.539,-0.4,0.8,-0.4,0.3
3.615,-0.4,0.8,-0.4,0.2
3.62,-0.4,0.8,-0.4,0.2
3.622,-0.4,0.8,-0.4,0.2
3.63,-0.3,0.8,-0.4,0.2
3.709,-0.3,0.8,-0.4,0.2
3.714,-0.3,0.9,-0.4,0.1
3.72,-0.3,0.9,-0.4,0.1
3.722,-0.2,0.9,-0.4,0.1
3.833,-0.2,0.9,-0.4,0.1
3.838,-0.2,0.9,-0.4,0.0
3.84,-0.2,0.9,-0.4,0.0
3.852,-0.1,0.9,-0.4,0.0
3.94,-0.1,0.9,-0.3,0.0
3.945,-0.1,0.9,-0.3,0.0
3.951,-0.1,0.9,-0.3,0.0
3.954,-0.1,0.9,-0.3,0.0
4.006,-0.1,0.9,-0.3,0.0
4.011,-0.1,0.9,-0.3,0.0
4.014,-0.1,0.9,-0.3,0.0
4.021,-0.1,0.9,-0.3,0.0
4.108,-0.1,0.9,-0.3,0.0
4.117,-0.1,0.9,-0.3,0.0
4.119,-0.1,0.9,-0.3,0.0
4.122,-0.1,0.9,-0.3,0.0
4.237,-0.1,0.9,-0.3,0.0
4.242,-0.1,0.9,-0.3,0.0
4.248,-0.1,0.9,-0.3,0.0
4.251,-0.1,0.9,-0.3,0.1
4.321,-0.1,0.9,-0.3,0.1
4.326,-0.1,0.9,-0.3,0.1
4.329,-0.1,0.9,-0.3,0.1
4.331,-0.1,0.9,-0.3,0.1
4.407,-0.1,0.9,-0.3,0.1
4.416,-0.1,0.9,-0.3,0.1
4.419,-0.1,0.9,-0.3,0.1
4.427,-0.1,0.9,-0.3,0.1
4.53,-0.1,0.9,-0.3,0.0
4.55,-0.1,0.9,-0.3,0.0
4.553,-0.1,0.9,-0.3,0.0
