orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.1,-1.0,-0.1,0.0,-0.2
0.198,-1.0,-0.1,-0.0,-0.2
0.333,-1.0,-0.1,-0.0,-0.2
0.399,-1.0,-0.1,-0.0,-0.2
0.521,-1.0,-0.1,-0.0,-0.2
0.61,-1.0,0.0,0.0,-0.2
0.632,-0.9,0.2,0.0,-0.3
0.827,-0.8,0.4,-0.0,-0.4
0.844,-0.6,0.6,-0.0,-0.5
0.946,-0.5,0.6,-0.1,-0.6
1.047,-0.5,0.6,-0.1,-0.6
1.138,-0.6,0.6,-0.2,-0.5
1.326,-0.6,0.6,-0.2,-0.5
1.434,-0.6,0.6,-0.1,-0.5
1.453,-0.7,0.6,-0.1,-0.5
1.558,-0.7,0.6,-0.1,-0.5
1.642,-0.6,0.5,-0.2,-0.5
1.744,-0.6,0.6,-0.2,-0.5
1.893,-0.5,0.6,-0.3,-0.6
1.948,-0.4,0.6,-0.3,-0.6
2.008,-0.4,0.6,-0.2,-0.7
2.237,-0.3,0.6,-0.2,-0.7
2.317,-0.3,0.6,-0.2,-0.7
2.404,-0.3,0.7,-0.2,-0.7
2.504,-0.3,0.6,-0.2,-0.7
2.639,-0.4,0.6,-0.1,-0.7
2.703,-0.5,0.6,-0.1,-0.6
2.807,-0.6,0.5,-0.0,-0.6
2.94,-0.6,0.5,-0.0,-0.6
3.059,-0.6,0.5,-0.0,-0.6
3.128,-0.5,0.6,-0.1,-0.6
3.228,-0.5,0.6,-0.2,-0.7
3.323,-0.4,0.6,-0.2,-0.7
3.442,-0.3,0.6,-0.2,-0.7
3.521,-0.3,0.6,-0.2,-0.7
3.624,-0.3,0.6,-0.2,-0.7
3.732,-0.3,0.6,-0.2,-0.7
3.819,-0.4,0.6,-0.1,-0.7
3.922,-0.5,0.5,-0.1,-0.6
4.012,-0.6,0.5,-0.1,-0.6
4.102,-0.6,0.5,0.0,-0.6
4.244,-0.6,0.5,-0.0,-0.6
4.307,-0.5,0.6,-0.1,-0.6
4.454,-0.5,0.6,-0.2,-0.6
4.617,-0.4,0.6,-0.2,-0.7
4.714,-0.3,0.6,-0.2,-0.7
4.753,-0.2,0.6,-0.2,-0.7
4.826,-0.3,0.6,-0.2,-0.7
4.971,-0.3,0.6,-0.1,-0.7
5.03,-0.4,0.6,-0.1,-0.7
5.13,-0.6,0.5,0.0,-0.7
5.239,-0.7,0.3,0.2,-0.6
5.354,-0.8,-0.0,0.3,-0.5
5.429,-0.8,-0.1,0.3,-0.4
5.53,-0.7,0.4,0.3,-0.5
5.632,-0.4,0.7,-0.3,-0.6
5.73,-0.2,0.7,-0.4,-0.6
5.81,-0.0,0.7,-0.3,-0.6
5.9,-0.1,0.7,-0.3,-0.6
6.011,-0.2,0.7,-0.2,-0.7
6.248,-0.5,0.6,0.1,-0.6
6.331,-0.6,0.5,0.3,-0.5
6.376,-0.6,0.5,0.3,-0.5
6.428,-0.6,0.5,0.2,-0.6
6.534,-0.4,0.6,-0.1,-0.7
6.695,-0.4,0.6,-0.3,-0.7
6.794,-0.2,0.6,-0.3,-0.7
6.95,-0.2,0.6,-0.2,-0.7
7.03,-0.2,0.6,-0.2,-0.7
7.105,-0.4,0.6,-0.2,-0.7
7.135,-0.5,0.6,-0.2,-0.6
7.33,-0.6,0.5,-0.2,-0.6
7.427,-0.6,0.5,-0.2,-0.6
7.448,-0.7,0.5,-0.2,-0.5
7.54,-0.7,0.5,-0.2,-0.5
7.66,-0.7,0.5,-0.2,-0.5
7.741,-0.7,0.5,-0.3,-0.5
7.835,-0.6,0.5,-0.3,-0.5
7.956,-0.5,0.6,-0.2,-0.6
8.126,-0.4,0.6,-0.2,-0.7
8.223,-0.4,0.6,-0.2,-0.7
8.32,-0.4,0.6,-0.2,-0.7
8.443,-0.4,0.6,-0.1,-0.7
8.53,-0.6,0.5,-0.1,-0.6
8.625,-0.8,0.4,-0.1,-0.4
8.722,-0.9,0.3,-0.1,-0.3
8.834,-0.9,0.2,-0.1,-0.3
8.937,-1.0,0.1,-0.1,-0.2
9.025,-1.0,0.1,-0.1,-0.2
9.129,-1.0,0.1,-0.1,-0.2
9.234,-1.0,0.1,-0.1,-0.2
9.323,-1.0,0.1,-0.1,-0.2
9.421,-1.0,0.1,-0.1,-0.2
9.533,-1.0,0.1,-0.1,-0.2
9.627,-1.0,0.1,-0.1,-0.2
9.727,-1.0,0.1,-0.1,-0.2
9.822,-1.0,0.1,-0.1,-0.2
9.935,-1.0,0.1,-0.1,-0.2
10.04,-1.0,0.1,-0.1,-0.2
10.127,-1.0,0.1,-0.1,-0.2
10.222,-1.0,0.1,-0.1,-0.2
10.403,-1.0,0.1,-0.1,-0.2
10.469,-1.0,0.1,-0.1,-0.2
10.528,-1.0,0.1,-0.1,-0.2
10.627,-1.0,0.1,-0.1,-0.2
10.749,-1.0,0.1,-0.1,-0.2
10.824,-1.0,0.1,-0.0,-0.2
10.939,-1.0,0.1,-0.0,-0.2
11.013,-1.0,0.0,-0.0,-0.2
