vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
2.381,9.698,-0.151,0.0
2.247,9.783,-0.309,0.002
2.636,9.36,-0.17,0.003
2.336,13.46,1.73,0.009
1.779,9.053,0.077,0.116
2.909,9.079,0.589,0.117
1.877,9.709,-0.796,0.122
2.132,8.77,0.385,0.124
1.887,8.532,-0.234,0.22
2.196,8.411,-0.245,0.222
2.285,8.487,-0.406,0.223
2.374,8.164,0.232,0.225
2.929,8.655,1.35,0.317
2.899,8.658,1.723,0.319
2.794,7.904,2.364,0.321
1.81,7.466,2.342,0.322
0.47,9.024,2.897,0.417
0.907,8.768,3.104,0.419
0.49,7.675,3.066,0.422
0.458,7.394,3.076,0.43
-1.759,6.937,3.033,0.518
-1.4,6.045,3.302,0.52
-2.0,4.834,3.152,0.522
-2.4,3.608,2.719,0.523
-3.678,-1.411,2.322,0.617
-4.193,-2.737,1.407,0.618
-4.807,-3.963,1.093,0.62
-5.394,-5.18,2.295,0.622
0.084,-12.209,2.904,0.717
11.911,-19.127,10.331,0.719
58.138,8.655,20.058,0.72
17.075,-13.336,-4.705,0.734
-11.692,-14.81,0.741,0.817
0.341,9.449,20.904,0.819
1.806,1.067,9.631,0.824
-4.59,-2.468,9.281,0.826
-1.163,4.459,11.233,0.916
4.465,3.987,11.417,0.922
2.16,5.271,12.777,0.924
2.644,3.722,11.656,0.926
-0.643,-0.774,7.878,1.024
-1.848,0.209,7.526,1.026
0.049,-1.726,6.864,1.027
1.406,-3.384,7.129,1.029
2.472,-6.262,7.643,1.122
2.702,-6.511,7.766,1.124
2.294,-6.168,8.002,1.136
1.77,-5.551,8.277,1.138
0.091,-2.235,9.496,1.218
0.048,-1.609,9.574,1.221
0.187,-1.352,9.643,1.228
0.135,-1.461,9.717,1.23
0.326,-1.696,9.913,1.318
0.487,-1.752,9.943,1.32
0.487,-1.752,9.943,1.322
0.487,-1.452,9.843,1.323
0.491,-0.935,9.796,1.423
0.435,-0.961,9.717,1.431
0.383,-1.07,9.791,1.433
0.3,-1.3,9.8,1.435
0.13,-1.978,9.765,1.518
0.022,-2.113,9.761,1.53
0.022,-2.113,9.761,1.532
-0.009,-2.235,9.696,1.541
0.23,-2.278,9.665,1.618
0.309,-2.265,9.604,1.62
0.417,-2.13,9.609,1.622
0.391,-2.035,9.596,1.623
0.343,-1.926,9.722,1.718
0.478,-1.887,9.739,1.723
0.452,-1.791,9.726,1.725
0.291,-1.735,9.696,1.727
0.104,-1.583,9.652,1.818
0.187,-1.652,9.743,1.82
0.239,-1.843,9.77,1.822
0.239,-1.843,9.77,1.823
0.13,-1.978,9.765,1.928
0.213,-2.048,9.857,1.93
0.265,-1.939,9.783,1.932
0.183,-1.87,9.691,1.935
0.126,-1.896,9.613,2.024
0.074,-2.004,9.687,2.026
0.13,-1.978,9.765,2.028
0.13,-1.978,9.765,2.029
0.209,-1.965,9.704,2.122
-0.039,-2.057,9.53,2.124
-0.07,-2.178,9.465,2.126
0.122,-2.113,9.561,2.127
0.417,-1.83,9.509,2.224
0.23,-1.978,9.565,2.226
0.204,-1.883,9.552,2.227
0.287,-1.652,9.543,2.229
0.291,-1.435,9.596,2.319
0.213,-1.448,9.657,2.321
0.183,-1.57,9.591,2.33
1.869,-1.62,9.449,2.331
1.856,-1.822,9.544,2.418
1.856,-1.822,9.544,2.42
1.785,-1.848,9.479,2.421
1.759,-1.753,9.469,2.43
1.675,-1.981,9.498,2.517
1.877,-1.934,9.414,2.519
1.793,-2.163,9.443,2.521
1.767,-2.067,9.433,2.617
1.903,-2.03,9.424,2.625
1.767,-2.067,9.433,2.626
1.877,-1.934,9.414,2.628
1.947,-1.908,9.48,2.716
1.798,-2.146,9.584,2.726
1.864,-2.136,9.509,2.729
1.851,-2.338,9.604,2.73
1.942,-2.424,9.539,2.817
1.909,-2.191,8.873,2.824
1.484,-1.672,8.971,2.826
