vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
2.509,-6.373,6.991,0.0
2.333,-6.467,6.767,0.002
2.683,-6.363,6.851,0.004
3.119,-6.054,6.914,0.005
2.119,-5.054,7.814,0.121
3.82,-6.162,7.346,0.123
3.664,-6.409,6.636,0.124
2.773,-5.282,6.327,0.126
3.451,-5.804,6.416,0.223
3.27,-5.658,6.63,0.224
3.438,-5.807,6.828,0.226
3.605,-6.04,6.662,0.228
3.919,-5.954,6.914,0.231
4.051,-5.804,7.016,0.321
3.999,-5.992,6.868,0.323
3.933,-5.867,6.867,0.324
4.157,-5.753,6.51,0.338
4.185,-5.579,6.415,0.421
4.431,-5.451,6.302,0.423
4.349,-5.496,5.984,0.425
4.366,-5.325,6.301,0.428
3.974,-5.29,6.46,0.521
3.72,-5.262,6.646,0.523
3.596,-5.568,6.471,0.524
3.429,-4.934,6.737,0.528
3.298,-4.684,6.735,0.621
2.895,-4.26,6.338,0.623
2.325,-4.002,6.008,0.625
1.085,-5.762,4.654,0.722
1.454,-6.285,4.662,0.724
1.885,-6.762,4.854,0.726
2.085,-7.062,4.754,0.737
2.185,-7.962,5.054,0.823
1.277,-8.292,5.331,0.825
0.377,-8.492,5.031,0.827
-0.085,-8.838,4.946,0.828
0.113,-9.497,5.177,0.922
-0.472,-9.578,4.666,0.928
-0.916,-9.527,4.305,0.929
-1.402,-9.516,4.488,0.931
-0.349,-10.509,5.112,1.021
-1.499,-10.506,4.308,1.023
-1.81,-10.941,3.321,1.025
-2.143,-11.245,3.559,1.026
-2.938,-10.474,4.899,1.121
-2.585,-9.589,5.219,1.123
-2.145,-8.633,4.244,1.135
-2.057,-7.855,2.841,1.137
-0.924,-6.832,0.2,1.226
-0.708,-6.144,0.4,1.227
-0.24,-6.32,-0.2,1.229
-0.44,-7.42,-0.7,1.231
0.451,-7.728,-0.2,1.321
1.013,-7.496,-0.3,1.322
1.055,-7.942,-0.6,1.328
0.174,-8.608,-0.7,1.33
-1.196,-9.813,0.0,1.42
-1.389,-10.64,0.1,1.422
-2.047,-11.285,0.5,1.424
-2.504,-11.687,0.8,1.425
-2.496,-11.414,-1.201,1.521
-1.981,-11.613,-1.555,1.532
-1.432,-12.045,-1.842,1.54
-1.308,-11.451,-2.673,1.543
1.124,-9.445,-2.494,1.621
1.737,-8.967,-1.741,1.623
2.104,-8.641,-1.649,1.624
2.031,-8.706,-1.667,1.626
0.323,-9.578,-2.895,1.722
0.474,-10.684,-3.011,1.723
0.798,-11.875,-1.837,1.725
0.979,-12.247,-1.668,1.727
1.753,-8.681,-5.38,1.821
2.002,-7.765,-5.184,1.823
1.627,-7.173,-5.382,1.825
0.662,-6.472,-6.307,1.83
-0.595,-5.662,-6.76,1.935
-0.63,-5.73,-6.342,1.937
-0.731,-5.898,-6.451,1.938
-1.029,-6.063,-6.934,1.944
0.157,-6.023,-7.508,1.995
0.091,-6.396,-7.032,1.997
0.026,-6.891,-6.63,1.999
-0.04,-7.064,-6.755,2.121
-0.364,-6.494,-7.698,2.124
-0.17,-7.332,-7.677,2.126
-0.13,-8.468,-8.123,2.127
2.012,-8.012,-8.697,2.222
2.511,-4.711,-10.556,2.225
1.89,-4.89,-9.286,2.231
2.289,-4.289,-5.044,2.233
2.429,-5.129,-4.401,2.234
-0.089,-3.149,-10.236,2.322
-0.8,-3.3,-10.9,2.324
1.156,-3.164,-8.238,2.326
1.467,-2.813,-7.973,2.327
1.871,-2.948,-9.783,2.423
1.746,-2.597,-9.82,2.425
1.95,-2.634,-9.509,2.427
2.207,-2.971,-9.525,2.429
2.736,-3.124,-10.342,2.522
2.957,-3.305,-9.834,2.524
2.818,-3.312,-9.421,2.53
2.402,-3.035,-9.436,2.532
2.106,-2.204,-9.207,2.622
2.137,-1.991,-9.459,2.624
2.025,-1.983,-9.546,2.626
1.958,-2.072,-9.351,2.636
2.001,-2.367,-9.318,2.723
2.015,-2.71,-9.367,2.725
2.003,-2.902,-9.253,2.727
2.067,-2.978,-9.112,2.728
1.974,-2.95,-9.337,2.822
2.062,-2.642,-9.423,2.824
2.132,-2.354,-9.37,2.826
2.096,-2.231,-9.429,2.827
1.994,-2.196,-9.293,2.922
1.787,-2.325,-9.268,2.924
1.863,-2.209,-9.241,2.931
1.799,-2.133,-9.382,2.933
1.563,-2.309,-9.441,3.022
1.647,-2.364,-9.438,3.024
1.618,-2.412,-9.521,3.04
1.653,-2.536,-9.462,3.042
1.606,-2.604,-9.407,3.122
1.53,-2.72,-9.435,3.124
1.565,-2.844,-9.376,3.125
1.428,-2.685,-9.299,3.13
1.428,-2.685,-9.299,3.224
1.392,-2.561,-9.357,3.226
1.487,-2.425,-9.468,3.229
1.542,-2.528,-9.549,3.231
2.188,-2.992,-9.386,3.322
1.969,-2.613,-9.648,3.324
1.647,-2.364,-9.438,3.33
1.709,-2.606,-8.96,3.332
2.032,-2.854,-9.17,3.422
1.713,-2.975,-9.232,3.435
1.599,-3.133,-8.982,3.437
1.497,-3.098,-8.847,3.441
0.957,-3.71,-8.331,3.522
0.833,-3.733,-8.267,3.524
0.676,-3.824,-8.135,3.525
0.559,-3.841,-8.212,3.527
0.475,-3.792,-8.355,3.623
0.42,-3.914,-8.504,3.624
0.392,-3.975,-8.578,3.626
0.422,-4.145,-8.584,3.631
