vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.751,1.255,9.055,0.0
-0.149,1.755,9.755,0.003
0.004,1.32,9.92,0.004
0.89,1.651,9.851,0.006
-0.188,1.759,9.559,0.123
0.459,0.294,9.094,0.125
0.269,0.643,9.343,0.134
0.753,1.265,9.565,0.136
-0.186,2.269,9.569,0.195
-0.382,1.888,8.988,0.197
-1.573,2.637,9.037,0.199
0.365,1.224,8.724,0.205
-0.641,-0.106,8.694,0.208
0.116,0.0,9.158,0.316
0.235,1.5,9.747,0.319
0.097,2.1,9.57,0.32
-1.588,-2.812,9.118,0.394
-1.961,-2.839,9.292,0.396
-1.367,-2.433,8.733,0.397
-1.1,-3.6,7.4,0.399
-1.741,-3.559,8.788,0.406
0.429,-5.886,7.857,0.517
-0.486,-9.243,4.629,0.518
2.059,-9.338,3.278,0.52
0.886,-6.443,3.571,0.624
2.38,-6.79,3.073,0.627
3.649,-9.524,3.084,0.633
6.643,-16.971,5.486,0.635
2.849,-11.524,3.684,0.638
0.183,-7.986,3.542,0.718
-1.068,-6.358,5.307,0.72
-0.932,-5.542,6.593,0.73
0.723,-8.351,7.378,0.733
1.608,-7.361,8.684,0.818
0.963,-7.624,6.973,0.819
0.386,-7.543,5.729,0.821
0.553,-8.498,4.994,0.828
2.033,-9.867,2.933,0.918
2.3,-9.7,2.9,0.925
1.967,-8.833,3.367,0.926
0.633,-8.567,3.333,0.93
1.671,-8.247,4.666,0.993
1.645,-7.849,5.985,0.994
1.524,-7.761,6.912,0.996
0.767,-6.655,7.465,0.999
0.749,-6.867,7.002,1.116
0.804,-7.031,6.492,1.129
1.035,-7.41,6.031,1.131
1.933,-8.767,3.433,1.22
1.933,-8.467,4.333,1.222
1.833,-7.967,5.733,1.224
1.833,-8.767,4.433,1.225
0.929,-9.189,2.897,1.293
1.055,-9.11,2.584,1.295
1.107,-9.094,2.289,1.296
1.143,-9.378,1.976,1.298
1.109,-9.507,1.929,1.301
