vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.061,-8.839,4.025,0.0
0.084,-8.716,4.09,0.002
0.28,-8.82,4.063,0.003
-1.024,-6.724,3.935,0.005
0.637,-9.363,4.661,0.122
0.29,-9.31,4.531,0.123
-1.649,-7.849,4.457,0.125
0.829,-8.671,4.506,0.127
0.192,-8.308,4.045,0.227
0.206,-8.194,4.441,0.229
0.708,-8.292,4.755,0.231
0.876,-8.424,4.635,0.232
-0.012,-8.512,4.818,0.327
0.016,-8.484,4.91,0.329
0.135,-8.365,4.947,0.33
0.214,-8.186,5.196,0.336
-0.394,-7.594,4.441,0.425
2.616,-8.484,3.81,0.426
1.41,-7.89,4.969,0.428
0.622,-7.378,5.051,0.43
1.524,-6.676,4.465,0.523
1.461,-5.839,4.125,0.524
1.717,-4.801,3.235,0.526
1.412,-4.071,1.895,0.528
-0.143,-4.945,0.459,0.624
-1.519,-5.787,0.15,0.625
-2.326,-6.646,0.194,0.627
-2.465,-7.108,0.877,0.628
-3.183,-8.209,3.114,0.724
-4.622,-9.472,4.776,0.726
-4.921,-9.756,5.938,0.728
-4.452,-9.69,6.195,0.738
-1.323,-12.45,0.196,0.799
-1.834,-13.41,-0.822,0.8
-1.404,-13.858,-0.134,0.802
0.339,-14.878,2.013,0.804
1.329,-13.138,2.217,0.923
1.426,-12.017,3.305,0.925
1.811,-11.711,1.144,0.931
1.209,-11.113,-3.029,1.006
1.382,-9.495,-3.902,1.01
1.273,-8.942,-3.953,1.011
0.955,-8.656,-3.315,1.013
0.518,-8.665,-2.478,1.018
1.221,-8.213,-5.02,1.121
0.995,-8.245,-4.676,1.123
0.841,-8.235,-4.515,1.141
0.63,-8.433,-4.643,1.225
1.004,-9.064,-5.299,1.234
1.311,-9.302,-5.672,1.236
1.314,-9.675,-5.647,1.237
-0.007,-8.662,-3.627,1.239
2.302,-9.226,-2.806,1.326
2.344,-8.853,-3.933,1.327
2.437,-8.611,-4.311,1.329
1.822,-8.526,-3.666,1.331
1.732,-8.495,-3.695,1.423
2.087,-8.442,-3.362,1.424
2.275,-8.684,-3.524,1.426
2.343,-8.989,-3.729,1.428
2.188,-9.105,-3.365,1.525
2.089,-9.168,-2.768,1.535
1.932,-9.195,-2.295,1.537
1.994,-9.321,-2.281,1.544
1.994,-9.321,-2.281,1.625
2.056,-9.447,-2.267,1.627
2.028,-9.405,-2.485,1.629
2.152,-9.295,-2.755,1.63
2.569,-9.368,-2.408,1.725
2.439,-9.437,-1.717,1.73
2.616,-9.547,-1.347,1.732
2.677,-9.311,-1.631,1.734
3.135,-9.284,-2.004,1.825
3.019,-9.437,-2.157,1.827
3.049,-9.068,-2.548,1.829
3.325,-9.116,-2.776,1.83
4.275,-8.447,-3.914,1.936
4.72,-7.923,-4.109,1.937
4.855,-7.524,-3.805,1.939
4.889,-7.552,-3.19,1.941
4.602,-7.572,-2.411,2.025
4.829,-6.998,-2.608,2.027
5.304,-6.545,-2.922,2.029
5.564,-6.799,-2.704,2.036
4.778,-6.413,-4.709,2.127
4.66,-5.357,-4.483,2.137
4.753,-4.052,-3.094,2.139
4.843,-3.617,-1.94,2.141
6.272,-4.308,-5.62,2.225
7.238,-3.27,-7.093,2.226
7.5,-2.9,-6.4,2.228
7.433,-3.533,-6.333,2.23
4.965,-5.498,-6.798,2.355
4.537,-5.885,-6.885,2.357
4.392,-6.37,-6.77,2.358
5.231,-6.437,-7.037,2.36
2.948,-5.463,-7.138,2.429
2.427,-6.093,-5.689,2.43
1.952,-6.837,-4.362,2.432
1.582,-7.504,-3.474,2.434
0.047,-5.822,-7.018,2.526
-0.679,-6.283,-6.877,2.527
-1.621,-7.757,-6.903,2.529
-3.8,-7.88,-10.16,2.531
-14.269,-7.283,-5.95,2.625
-35.295,-16.307,-8.62,2.627
-31.172,7.581,-25.958,2.628
19.486,-14.301,-34.703,2.638
2.618,-8.063,16.885,2.725
12.578,-14.363,45.665,2.727
31.614,3.511,27.836,2.728
14.139,31.868,-4.367,2.73
7.716,-40.204,0.837,2.826
-0.237,-33.641,-25.733,2.827
3.707,-17.896,-22.726,2.829
2.319,-8.941,-9.715,2.831
-5.549,2.461,5.755,2.925
-3.008,1.51,2.059,2.927
0.788,-2.335,-2.061,2.928
11.413,0.104,-7.326,2.93
11.526,2.309,-10.752,3.024
0.996,-1.435,-4.591,3.026
-1.63,-5.643,-2.739,3.036
-4.652,-7.818,0.25,3.13
-3.929,-4.217,-7.694,3.133
-0.852,-8.098,-10.29,3.135
4.729,-8.703,-8.866,3.136
5.351,-3.962,-11.089,3.223
9.348,0.787,0.168,3.26
12.699,-8.875,4.478,3.262
0.906,-15.748,0.129,3.263
-1.557,-27.754,-6.149,3.323
2.867,-9.333,-7.833,3.327
0.01,-0.988,-3.182,3.328
-0.457,1.246,-1.149,3.33
1.386,-3.469,-3.077,3.423
-0.557,-4.634,-12.989,3.427
-1.838,-4.45,-10.972,3.437
-3.029,-5.557,-5.814,3.438
-2.047,-6.033,-4.818,3.523
3.184,-4.104,-5.791,3.53
4.514,-4.371,-7.043,3.532
5.395,-4.236,-7.299,3.533
5.138,-5.77,-5.988,3.623
1.433,-15.327,-0.547,3.626
-0.019,-16.385,-4.616,3.628
0.757,-14.246,-8.351,3.633
1.267,-9.713,-7.173,3.748
1.214,-4.011,-3.563,3.752
1.181,-4.465,-5.556,3.753
1.267,-5.533,-7.933,3.755
1.233,-6.127,-8.947,3.825
0.381,-6.125,-5.436,3.836
0.876,-6.681,-4.495,3.837
2.138,-6.91,-5.508,3.839
2.757,-6.446,-6.451,3.841
2.638,-7.07,-4.888,3.923
2.41,-9.008,-4.042,3.924
1.695,-10.776,-5.519,3.926
0.99,-11.312,-7.718,4.023
0.676,-8.301,-6.155,4.026
0.667,-6.813,-4.973,4.028
0.995,-6.196,-5.079,4.03
1.248,-6.378,-5.83,4.124
1.3,-6.48,-6.64,4.127
1.419,-6.575,-6.164,4.129
1.519,-6.795,-5.624,4.137
1.743,-7.234,-5.789,4.25
1.776,-7.601,-5.555,4.265
1.667,-8.173,-5.453,4.267
1.638,-8.73,-5.768,4.268
1.39,-9.112,-6.118,4.323
1.276,-8.321,-6.015,4.326
1.338,-7.69,-5.548,4.328
1.3,-7.28,-5.54,4.33
1.343,-7.074,-5.909,4.423
1.457,-6.986,-6.171,4.426
1.471,-7.037,-5.954,4.428
1.543,-7.154,-5.849,4.43
1.6,-7.22,-5.96,4.523
1.581,-7.785,-5.816,4.526
1.51,-8.108,-5.842,4.528
1.529,-8.203,-5.866,4.53
1.548,-8.298,-5.89,4.622
1.471,-7.917,-5.794,4.626
1.414,-7.631,-5.723,4.627
1.452,-7.382,-5.85,4.722
1.49,-7.352,-5.938,4.724
1.471,-7.257,-5.914,4.731
1.471,-7.257,-5.914,4.732
1.51,-7.448,-5.962,4.822
1.438,-7.55,-6.028,4.826
1.51,-7.888,-5.882,4.83
1.529,-7.983,-5.906,4.833
1.529,-7.983,-5.906,4.928
1.529,-7.983,-5.906,4.93
1.562,-7.69,-5.792,4.933
1.581,-7.565,-5.856,4.935
1.51,-7.448,-5.962,5.026
1.51,-7.448,-5.962,5.028
1.51,-7.448,-5.962,5.031
1.51,-7.448,-5.962,5.033
1.4,-7.58,-5.94,5.122
1.51,-7.668,-5.922,5.125
1.548,-7.858,-5.97,5.138
1.49,-7.792,-5.858,5.14
1.49,-7.792,-5.858,5.237
1.49,-7.792,-5.858,5.24
1.49,-7.572,-5.898,5.249
1.49,-7.572,-5.898,5.25
1.49,-7.572,-5.898,5.322
1.471,-7.477,-5.874,5.324
1.49,-7.572,-5.898,5.327
1.4,-7.58,-5.94,5.341
1.419,-7.675,-5.964,5.422
1.471,-7.697,-5.834,5.423
1.529,-7.763,-5.946,5.427
1.471,-7.697,-5.834,5.428
1.529,-7.763,-5.946,5.523
1.51,-7.668,-5.922,5.525
1.49,-7.572,-5.898,5.529
1.49,-7.572,-5.898,5.531
1.49,-7.572,-5.898,5.623
1.4,-7.58,-5.94,5.625
1.438,-7.55,-6.028,5.634
1.4,-7.58,-5.94,5.635
1.51,-7.668,-5.922,5.723
