vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
1.924,-3.255,-8.928,0.0
2.152,-3.59,-11.445,0.001
3.71,-2.358,-10.279,0.003
0.733,-7.213,-9.007,0.005
1.781,-2.544,-8.622,0.006
2.324,-2.315,-8.508,0.1
1.8,-4.3,-9.4,0.105
2.1,-3.84,-9.12,0.107
2.376,-3.065,-8.832,0.109
2.119,-3.936,-9.018,0.111
1.995,-4.101,-9.15,0.2
1.981,-3.344,-9.022,0.202
2.052,-3.21,-9.105,0.204
2.133,-3.613,-9.207,0.205
2.038,-3.432,-9.116,0.207
1.871,-3.386,-8.943,0.302
1.762,-3.428,-8.864,0.304
1.652,-3.47,-8.785,0.309
1.8,-3.62,-8.66,0.311
1.676,-3.885,-8.592,0.324
1.533,-4.153,-8.427,0.4
1.557,-4.469,-8.434,0.402
1.381,-4.864,-8.382,0.404
1.333,-5.313,-8.307,0.405
1.095,-5.301,-8.25,0.407
0.049,-4.745,-8.245,0.5
0.067,-4.333,-8.233,0.502
-0.315,-2.184,-8.97,0.506
-0.631,-1.76,-8.829,0.512
-0.603,-1.337,-8.834,0.514
-0.592,-0.935,-8.743,0.6
-1.227,-0.378,-9.15,0.602
-1.879,0.304,-9.117,0.603
-2.103,0.863,-9.034,0.611
-2.252,1.536,-8.912,0.612
-2.329,4.343,-7.614,0.7
-2.25,4.699,-6.895,0.701
-1.772,5.355,-6.076,0.703
-1.698,6.304,-5.219,0.714
-2.224,7.052,-4.462,0.724
-0.539,8.765,-2.283,0.801
2.289,9.056,-2.294,0.803
2.884,8.634,-2.591,0.805
2.642,8.517,-3.145,0.806
4.736,9.148,-3.38,0.9
5.836,9.948,-2.78,0.901
5.692,9.756,-2.96,0.904
5.316,10.088,-2.68,0.905
5.536,10.548,-1.18,0.907
8.667,9.195,1.843,1.0
7.486,9.316,0.281,1.002
9.896,14.162,-1.12,1.003
9.372,15.518,-2.007,1.01
4.96,11.303,-5.266,1.012
4.114,8.484,-3.181,1.086
5.341,7.481,0.096,1.088
3.763,7.757,0.524,1.094
2.67,7.448,0.033,1.106
2.523,7.36,0.458,1.109
2.429,7.867,0.837,1.198
2.264,8.841,0.654,1.2
2.544,10.135,0.786,1.201
2.28,10.994,0.732,1.206
2.116,10.953,0.878,1.302
2.138,10.428,1.506,1.303
2.307,9.992,1.709,1.305
2.395,9.677,1.651,1.307
2.884,9.347,1.422,1.313
3.241,9.081,0.996,1.314
3.239,8.912,0.536,1.375
3.427,8.798,0.577,1.381
3.665,8.826,0.784,1.383
3.765,9.026,0.884,1.384
3.749,9.158,0.835,1.386
3.693,9.208,0.991,1.498
3.521,9.191,0.998,1.501
3.463,9.157,0.924,1.513
3.405,9.123,0.849,1.515
3.347,9.089,0.775,1.601
3.347,9.089,0.775,1.603
3.298,9.031,0.84,1.604
3.233,9.105,0.857,1.61
3.168,9.179,0.873,1.611
3.111,9.23,1.029,1.613
3.054,9.196,0.955,1.7
2.931,9.236,0.897,1.701
2.931,9.236,0.897,1.703
2.931,9.236,0.897,1.705
2.931,9.236,0.897,1.709
3.054,9.196,0.955,1.8
3.054,9.196,0.955,1.801
3.054,9.196,0.955,1.803
2.931,9.236,0.897,1.804
2.989,9.27,0.971,1.806
2.931,9.236,0.897,1.9
2.931,9.236,0.897,1.911
2.989,9.27,0.971,1.914
2.989,9.27,0.971,1.917
2.931,9.236,0.897,1.919
2.931,9.236,0.897,1.999
2.931,9.236,0.897,2.001
