vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.036,9.191,4.164,0.0
-0.223,8.692,5.301,0.002
-0.371,8.123,4.86,0.004
0.108,8.42,4.747,0.009
-0.136,8.309,4.836,0.104
-0.03,8.224,4.797,0.106
-0.098,8.705,4.087,0.107
0.13,8.676,4.003,0.109
-0.024,8.339,4.058,0.2
0.14,8.601,3.937,0.202
0.012,8.33,3.921,0.204
-0.09,8.125,3.834,0.205
0.212,7.73,3.721,0.3
0.338,7.496,3.551,0.305
0.151,7.226,3.372,0.307
-0.354,6.516,3.798,0.309
-0.4,3.994,5.512,0.401
-0.6,2.825,6.283,0.402
-0.5,2.326,6.252,0.404
-1.1,1.608,5.528,0.406
0.325,-2.098,7.047,0.5
-0.568,-0.828,7.192,0.502
-1.872,1.187,6.97,0.504
-2.998,0.692,6.711,0.505
2.062,-4.713,11.709,0.601
11.662,-6.213,22.109,0.602
19.757,-13.581,26.087,0.604
2.836,-14.121,4.281,0.606
1.14,-9.702,7.153,0.7
-2.666,-5.47,10.055,0.702
-3.106,-3.568,9.202,0.704
-2.721,-1.694,10.24,0.714
-0.658,3.467,10.482,0.803
0.237,3.859,10.697,0.805
0.942,3.867,11.282,0.806
0.674,3.118,10.694,0.808
1.106,-2.784,8.229,0.9
0.722,-4.095,6.603,0.902
1.643,-5.342,6.235,0.904
2.313,-5.568,6.259,0.905
4.984,-6.012,7.34,1.006
4.548,-4.464,7.78,1.019
4.248,-4.064,8.28,1.021
3.176,-3.368,8.36,1.022
1.455,-2.563,8.922,1.1
1.265,-2.537,9.038,1.101
1.349,-2.926,9.264,1.111
1.506,-3.284,9.429,1.112
1.514,-3.616,9.431,1.202
1.3,-3.5,9.4,1.203
1.151,-3.474,9.236,1.205
1.195,-3.563,9.242,1.21
1.186,-3.684,9.169,1.302
1.251,-3.774,9.036,1.304
1.198,-3.805,8.957,1.305
1.379,-3.953,8.768,1.307
1.309,-4.226,8.544,1.407
1.301,-4.347,8.472,1.409
1.273,-4.468,8.539,1.41
1.325,-4.437,8.618,1.412
2.955,-4.278,8.484,1.502
2.998,-4.369,8.486,1.513
3.004,-4.363,8.627,1.514
3.09,-4.543,8.631,1.521
2.624,-3.776,8.265,1.602
2.488,-3.512,8.118,1.603
2.476,-3.624,8.335,1.605
2.696,-3.737,8.473,1.607
2.767,-4.367,8.567,1.702
2.676,-4.524,8.435,1.707
2.61,-4.557,8.369,1.708
2.627,-4.439,8.292,1.71
3.625,-4.611,8.023,1.802
3.795,-4.976,7.933,1.803
3.387,-4.772,7.892,1.805
3.387,-4.772,7.892,1.807
3.503,-4.935,7.88,1.909
3.627,-5.101,8.01,1.91
3.697,-5.065,8.22,1.912
3.577,-4.779,8.164,1.914
3.226,-4.656,8.117,2.002
3.35,-4.822,8.247,2.003
3.28,-4.858,8.037,2.005
3.346,-4.698,8.179,2.007
3.048,-4.288,8.066,2.107
2.978,-4.323,7.857,2.109
3.085,-4.482,7.705,2.11
3.197,-4.765,7.62,2.112
3.317,-4.807,7.682,2.202
3.205,-4.524,7.767,2.203
3.02,-4.642,7.563,2.205
3.123,-4.921,7.336,2.207
3.107,-5.159,7.048,2.302
3.05,-5.078,7.053,2.308
2.925,-4.911,6.923,2.31
2.756,-4.792,7.007,2.311
3.398,-4.222,6.729,2.402
2.913,-3.967,6.727,2.403
2.429,-3.711,6.724,2.405
1.916,-3.744,6.798,2.407
3.04,-4.434,6.504,2.502
3.115,-4.888,7.252,2.503
2.499,-3.914,7.69,2.506
3.096,-4.957,7.56,2.509
2.901,-7.45,6.162,2.602
4.886,-6.057,4.171,2.603
3.74,-6.68,4.0,2.605
4.05,-7.275,3.219,2.619
5.837,-9.467,2.516,2.701
7.48,-7.997,6.546,2.706
9.819,-8.418,8.827,2.708
10.817,-11.121,8.943,2.801
10.587,-9.834,8.568,2.809
8.664,-9.63,7.46,2.81
8.898,-7.83,5.645,2.825
9.316,-6.962,4.044,2.9
9.592,-9.919,-0.222,2.903
9.938,-10.836,-1.447,2.905
7.814,-7.292,-0.812,2.907
6.94,-1.184,0.612,3.002
2.28,0.732,-2.576,3.01
1.64,0.336,-1.248,3.012
-0.58,-0.712,0.216,3.021
-2.729,-3.157,0.086,3.1
-1.196,-9.563,-0.184,3.103
-1.439,-5.549,16.045,3.105
8.402,-25.682,-32.492,3.107
44.373,-12.651,-31.769,3.2
-36.12,-2.048,42.907,3.204
34.081,6.68,-45.225,3.21
30.7,-22.3,-27.6,3.211
15.191,-9.538,-43.487,3.301
7.594,-14.679,-33.44,3.306
1.611,-10.402,-13.766,3.308
-4.043,0.509,-5.536,3.309
-3.194,-0.521,1.74,3.4
7.385,-14.117,5.772,3.404
5.53,2.734,-16.545,3.414
-1.889,11.798,-7.466,3.416
-0.801,-0.963,2.11,3.5
-7.546,-2.666,1.056,3.51
-6.783,-2.364,-4.375,3.513
-3.906,-3.488,-8.304,3.515
-1.941,-2.018,-7.394,3.599
-3.714,-2.971,-0.543,3.603
