vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
1.651,-0.174,-9.862,0.0
-0.662,-4.343,-10.791,0.005
3.168,-2.798,-8.683,0.007
3.457,-1.515,-8.336,0.009
1.515,-2.077,-9.396,0.103
1.526,-2.66,-9.843,0.104
2.325,-1.813,-9.519,0.106
1.994,-1.658,-9.326,0.108
1.877,-1.934,-9.306,0.132
2.102,-2.147,-9.425,0.134
1.842,-2.038,-9.44,0.201
1.711,-1.983,-9.447,0.203
2.062,-2.057,-9.409,0.205
2.298,-2.053,-9.475,0.206
2.034,-1.749,-9.342,0.208
1.774,-1.64,-9.357,0.301
1.928,-1.808,-9.268,0.307
2.204,-1.894,-9.349,0.308
2.085,-1.623,-9.304,0.31
1.879,-1.581,-9.43,0.322
1.883,-1.775,-9.579,0.403
1.868,-1.798,-9.483,0.404
1.828,-1.708,-9.468,0.406
1.868,-1.798,-9.483,0.408
2.053,-1.921,-9.587,0.418
1.958,-1.762,-9.46,0.501
1.828,-1.708,-9.468,0.503
1.762,-1.857,-9.409,0.504
1.802,-1.947,-9.425,0.506
1.723,-1.766,-9.394,0.508
1.853,-1.821,-9.387,0.604
1.777,-1.834,-9.506,0.605
1.657,-1.915,-9.336,0.607
1.657,-1.915,-9.336,0.609
1.617,-1.825,-9.321,0.61
1.683,-1.675,-9.379,0.701
1.608,-1.689,-9.498,0.703
1.517,-1.725,-9.521,0.704
1.636,-1.996,-9.566,0.714
1.596,-1.906,-9.551,0.716
1.581,-1.928,-9.455,0.801
1.766,-2.051,-9.558,0.803
1.74,-2.291,-9.515,0.805
1.634,-2.349,-9.442,0.806
1.304,-2.194,-9.249,0.808
0.609,-2.489,-9.598,0.901
-0.01,-2.256,-9.347,0.903
-0.495,-1.672,-8.577,0.909
-0.909,-0.711,-7.502,0.91
-1.235,0.357,-6.908,0.912
-1.58,2.44,-6.6,1.001
-1.47,2.659,-6.595,1.002
-1.375,3.447,-6.598,1.004
-1.275,4.447,-6.398,1.006
-1.274,4.958,-6.306,1.121
-1.042,5.351,-6.534,1.123
-1.225,6.253,-6.002,1.126
-1.175,7.547,-5.698,1.136
-0.736,8.185,-5.557,1.137
1.0,9.32,-2.76,1.201
1.011,9.904,-1.986,1.203
1.7,11.3,-0.4,1.204
4.772,11.196,-0.26,1.206
3.812,9.916,-1.46,1.208
4.114,8.886,0.418,1.279
4.377,8.623,1.796,1.281
4.465,9.535,1.156,1.283
6.73,12.57,0.012,1.284
11.638,17.428,-2.894,1.286
7.263,14.357,-3.876,1.399
5.559,9.619,-1.996,1.401
3.252,6.327,0.095,1.404
3.191,6.539,1.931,1.406
5.045,8.115,1.913,1.507
4.96,9.087,1.251,1.509
4.583,8.494,0.808,1.511
4.389,7.996,0.872,1.52
4.368,8.023,1.17,1.523
4.5,8.2,1.7,1.524
4.632,8.377,2.23,1.603
4.681,8.56,2.553,1.605
4.504,8.568,3.009,1.607
4.347,8.549,3.168,1.608
4.247,8.449,2.868,1.61
3.992,8.464,2.681,1.701
4.009,8.57,2.774,1.706
4.285,8.528,2.662,1.708
4.596,8.432,2.391,1.71
4.734,8.211,2.185,1.711
4.938,7.879,2.094,1.801
5.004,7.768,2.209,1.802
4.879,7.826,2.598,1.804
4.949,7.983,2.623,1.806
5.019,8.14,2.647,1.808
5.14,8.213,2.649,1.902
4.885,8.228,2.462,1.912
4.664,8.055,2.16,1.914
4.611,8.004,2.228,1.915
4.679,8.026,2.298,1.917
4.747,8.049,2.368,2.001
4.762,8.021,2.506,2.003
4.762,8.021,2.506,2.005
4.658,8.053,2.596,2.006
4.608,8.136,2.619,2.008
4.674,8.025,2.734,2.111
4.725,7.942,2.711,2.113
4.775,7.858,2.689,2.115
4.879,7.826,2.598,2.123
4.932,7.877,2.53,2.125
4.881,7.96,2.553,2.201
4.898,8.066,2.645,2.203
4.83,8.043,2.575,2.205
