orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.131,-0.4,0.3,0.1,-0.9
0.378,-0.4,0.3,0.1,-0.9
0.522,-0.4,0.3,0.1,-0.9
0.809,-0.4,0.3,0.1,-0.9
1.007,-0.4,0.3,0.1,-0.9
1.211,-0.4,0.3,0.1,-0.9
1.414,-0.4,0.3,0.1,-0.9
1.604,-0.4,0.3,0.1,-0.9
1.806,-0.4,0.3,0.1,-0.9
2.011,-0.4,0.3,0.1,-0.9
2.212,-0.4,0.3,0.0,-0.8
2.408,-0.4,0.4,0.0,-0.8
2.634,-0.4,0.4,0.0,-0.8
2.81,-0.4,0.4,0.0,-0.8
3.04,-0.4,0.4,0.0,-0.8
3.207,-0.4,0.4,0.1,-0.8
3.433,-0.5,0.3,0.0,-0.8
3.612,-0.3,0.3,-0.0,-0.9
3.833,0.1,0.3,-0.2,-0.9
4.009,0.0,0.5,-0.7,-0.5
4.245,-0.1,0.5,-0.7,-0.5
4.419,-0.1,0.5,-0.7,-0.5
4.64,-0.1,0.5,-0.7,-0.6
4.816,-0.1,0.4,-0.7,-0.6
5.043,-0.1,0.5,-0.7,-0.5
5.218,-0.1,0.4,-0.7,-0.5
5.463,-0.1,0.4,-0.7,-0.5
5.606,-0.1,0.4,-0.7,-0.5
5.827,-0.1,0.4,-0.7,-0.6
6.048,-0.1,0.3,-0.6,-0.7
6.213,-0.2,0.2,-0.6,-0.7
6.417,-0.2,0.3,-0.7,-0.6
6.612,-0.2,0.4,-0.6,-0.6
6.82,-0.2,0.4,-0.6,-0.7
7.017,-0.3,0.3,-0.7,-0.6
7.218,-0.3,0.3,-0.7,-0.6
7.453,-0.3,0.3,-0.7,-0.6
7.648,-0.2,0.3,-0.7,-0.6
7.822,-0.2,0.3,-0.7,-0.6
8.05,-0.2,0.3,-0.7,-0.6
8.218,-0.3,0.3,-0.7,-0.6
8.473,-0.3,0.3,-0.7,-0.6
8.62,-0.2,0.3,-0.7,-0.6
8.851,-0.3,0.3,-0.7,-0.6
9.039,-0.2,0.3,-0.7,-0.6
9.304,-0.2,0.3,-0.7,-0.6
9.504,-0.2,0.3,-0.7,-0.6
9.708,-0.3,0.3,-0.7,-0.6
9.881,-0.3,0.3,-0.7,-0.6
