orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.127,0.6,0.1,-0.1,-0.7
0.357,0.6,0.1,-0.1,-0.7
0.514,0.7,0.0,0.0,-0.7
0.739,0.8,-0.0,0.2,-0.6
0.953,0.8,-0.2,0.4,-0.4
1.139,0.8,-0.2,0.4,-0.4
1.403,0.8,-0.2,0.4,-0.4
1.602,0.8,-0.2,0.4,-0.4
1.802,0.8,-0.2,0.4,-0.4
2.006,0.8,-0.2,0.4,-0.4
2.219,0.8,-0.2,0.4,-0.4
2.408,0.8,-0.2,0.4,-0.4
2.622,0.8,-0.2,0.4,-0.4
2.798,0.8,-0.2,0.4,-0.4
3.028,0.8,-0.2,0.4,-0.4
3.209,0.8,-0.2,0.4,-0.4
3.424,0.8,-0.2,0.4,-0.4
3.607,0.8,-0.3,0.4,-0.4
3.825,0.8,-0.3,0.4,-0.5
4.004,0.7,-0.3,0.4,-0.5
4.229,0.7,-0.2,0.4,-0.5
4.413,0.7,-0.3,0.4,-0.5
4.639,0.7,-0.3,0.4,-0.5
4.806,0.7,-0.3,0.4,-0.5
5.014,0.7,-0.3,0.5,-0.5
5.211,0.5,-0.6,0.5,-0.4
5.412,0.1,-0.9,0.3,-0.4
5.611,0.2,-0.9,0.1,-0.3
5.815,-0.1,-1.0,0.0,-0.2
6.014,-0.0,-1.0,0.0,-0.1
6.208,-0.1,-1.0,0.0,-0.1
6.419,-0.1,-1.0,0.0,-0.1
6.612,-0.1,-1.0,0.0,-0.1
6.817,-0.1,-1.0,0.0,-0.1
7.018,-0.0,-1.0,0.0,-0.1
7.243,-0.0,-1.0,0.0,-0.1
7.43,-0.1,-1.0,0.0,-0.1
7.635,-0.0,-1.0,0.0,-0.1
7.82,0.1,-1.0,0.0,-0.1
8.045,0.4,-0.9,0.0,-0.2
8.223,0.4,-0.9,0.0,-0.3
8.455,0.4,-0.9,0.0,-0.2
8.62,0.4,-0.9,0.0,-0.2
8.847,0.4,-0.9,0.0,-0.3
9.024,0.4,-0.9,0.0,-0.3
9.24,0.4,-0.9,0.0,-0.3
9.421,0.4,-0.8,0.0,-0.4
9.702,0.4,-0.8,0.0,-0.5
9.925,0.4,-0.8,0.0,-0.5
10.106,0.4,-0.8,0.0,-0.5
10.328,0.4,-0.8,0.1,-0.5
10.5,0.4,-0.8,0.1,-0.5
10.731,0.4,-0.8,0.0,-0.5
10.901,0.4,-0.8,0.0,-0.5
11.117,0.4,-0.8,0.1,-0.5
11.315,0.4,-0.8,0.1,-0.4
11.535,0.4,-0.8,0.0,-0.4
11.702,0.4,-0.8,0.0,-0.4
11.946,0.4,-0.8,0.0,-0.5
12.108,0.4,-0.8,0.0,-0.5
