accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.111,-2.2,2.0,9.0
0.323,-2.3,1.1,8.3
0.58,-4.8,-2.4,7.9
0.804,-3.6,-3.0,8.8
1.0,-4.3,-2.8,8.5
1.2,-4.3,-3.4,8.2
1.41,-4.3,-3.2,8.3
1.6,-4.4,-3.0,8.3
1.8,-4.2,-2.8,8.5
2.001,-4.0,-2.4,8.6
2.202,-4.4,-2.0,8.5
2.402,-4.4,-1.7,8.5
2.602,-4.8,-1.4,8.5
2.802,-4.9,-1.3,8.4
3.006,-5.2,-1.1,8.2
3.202,-5.5,-0.9,7.9
3.402,-5.8,-1.0,8.2
3.599,-5.8,-1.8,8.6
3.806,-4.9,-3.2,6.1
4.001,-3.4,-4.0,2.1
4.211,-6.4,-1.2,11.0
4.403,-11.1,6.1,11.7
4.621,-0.7,0.5,3.0
4.803,-10.2,10.2,12.7
5.007,-3.6,-1.2,7.7
5.203,-2.5,-4.0,8.9
5.402,-5.5,-0.6,7.4
5.604,-4.1,-1.0,10.0
5.808,-5.2,-0.7,7.9
6.009,-4.0,-1.4,9.0
6.602,-4.5,-0.9,8.8
6.802,-4.7,-0.7,8.6
7.002,-4.6,-0.8,8.6
7.204,-4.5,-0.8,8.6
6.301,-4.3,-1.1,9.0
6.512,-4.8,-0.7,8.4
7.409,-4.6,-0.8,8.6
7.614,-4.6,-0.8,8.6
7.812,-4.6,-0.8,8.7
8.019,-4.6,-0.8,8.6
8.205,-4.6,-0.8,8.7
8.387,-4.6,-0.8,8.7
8.699,-4.6,-0.8,8.6
8.906,-4.8,-0.9,8.5
9.099,-4.8,-0.3,9.1
9.305,-4.9,-0.4,8.7
9.489,-4.9,-0.2,8.5
9.676,-5.0,11.5,10.3
9.903,-2.7,2.3,2.4
10.099,-3.4,9.2,2.1
10.298,-4.1,8.4,-0.0
10.476,-4.0,8.8,1.4
10.686,-4.2,8.8,1.3
