orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.229,0.0,0.2,0.0,-1.0
0.379,0.0,0.2,0.0,-1.0
0.539,0.0,0.2,0.0,-1.0
0.777,-0.0,0.2,0.6,-0.8
0.972,-0.3,0.0,0.8,-0.5
1.161,-0.4,-0.1,0.8,-0.5
1.344,-0.5,-0.4,0.7,-0.4
1.565,-0.6,-0.5,0.6,-0.4
1.828,-0.3,-0.4,0.8,-0.3
2.07,0.0,-0.1,0.8,-0.6
2.248,0.0,0.3,0.5,-0.8
2.426,0.0,0.3,0.4,-0.9
2.651,0.0,0.3,0.4,-0.9
2.829,0.0,0.3,0.4,-0.9
3.057,-0.0,0.3,0.4,-0.9
3.224,-0.0,0.3,0.4,-0.8
3.458,-0.0,0.3,0.4,-0.8
3.629,-0.0,0.3,0.4,-0.8
3.853,-0.0,0.3,0.4,-0.8
4.029,-0.0,0.3,0.5,-0.8
4.251,0.0,0.3,0.4,-0.9
4.432,0.1,0.3,0.5,-0.8
4.639,0.3,0.2,0.5,-0.7
4.83,0.0,-0.3,0.8,-0.6
5.051,-0.0,-0.6,0.8,-0.2
5.238,-0.3,-0.6,0.7,0.2
5.434,-0.1,-0.7,0.7,0.1
5.649,-0.1,-0.7,0.7,0.1
5.842,-0.1,-0.7,0.7,0.0
6.033,-0.1,-0.7,0.7,0.0
6.316,-0.1,-0.7,0.7,0.0
6.43,-0.1,-0.7,0.7,-0.0
6.632,0.0,-0.7,0.7,-0.1
6.836,0.2,-0.5,0.7,-0.4
7.035,0.2,-0.5,0.7,-0.5
7.336,0.2,-0.5,0.7,-0.5
7.481,0.1,-0.6,0.6,-0.5
7.663,0.2,-0.5,0.7,-0.5
7.834,0.2,-0.5,0.6,-0.5
8.112,0.2,-0.6,0.6,-0.5
