accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,-0.5,4.7,8.5
0.002,-0.5,4.6,8.5
0.004,-0.6,4.7,8.4
0.01,-1.2,5.4,8.5
0.098,-1.0,4.4,9.3
0.099,-0.6,5.1,8.8
0.101,-1.2,4.0,7.3
0.224,-0.8,5.7,8.5
0.228,-0.3,4.9,8.7
0.229,0.3,5.0,8.9
0.231,-0.9,4.8,8.1
0.326,-1.2,4.7,8.0
0.33,-0.6,4.9,8.5
0.331,-0.4,5.4,8.8
0.337,-0.1,5.2,8.5
0.339,-0.2,5.2,8.1
0.449,-0.1,5.1,8.4
0.454,-0.3,5.1,8.3
0.458,-0.1,5.2,8.3
0.461,-0.2,5.2,8.3
0.524,-0.2,5.1,8.3
0.527,-0.3,5.1,8.4
0.529,-0.0,5.2,8.3
0.531,-0.3,5.1,8.0
0.626,-0.2,5.2,8.2
0.628,-0.1,5.3,8.1
0.634,0.1,5.3,8.1
0.636,-0.1,5.3,7.9
0.726,0.2,5.0,7.9
0.728,0.6,5.2,7.9
0.729,0.7,5.2,7.4
0.743,0.2,5.2,7.3
0.827,-0.5,4.6,7.1
0.829,0.3,5.3,7.2
0.83,-1.1,7.3,10.1
0.832,0.6,4.8,7.5
0.926,-2.9,5.6,9.1
0.927,-0.1,4.4,8.9
0.929,0.4,5.6,8.9
0.931,0.4,5.6,8.6
1.026,-0.1,4.9,8.3
1.027,0.5,5.1,8.5
1.029,0.7,4.9,8.0
1.031,0.3,4.9,7.9
1.131,0.2,4.9,8.5
1.132,0.3,5.0,8.5
1.144,0.2,4.6,8.6
1.146,-0.1,4.1,8.6
1.226,-1.1,4.8,8.7
1.227,-0.8,4.2,9.2
1.232,0.2,2.2,9.9
1.235,0.2,1.3,9.7
1.329,-1.2,3.5,9.7
1.331,-0.9,3.2,9.6
1.333,-1.4,2.2,9.3
1.335,-2.1,2.7,9.2
1.408,-1.4,1.4,8.6
1.414,-1.9,1.2,7.7
1.416,-1.5,0.5,7.8
1.418,-1.1,1.3,8.6
1.525,-1.1,2.1,8.4
1.537,-1.7,1.4,7.4
1.539,-1.8,0.1,7.3
1.625,-2.1,-0.4,7.4
1.632,-1.7,-0.6,7.2
1.634,-1.4,-0.7,7.9
1.635,-2.2,-2.0,9.1
1.637,-3.4,-4.0,9.8
1.726,-4.5,-3.0,12.2
1.728,-3.6,-0.7,13.3
1.729,-3.0,0.0,12.7
1.734,-3.2,-0.4,11.9
1.826,-4.1,-1.5,9.9
1.827,-3.1,-1.8,9.0
1.829,-2.5,-1.4,8.6
1.831,-3.1,-1.5,8.2
1.936,-7.2,-4.4,6.8
1.938,-7.4,-3.9,4.9
1.941,-5.2,-2.7,4.6
1.944,-3.7,-1.9,4.8
2.026,-7.7,-3.2,4.1
