gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.0,-0.1,0.4,-0.1
0.001,-0.8,0.2,-0.4
0.007,-1.1,0.1,-0.3
0.009,-1.1,0.0,-0.3
0.122,0.0,0.1,-0.0
0.124,0.1,-0.0,-0.1
0.125,0.2,-0.1,-0.1
0.127,0.1,0.0,-0.1
0.249,-0.1,0.1,-0.1
0.251,-0.0,0.2,-0.1
0.252,-0.0,0.1,-0.1
0.254,-0.0,0.1,-0.1
0.34,-0.0,0.1,-0.1
0.342,-0.1,0.1,-0.1
0.346,0.0,0.1,-0.0
0.353,0.1,0.1,0.0
0.432,-0.1,0.1,0.0
0.434,-0.1,0.0,0.0
0.435,-0.0,0.0,0.1
0.437,-0.0,0.0,0.1
0.53,-0.1,0.0,0.1
0.532,-0.1,0.0,0.1
0.533,-0.2,0.1,0.0
0.535,-0.2,0.1,0.0
0.63,-0.3,0.1,0.0
0.631,-0.2,0.2,0.0
0.633,-0.1,0.2,-0.0
0.635,-0.1,0.2,-0.0
0.742,-0.4,0.3,0.0
0.744,-0.5,0.2,0.0
0.745,-0.8,0.3,0.0
0.756,-1.2,0.4,0.1
0.826,-2.6,0.7,0.1
0.828,-3.4,0.8,0.2
0.83,-4.0,0.8,0.3
0.831,-4.3,1.0,0.4
0.927,-4.5,1.4,1.0
0.928,-4.7,1.4,1.3
0.93,-5.0,1.1,1.5
0.936,-5.4,0.9,1.9
1.027,-7.3,0.4,2.0
1.028,-8.1,0.2,2.0
1.03,-6.4,0.1,2.2
1.032,-3.7,-0.2,2.5
1.154,-4.0,-0.1,2.1
1.156,-4.8,-0.4,2.1
1.167,-4.4,-0.6,2.2
1.168,-3.7,-0.8,2.4
1.259,-4.0,-0.8,2.6
1.265,-3.8,-1.2,2.7
1.267,-3.8,-1.1,2.7
1.268,-4.5,-0.8,2.5
1.33,-2.0,-0.8,2.6
1.332,0.1,-0.5,2.4
1.334,0.9,-0.0,2.0
1.338,0.9,-0.1,1.7
1.425,0.3,-0.3,1.4
1.426,-0.0,-0.4,1.6
1.428,-0.9,-0.2,1.8
1.429,-1.5,-0.4,1.9
1.544,-1.0,-0.5,2.0
1.562,-1.0,-0.4,1.9
1.563,-1.0,-0.4,1.6
1.565,-0.6,-0.4,1.3
1.626,1.2,0.0,0.6
1.628,1.4,0.2,0.2
1.629,1.1,0.2,-0.2
1.631,0.5,0.1,-0.4
1.733,-0.7,-0.1,-0.6
1.735,-1.3,-0.2,-0.8
1.737,-1.5,-0.3,-0.8
1.738,-1.2,-0.3,-0.7
1.859,-1.1,-0.2,-0.6
1.862,-0.7,-0.2,-0.4
1.863,-0.1,-0.1,-0.2
1.865,0.3,-0.0,-0.1
1.957,0.7,0.1,-0.1
1.958,0.7,0.1,-0.1
1.96,0.5,0.2,-0.1
1.961,0.2,0.1,-0.1
2.029,-0.1,0.0,-0.1
2.031,-0.2,0.0,-0.1
2.033,-0.2,0.0,0.0
2.035,-0.1,0.0,0.0
2.157,0.0,0.1,0.1
2.159,0.1,0.1,0.2
2.16,0.1,0.1,0.2
2.162,0.1,0.1,0.2
2.247,-0.0,0.1,0.2
2.253,0.0,0.0,0.2
2.255,-0.0,0.1,0.2
2.256,-0.1,0.1,0.1
2.347,-0.0,0.1,0.1
2.349,0.0,0.2,0.1
2.35,0.0,0.2,0.1
2.352,0.2,0.2,0.2
2.434,0.5,0.3,0.1
2.436,0.6,0.3,0.2
2.44,0.7,0.3,0.2
2.442,0.7,0.2,0.2
2.553,0.2,-0.0,0.1
2.555,0.1,0.2,0.1
2.557,0.0,0.4,0.1
2.669,0.1,0.2,0.1
2.674,-0.2,-0.6,0.1
2.676,-0.6,-0.7,0.0
2.677,-1.0,-0.8,-0.0
2.687,-1.0,-0.5,-0.1
2.757,-0.3,0.2,-0.0
2.758,0.2,0.3,0.0
2.76,0.6,0.3,0.1
2.761,0.9,0.2,0.2
2.857,0.9,0.1,0.3
2.858,0.8,-0.0,0.3
2.86,0.7,-0.1,0.2
2.861,0.4,-0.1,0.0
2.932,-0.0,-0.2,-0.2
2.933,-0.3,-0.2,-0.2
2.935,-0.5,-0.2,-0.3
2.936,-0.5,-0.1,-0.3
3.062,-0.2,-0.1,-0.2
3.064,-0.2,0.1,-0.2
3.073,-0.2,0.3,-0.3
3.131,-0.3,-0.1,-0.3
3.147,-0.9,-0.1,-0.4
3.149,-1.1,0.0,-0.3
3.153,-1.1,-0.1,-0.2
3.156,-1.0,-0.2,-0.1
3.249,-0.3,-0.3,-0.1
3.251,-0.2,-0.2,-0.2
3.258,-0.3,-0.1,-0.4
3.356,-0.5,-0.0,-0.5
3.361,-0.3,-0.1,-0.5
3.363,-0.3,-0.2,-0.5
3.365,-0.3,-0.2,-0.4
3.367,-0.3,-0.1,-0.2
3.473,-0.3,-0.0,-0.1
3.485,-0.4,-0.1,-0.1
3.486,-0.5,-0.0,-0.0
3.488,-0.5,-0.0,0.0
3.553,-0.5,-0.1,0.1
3.554,-0.5,-0.1,0.2
3.556,-0.5,-0.1,0.3
3.558,-0.4,0.0,0.4
3.652,-0.1,0.3,0.5
3.653,-0.1,0.3,0.6
3.655,-0.1,0.2,0.6
3.733,-0.2,-0.1,0.4
3.737,-0.5,0.1,0.2
3.739,-0.4,-0.3,0.0
