accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,0.1,-0.2,9.8
0.002,0.6,-0.0,10.2
0.005,0.3,0.1,9.9
0.011,0.6,-0.2,10.0
0.1,-0.1,-0.6,9.7
0.101,0.6,-0.5,9.9
0.103,0.5,-0.5,9.7
0.104,0.0,-0.1,10.0
0.2,-0.0,-0.2,9.7
0.206,0.4,-0.1,9.7
0.207,0.7,-0.0,9.7
0.209,-0.0,-0.2,9.7
0.299,-0.2,-0.1,9.8
0.301,-0.1,0.1,9.5
0.306,0.6,-0.8,9.5
0.308,0.2,-0.4,9.3
0.406,0.2,-0.4,9.1
0.408,0.1,-0.1,9.0
0.409,-0.1,-0.1,8.7
0.411,0.0,0.1,8.5
0.501,-0.4,1.5,7.6
0.502,-0.2,2.0,6.9
0.507,0.1,1.4,6.1
0.509,-0.5,0.3,5.9
0.6,-1.6,-1.4,7.6
0.601,-1.9,-2.1,8.6
0.603,-2.3,-1.8,9.5
0.609,-3.2,-1.3,9.9
0.699,-4.1,-1.3,9.9
0.701,-4.2,-1.6,9.5
0.703,-4.5,-1.1,8.9
0.712,-4.9,-0.7,8.0
0.803,-5.2,-2.0,8.8
0.805,-6.0,-2.5,9.2
0.807,-6.2,-2.9,8.1
0.808,-5.5,-2.9,7.9
0.904,-6.6,-2.0,8.7
0.906,-7.3,-1.4,8.2
0.907,-7.2,-1.2,6.3
0.909,-6.6,-2.3,6.2
1.0,-7.7,-2.6,6.0
1.001,-7.6,-3.3,4.2
1.003,-7.6,-4.3,4.5
1.005,-7.9,-5.0,5.7
1.099,-8.8,-4.8,4.4
1.101,-9.3,-5.2,4.6
1.111,-9.5,-5.1,5.1
1.112,-9.7,-4.8,4.9
1.199,-9.6,-4.6,4.2
1.204,-9.4,-4.7,3.8
1.205,-9.3,-4.4,3.9
1.207,-9.3,-4.7,3.5
1.307,-8.3,-5.6,3.1
1.309,-8.1,-5.5,3.1
1.311,-8.2,-5.0,3.5
1.312,-8.4,-4.9,3.5
1.401,-8.6,-4.7,3.8
1.402,-8.7,-4.4,4.0
1.404,-8.7,-4.1,4.0
1.406,-8.7,-3.8,3.7
1.501,-8.7,-3.2,4.1
1.511,-8.6,-2.4,4.6
1.513,-9.0,-1.8,4.7
1.514,-8.9,-2.2,4.4
1.601,-8.9,-3.6,3.2
1.603,-9.0,-3.3,3.1
1.604,-8.8,-3.0,3.1
1.606,-8.6,-3.3,3.0
1.703,-8.7,-3.7,3.1
1.708,-8.8,-3.9,3.0
