accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.127,1.1,4.1,9.1
0.339,0.2,3.6,8.6
0.533,1.2,3.7,9.1
0.779,-0.2,2.5,6.4
0.92,-3.4,-6.5,6.0
1.145,-5.4,-13.7,6.0
1.335,-4.0,-9.3,3.3
1.528,-5.2,-5.6,1.6
1.732,-8.8,-5.8,0.9
1.93,-12.0,-7.7,1.6
2.129,-2.8,-7.5,1.8
2.329,-7.0,-15.9,-1.1
2.534,-3.1,-1.8,0.3
2.824,-12.0,-11.6,-0.1
2.934,3.4,-2.7,1.3
3.133,2.5,-19.5,0.2
3.334,-4.2,0.3,-0.1
3.597,-10.3,-19.2,1.2
3.829,3.1,-1.6,1.0
4.022,5.1,-31.1,-0.1
4.222,-4.1,5.0,-1.0
4.421,-10.8,-29.6,2.7
4.623,4.2,-0.3,1.1
4.822,-2.9,-39.2,-2.0
5.022,-3.4,4.2,-0.5
5.224,-13.2,-32.5,3.0
5.423,4.1,-0.8,0.3
5.648,-9.8,-34.5,-4.3
5.82,-2.8,4.9,-1.2
6.023,-8.1,-29.4,3.5
6.229,4.4,-1.3,0.5
6.423,-9.8,-31.0,-3.3
6.623,-3.4,5.3,-0.6
6.822,-10.4,-32.2,1.5
7.024,4.9,-0.5,0.2
7.225,-15.1,-25.9,-1.8
7.425,-2.6,6.1,-0.3
7.628,-5.2,-20.2,3.5
7.824,4.3,0.3,-0.0
8.039,-6.3,-17.1,-0.1
8.224,-0.8,3.8,-0.7
8.435,-4.1,-17.6,3.6
8.626,5.3,-1.4,-0.4
8.835,-6.1,-16.2,-3.0
9.026,-2.1,4.2,-0.4
9.228,-3.1,-13.3,3.3
9.431,4.0,-0.7,-0.1
9.626,-4.9,-9.6,-2.7
9.83,-2.9,0.2,0.5
10.034,-1.1,-9.7,3.1
10.227,5.9,1.3,-0.8
10.433,-7.9,-8.2,-2.5
10.632,-6.0,1.8,0.5
10.854,0.9,-5.2,1.3
11.027,3.4,-3.8,-0.1
11.233,-6.4,-6.9,-1.0
11.427,-5.9,-2.0,0.4
11.723,0.9,-6.4,1.6
11.92,4.1,-7.1,-1.2
12.12,-3.6,-5.1,0.7
12.323,-4.2,-7.3,0.9
12.521,1.3,-4.2,1.1
12.727,6.8,-17.7,-1.3
12.922,-4.8,-0.8,-0.3
13.12,-9.7,-18.9,5.6
13.32,2.9,-1.9,1.6
13.522,6.8,-27.6,-2.5
13.721,-4.6,3.4,-0.7
13.927,-14.0,-30.4,2.1
14.124,3.6,-0.9,1.2
14.327,-7.0,-39.2,-7.4
14.522,-3.5,6.0,0.0
14.792,-13.1,-33.9,3.5
14.923,3.3,0.2,0.7
15.12,-7.2,-39.2,-2.3
15.322,-3.5,5.4,0.6
15.523,-6.7,-33.7,2.4
15.802,5.1,2.7,0.1
15.925,-6.2,-25.2,-3.1
16.134,-3.1,3.9,-0.7
16.322,-4.4,-25.9,3.9
16.522,4.4,0.1,0.2
16.771,-5.4,-18.3,-1.7
16.932,-1.8,3.5,-0.1
17.123,-4.8,-14.8,2.8
17.329,1.8,-2.2,1.3
17.523,-4.0,-16.6,-0.7
17.775,-0.6,-3.9,-0.1
17.924,-7.7,-13.6,0.5
18.124,-0.8,-8.6,0.2
18.323,-0.9,-12.2,-2.6
18.525,0.7,4.1,7.0
18.773,0.4,4.1,8.6
18.952,0.4,4.2,9.2
19.127,0.5,4.5,8.9
19.326,0.4,4.2,8.7
19.541,0.5,4.4,8.8
