accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.223,0.3,2.0,9.1
0.341,-0.0,0.4,7.9
0.631,-6.2,-7.3,4.6
0.849,-10.5,-4.8,-0.1
1.02,-10.8,-4.8,-0.9
1.22,-10.6,-5.1,-1.3
1.419,-4.1,2.5,-4.0
1.619,-28.6,-2.2,-7.3
1.819,-1.1,-2.6,-1.6
2.02,-7.5,-36.2,-7.2
2.221,-2.3,0.4,-2.0
2.42,-7.2,7.1,-0.8
2.626,-9.4,-13.2,-1.6
2.82,6.7,-17.9,0.3
3.02,-23.9,-7.6,-7.9
3.22,-5.8,7.4,0.4
3.42,-31.1,-39.2,-2.6
3.62,4.8,-5.6,9.4
3.82,9.5,-39.2,-8.0
4.022,-0.5,0.6,-0.1
4.23,-3.9,0.5,-0.4
4.423,-2.4,-14.6,3.8
4.631,12.5,-7.6,-1.8
4.822,-9.2,-10.7,-3.5
5.031,-4.4,1.5,-1.0
5.222,-6.7,-26.9,5.4
5.422,20.5,-6.4,-2.1
5.628,-11.7,-23.2,-5.9
5.827,-9.4,2.6,-1.0
6.023,-12.4,-31.7,2.8
6.223,6.8,-4.5,-2.0
6.427,-2.8,-35.3,-0.9
6.623,-0.8,-0.8,-0.8
6.956,-3.7,-15.6,3.0
7.045,1.9,-7.2,0.5
7.229,9.1,-14.5,-2.8
7.425,-3.4,-4.6,-0.5
7.629,-3.0,-1.2,-1.0
7.896,4.6,-17.8,-3.3
8.039,10.4,-3.4,1.8
8.233,-6.3,-24.3,-11.1
8.436,-4.7,0.5,-1.1
8.628,0.6,-30.2,-3.2
8.96,4.0,-6.9,2.6
9.118,8.4,-29.4,-4.4
9.318,-1.6,-2.8,-0.8
9.519,-4.4,0.0,1.9
9.719,-0.1,-15.1,-0.8
9.918,6.1,-3.4,3.1
10.122,-6.6,-29.4,6.7
10.317,-7.8,-1.7,-4.8
10.519,-16.8,-24.8,5.4
10.719,1.1,-7.0,7.6
10.926,5.2,-31.4,1.4
11.123,-4.3,-0.8,-0.9
11.325,-10.0,0.1,-3.8
11.519,-3.6,-20.4,-1.0
11.719,9.8,-4.5,-4.7
11.928,-11.1,-16.4,-8.1
12.118,-7.0,0.8,-1.7
12.33,-9.8,-38.1,1.0
12.525,11.2,-4.6,2.3
12.72,3.2,-39.2,-14.3
12.919,-2.2,1.1,0.7
13.119,-6.0,-15.1,0.8
13.322,2.5,-8.8,-2.2
13.523,13.1,-8.4,-8.3
13.72,-2.4,-6.2,-0.8
13.973,-2.7,0.7,-1.4
14.121,10.2,-18.8,-0.9
14.325,6.2,-1.5,1.4
14.525,-9.7,-35.9,-13.7
14.722,-6.7,0.0,-3.9
14.943,-5.3,-16.7,-2.3
15.13,1.3,-8.9,-4.7
15.321,4.8,-5.2,-2.2
15.526,-5.9,-8.0,-1.9
15.743,-1.9,-1.6,-0.1
15.945,-3.2,0.9,14.0
16.144,-1.2,1.6,7.7
16.33,-4.2,0.6,10.1
16.618,-1.7,0.3,10.0
16.727,-1.4,0.3,9.8
16.962,-0.9,0.1,9.8
17.218,-1.3,0.6,9.8
