orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.004,0.6,0.0,0.0,0.8
0.013,0.6,0.0,0.0,0.8
0.133,0.6,0.0,0.0,0.8
0.138,0.6,0.0,0.0,0.8
0.154,0.6,0.0,0.0,0.8
0.2,0.6,0.0,0.0,0.8
0.209,0.6,0.0,0.0,0.8
0.32,0.6,-0.0,0.0,0.8
0.342,0.6,-0.0,0.0,0.8
0.347,0.6,-0.0,0.0,0.8
0.408,0.6,-0.1,0.0,0.8
0.416,0.6,-0.1,-0.0,0.8
0.496,0.6,-0.2,-0.0,0.8
0.501,0.6,-0.2,-0.0,0.8
0.602,0.6,-0.2,-0.1,0.8
0.607,0.6,-0.3,-0.1,0.8
0.619,0.5,-0.3,-0.1,0.8
0.728,0.5,-0.3,-0.1,0.8
0.733,0.5,-0.4,-0.1,0.8
0.799,0.5,-0.4,-0.1,0.8
0.808,0.4,-0.4,-0.1,0.8
0.813,0.4,-0.5,-0.1,0.8
0.897,0.3,-0.5,-0.2,0.8
0.907,0.3,-0.6,-0.2,0.7
1.0,0.2,-0.6,-0.1,0.7
1.009,0.2,-0.7,-0.1,0.7
1.014,0.1,-0.7,-0.1,0.7
1.179,0.1,-0.7,-0.1,0.7
1.187,0.1,-0.7,-0.0,0.7
1.217,0.1,-0.7,-0.0,0.7
1.222,0.1,-0.7,-0.0,0.7
1.233,0.0,-0.7,-0.1,0.7
1.299,0.0,-0.7,-0.1,0.7
1.304,0.0,-0.7,-0.1,0.7
1.402,0.0,-0.7,-0.1,0.7
1.407,0.0,-0.7,-0.1,0.7
1.416,0.1,-0.7,-0.1,0.7
1.521,0.1,-0.7,-0.1,0.7
1.532,0.1,-0.7,-0.1,0.7
1.601,0.1,-0.7,-0.1,0.7
1.613,0.1,-0.7,-0.2,0.7
1.624,0.1,-0.7,-0.2,0.7
1.702,0.1,-0.7,-0.2,0.7
1.715,0.1,-0.6,-0.2,0.7
1.802,0.1,-0.6,-0.2,0.7
1.811,0.1,-0.6,-0.2,0.7
1.816,0.1,-0.6,-0.3,0.7
1.926,0.1,-0.6,-0.3,0.7
1.941,0.1,-0.6,-0.3,0.7
2.003,0.0,-0.6,-0.3,0.7
2.008,0.0,-0.6,-0.3,0.7
2.013,-0.0,-0.6,-0.3,0.7
2.135,-0.0,-0.6,-0.3,0.7
2.14,-0.1,-0.6,-0.3,0.7
2.203,-0.1,-0.7,-0.3,0.7
2.208,-0.1,-0.7,-0.3,0.7
2.311,-0.1,-0.7,-0.3,0.7
2.319,-0.1,-0.7,-0.3,0.7
2.328,-0.1,-0.7,-0.3,0.7
2.405,-0.1,-0.7,-0.2,0.7
2.41,-0.1,-0.7,-0.2,0.7
2.503,-0.0,-0.7,-0.2,0.7
2.508,0.0,-0.7,-0.2,0.7
2.516,0.0,-0.6,-0.2,0.7
2.625,0.0,-0.6,-0.2,0.7
2.63,0.1,-0.6,-0.2,0.7
2.7,0.1,-0.6,-0.2,0.7
2.708,0.1,-0.6,-0.2,0.7
2.716,0.1,-0.6,-0.2,0.7
2.803,0.1,-0.6,-0.2,0.7
2.808,0.1,-0.6,-0.2,0.7
2.899,0.1,-0.6,-0.2,0.7
2.916,0.1,-0.7,-0.2,0.7
2.921,0.1,-0.7,-0.2,0.7
3.026,0.1,-0.7,-0.2,0.7
3.031,0.0,-0.7,-0.2,0.7
3.114,0.0,-0.7,-0.2,0.7
3.122,0.0,-0.7,-0.2,0.7
3.127,-0.0,-0.7,-0.2,0.7
3.201,-0.0,-0.7,-0.2,0.7
3.214,-0.0,-0.7,-0.2,0.7
3.293,-0.0,-0.7,-0.3,0.7
3.302,-0.0,-0.6,-0.3,0.7
3.311,-0.0,-0.6,-0.3,0.7
3.418,-0.0,-0.6,-0.3,0.7
3.432,-0.0,-0.6,-0.2,0.7
3.504,-0.0,-0.7,-0.2,0.7
3.509,-0.0,-0.7,-0.2,0.7
3.527,-0.0,-0.7,-0.2,0.7
3.604,-0.1,-0.7,-0.3,0.7
3.609,-0.1,-0.7,-0.3,0.7
3.697,-0.1,-0.7,-0.3,0.7
3.702,-0.0,-0.7,-0.3,0.7
3.714,-0.0,-0.6,-0.3,0.7
3.831,-0.0,-0.6,-0.2,0.7
3.836,0.0,-0.6,-0.2,0.7
3.902,0.0,-0.6,-0.2,0.7
3.911,0.0,-0.6,-0.2,0.7
4.0,0.0,-0.6,-0.2,0.7
4.005,0.0,-0.6,-0.2,0.7
4.014,0.0,-0.6,-0.2,0.7
4.107,0.0,-0.6,-0.2,0.7
4.117,0.1,-0.6,-0.2,0.7
4.219,0.1,-0.6,-0.2,0.7
4.23,0.1,-0.7,-0.2,0.7
4.237,0.1,-0.7,-0.2,0.7
4.305,0.0,-0.7,-0.2,0.7
4.31,0.0,-0.7,-0.2,0.7
4.397,-0.0,-0.7,-0.2,0.7
4.406,-0.0,-0.7,-0.2,0.7
4.411,-0.0,-0.7,-0.2,0.7
4.516,-0.0,-0.7,-0.2,0.7
4.528,-0.0,-0.7,-0.2,0.7
4.615,-0.0,-0.7,-0.2,0.7
4.624,-0.0,-0.7,-0.2,0.7
4.632,-0.1,-0.6,-0.3,0.7
4.698,-0.1,-0.6,-0.3,0.7
4.71,-0.1,-0.6,-0.3,0.7
4.797,-0.1,-0.6,-0.3,0.7
4.802,-0.1,-0.6,-0.3,0.7
4.817,-0.1,-0.6,-0.3,0.7
4.931,-0.1,-0.6,-0.3,0.7
4.936,-0.1,-0.6,-0.3,0.7
5.0,-0.1,-0.6,-0.3,0.7
5.005,-0.1,-0.6,-0.3,0.7
5.01,-0.2,-0.6,-0.4,0.7
5.104,-0.2,-0.6,-0.4,0.7
5.116,-0.3,-0.6,-0.4,0.7
5.205,-0.3,-0.5,-0.4,0.7
5.217,-0.4,-0.5,-0.4,0.7
5.223,-0.4,-0.5,-0.4,0.7
5.329,-0.3,-0.5,-0.4,0.7
5.334,-0.3,-0.5,-0.4,0.7
5.399,-0.3,-0.5,-0.4,0.7
5.404,-0.3,-0.5,-0.4,0.7
5.409,-0.2,-0.6,-0.4,0.7
5.502,-0.2,-0.6,-0.4,0.7
5.507,-0.2,-0.6,-0.4,0.7
5.6,-0.1,-0.6,-0.4,0.7
5.61,-0.1,-0.6,-0.4,0.7
5.726,-0.1,-0.6,-0.3,0.7
5.735,-0.1,-0.7,-0.3,0.7
5.74,-0.1,-0.7,-0.3,0.7
5.802,-0.1,-0.7,-0.3,0.6
5.814,-0.1,-0.7,-0.3,0.6
5.9,-0.1,-0.7,-0.3,0.6
5.905,-0.1,-0.7,-0.3,0.6
5.916,-0.1,-0.7,-0.3,0.6
6.003,-0.2,-0.7,-0.3,0.6
6.011,-0.2,-0.7,-0.3,0.6
6.123,-0.2,-0.7,-0.3,0.6
6.136,-0.2,-0.7,-0.3,0.6
6.155,-0.2,-0.7,-0.3,0.6
6.205,-0.2,-0.7,-0.3,0.6
6.214,-0.2,-0.7,-0.3,0.6
6.298,-0.2,-0.7,-0.3,0.6
6.303,-0.2,-0.7,-0.2,0.6
6.313,-0.2,-0.7,-0.2,0.6
6.402,-0.2,-0.7,-0.2,0.6
6.407,-0.2,-0.7,-0.2,0.6
6.521,-0.2,-0.7,-0.2,0.6
6.526,-0.2,-0.7,-0.2,0.6
6.534,-0.2,-0.7,-0.2,0.6
6.602,-0.2,-0.7,-0.3,0.6
6.608,-0.2,-0.7,-0.3,0.6
6.698,-0.2,-0.7,-0.3,0.6
6.712,-0.2,-0.7,-0.3,0.6
6.721,-0.2,-0.7,-0.3,0.6
6.804,-0.2,-0.7,-0.3,0.6
6.813,-0.2,-0.7,-0.3,0.6
6.918,-0.2,-0.7,-0.3,0.6
6.929,-0.2,-0.7,-0.3,0.6
6.937,-0.2,-0.7,-0.3,0.6
6.997,-0.2,-0.7,-0.3,0.6
7.006,-0.2,-0.7,-0.3,0.6
7.095,-0.2,-0.7,-0.3,0.6
7.112,-0.2,-0.7,-0.3,0.6
7.229,-0.2,-0.7,-0.2,0.6
7.242,-0.2,-0.7,-0.3,0.6
7.248,-0.2,-0.7,-0.3,0.6
7.32,-0.2,-0.7,-0.3,0.6
7.325,-0.2,-0.7,-0.3,0.6
7.334,-0.2,-0.7,-0.3,0.6
7.386,-0.2,-0.7,-0.3,0.6
7.408,-0.2,-0.7,-0.3,0.6
7.504,-0.1,-0.7,-0.3,0.6
7.509,-0.1,-0.7,-0.3,0.7
7.614,-0.1,-0.7,-0.3,0.7
7.619,-0.1,-0.7,-0.3,0.7
7.631,-0.1,-0.7,-0.3,0.7
7.696,-0.1,-0.7,-0.3,0.7
7.712,-0.0,-0.7,-0.3,0.7
7.801,-0.0,-0.7,-0.3,0.7
7.806,-0.0,-0.7,-0.3,0.7
7.811,0.0,-0.6,-0.3,0.7
7.909,0.1,-0.6,-0.3,0.7
7.914,0.1,-0.6,-0.3,0.7
8.012,0.2,-0.6,-0.3,0.7
8.017,0.2,-0.6,-0.2,0.7
8.028,0.2,-0.6,-0.2,0.8
8.106,0.2,-0.5,-0.2,0.8
8.111,0.2,-0.5,-0.2,0.8
8.208,0.2,-0.5,-0.2,0.8
8.213,0.3,-0.5,-0.2,0.8
8.226,0.3,-0.5,-0.2,0.8
8.299,0.3,-0.5,-0.2,0.8
8.308,0.3,-0.4,-0.2,0.8
8.412,0.3,-0.4,-0.2,0.8
8.43,0.3,-0.4,-0.2,0.8
8.445,0.3,-0.4,-0.2,0.8
8.502,0.3,-0.4,-0.1,0.9
8.507,0.3,-0.4,-0.1,0.9
8.596,0.3,-0.3,-0.1,0.9
8.601,0.3,-0.3,-0.1,0.9
8.61,0.4,-0.3,-0.0,0.9
8.703,0.4,-0.3,-0.0,0.9
8.723,0.4,-0.3,-0.0,0.9
8.822,0.4,-0.3,-0.0,0.9
8.828,0.4,-0.3,-0.0,0.9
8.897,0.4,-0.3,0.0,0.9
8.905,0.4,-0.3,0.0,0.9
8.91,0.4,-0.3,0.0,0.9
9.009,0.4,-0.3,0.0,0.9
9.018,0.4,-0.3,0.0,0.9
9.099,0.4,-0.3,0.0,0.9
9.11,0.4,-0.3,0.0,0.9
9.119,0.4,-0.3,0.0,0.9
9.218,0.4,-0.2,0.0,0.9
9.229,0.4,-0.2,0.0,0.9
9.295,0.4,-0.2,0.0,0.9
9.3,0.4,-0.2,0.0,0.9
9.311,0.4,-0.2,0.0,0.9
9.407,0.4,-0.2,0.0,0.9
9.414,0.4,-0.2,0.0,0.9
9.507,0.4,-0.2,0.0,0.9
9.521,0.4,-0.2,0.0,0.9
9.526,0.4,-0.2,0.0,0.9
9.616,0.4,-0.2,0.0,0.9
9.62,0.4,-0.2,0.0,0.9
9.697,0.4,-0.2,-0.0,0.9
9.718,0.4,-0.2,-0.0,0.9
9.723,0.4,-0.2,-0.0,0.9
9.805,0.4,-0.2,-0.0,0.9
9.817,0.4,-0.2,-0.0,0.9
9.917,0.4,-0.2,-0.0,0.9
9.922,0.5,-0.2,-0.0,0.9
9.933,0.5,-0.2,-0.0,0.9
10.004,0.4,-0.2,-0.0,0.9
10.018,0.4,-0.2,-0.0,0.9
10.101,0.4,-0.2,-0.0,0.9
10.106,0.4,-0.2,-0.0,0.9
10.154,0.4,-0.2,-0.0,0.9
10.198,0.4,-0.2,-0.0,0.9
10.207,0.4,-0.2,-0.0,0.9
10.375,0.4,-0.2,-0.0,0.9
10.38,0.4,-0.2,-0.0,0.9
10.4,0.4,-0.2,-0.0,0.9
10.477,0.4,-0.2,-0.0,0.9
10.486,0.4,-0.2,-0.0,0.9
10.516,0.4,-0.2,-0.0,0.9
10.522,0.4,-0.2,-0.0,0.9
10.604,0.4,-0.2,-0.0,0.9
10.609,0.4,-0.2,-0.0,0.9
10.614,0.4,-0.2,-0.0,0.9
10.731,0.4,-0.2,-0.0,0.9
10.736,0.4,-0.2,-0.0,0.9
10.796,0.4,-0.2,-0.0,0.9
10.804,0.4,-0.2,-0.0,0.9
10.809,0.4,-0.2,-0.0,0.9
10.907,0.4,-0.2,-0.0,0.9
10.916,0.4,-0.2,-0.0,0.9
11.004,0.4,-0.2,-0.0,0.9
11.018,0.4,-0.2,-0.0,0.9
11.024,0.4,-0.2,-0.0,0.9
11.184,0.4,-0.2,-0.0,0.9
11.193,0.4,-0.2,-0.0,0.9
