gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.002,-0.1,0.2,-0.1
0.005,-0.2,-0.1,-0.1
0.096,-0.1,0.2,0.0
0.099,-0.2,0.0,-0.0
0.199,-0.1,0.1,-0.0
0.202,-0.0,0.2,-0.0
0.205,0.1,0.1,0.0
0.314,0.0,0.0,-0.0
0.318,-0.1,-0.0,-0.1
0.395,-0.2,0.0,-0.1
0.399,-0.5,0.1,-0.2
0.404,-1.0,0.2,-0.3
0.475,-2.0,0.5,-0.5
0.478,-3.3,1.1,-0.6
0.591,-4.5,2.1,-0.3
0.598,-5.0,3.1,0.8
0.716,-3.7,3.8,2.3
0.721,-1.6,4.2,3.8
0.724,-0.5,5.0,4.2
0.807,-0.6,5.3,3.9
0.815,-0.7,4.8,2.4
0.818,-3.9,4.1,0.6
0.9,-5.0,3.5,0.1
0.903,-4.1,1.9,-0.3
1.001,-2.8,0.3,-1.1
1.004,-3.0,-0.8,-1.4
1.007,-1.7,-1.2,-0.5
1.112,-0.3,-0.7,0.6
1.125,0.2,0.6,1.7
1.198,-0.0,1.5,1.9
1.201,0.2,1.6,1.4
1.208,0.9,0.9,0.1
1.296,0.9,-0.4,-1.1
1.301,0.8,-1.7,-1.5
1.401,2.1,-2.8,-1.1
1.404,2.6,-3.0,-0.8
1.407,1.6,-2.2,-1.1
1.526,-0.3,-1.2,-1.4
1.54,-1.1,-0.4,-1.2
1.597,-0.7,0.2,-0.8
1.6,0.4,0.9,-0.3
1.605,1.5,1.2,-0.1
1.695,2.1,1.3,-0.4
1.698,0.6,0.1,-0.5
1.8,-0.3,-1.3,-0.3
1.804,-1.4,-2.7,-0.1
1.915,-3.0,-2.6,0.1
1.929,-3.7,-1.5,0.6
1.932,-3.3,-0.6,0.8
2.006,-2.1,-0.2,0.8
2.009,-1.0,0.2,0.9
2.099,-0.7,0.7,1.2
2.102,-0.7,1.1,1.3
2.105,-0.5,1.5,1.4
2.201,0.1,2.0,1.6
2.204,0.9,2.5,1.7
2.31,1.3,2.3,1.6
2.328,1.6,1.9,1.3
2.331,1.2,0.9,0.6
2.399,0.9,-0.4,-0.4
2.403,1.5,-1.5,-0.8
2.509,2.8,-2.8,-0.5
2.513,3.4,-3.7,-0.0
2.516,2.7,-2.7,0.2
2.611,1.3,-1.5,-0.0
2.614,-0.0,-1.2,-0.5
2.7,-0.4,-1.4,-0.7
2.703,-0.2,-1.5,-0.7
2.706,-0.2,-1.5,-0.8
2.827,-0.3,-1.2,-0.8
2.83,-0.8,-0.8,-0.7
2.901,-1.8,-0.3,-0.6
2.904,-2.9,0.2,-0.1
2.908,-3.4,1.0,0.8
3.007,-2.7,2.1,2.2
3.011,-0.8,3.3,2.9
3.094,0.8,4.3,2.4
3.098,0.2,3.1,1.7
3.102,-0.4,0.8,1.3
3.202,-1.5,-1.0,0.6
3.205,-2.5,-1.5,-0.4
3.294,-3.0,-1.5,-1.0
3.297,-3.1,-1.3,-1.2
3.3,-2.3,-0.9,-0.9
3.405,-1.1,-0.4,-0.4
3.426,-0.1,0.2,0.0
3.507,0.6,0.6,0.2
3.514,1.5,0.9,0.4
3.595,2.1,0.9,0.3
3.602,2.0,0.3,-0.0
3.605,1.5,-0.2,-0.4
3.695,0.7,-0.5,-0.7
3.699,0.7,-0.7,-1.0
3.812,1.1,-0.9,-1.2
3.816,1.6,-1.2,-1.1
3.828,1.7,-1.1,-0.9
3.896,1.4,-0.9,-0.8
3.909,0.9,-0.8,-0.9
3.993,0.5,-0.9,-0.9
3.997,0.2,-0.8,-0.8
4.007,-0.5,-0.4,-0.7
4.097,-1.1,-0.1,-0.6
4.104,-1.2,0.6,-0.8
4.205,0.1,0.4,-0.6
4.228,0.2,0.3,-0.2
4.231,0.4,0.9,0.3
4.299,1.2,1.1,0.5
4.302,1.2,1.0,0.2
4.398,0.8,0.5,-0.2
4.402,-0.3,-0.6,-0.5
4.405,-1.6,-1.9,0.0
4.499,-3.0,-2.9,1.3
4.506,-3.1,0.1,2.9
4.608,-1.0,2.9,2.5
4.628,0.9,4.0,1.3
4.633,0.5,3.2,1.7
4.698,-0.6,2.1,2.4
4.702,-0.9,1.1,2.2
4.772,-1.1,0.7,1.4
4.776,-2.3,0.2,0.4
4.779,-3.1,0.3,0.0
4.89,-3.4,-0.3,-0.1
5.014,-2.9,-0.9,0.1
5.035,-1.8,-0.8,0.4
5.038,1.4,-3.7,1.1
5.097,1.7,-3.2,0.2
5.103,4.0,-1.9,-3.2
5.106,1.9,-1.1,-6.2
5.201,1.0,-2.3,-6.7
5.205,-0.4,-3.3,-5.4
5.308,-1.2,-1.8,-4.6
5.311,1.7,0.1,-2.6
5.315,3.4,0.6,-1.5
5.399,3.6,0.3,-0.6
5.402,2.5,-0.3,0.0
5.504,0.6,-1.0,-0.0
5.508,-2.9,-1.7,0.1
5.511,-3.4,-0.5,2.6
5.596,1.2,5.0,5.3
5.599,3.1,7.8,4.9
5.703,1.7,5.2,3.4
5.715,-1.9,1.7,2.1
5.729,-4.9,-0.6,0.8
5.804,-7.6,-2.0,-0.2
5.808,-7.6,-1.1,0.6
5.895,-5.1,-0.0,1.9
5.899,-1.5,0.8,1.8
5.911,0.7,1.6,1.3
5.996,0.3,1.7,0.8
5.999,-1.1,1.1,0.1
6.105,-2.0,0.5,-1.0
6.109,-2.3,0.1,-1.6
6.122,-0.9,0.3,-1.1
6.203,0.5,1.0,-1.1
6.206,2.4,1.1,-1.2
6.299,4.3,-0.3,-1.0
6.303,6.0,-2.3,-0.5
6.307,6.5,-3.2,-0.7
6.399,4.3,-3.8,-1.5
6.403,1.2,-3.7,-2.4
6.519,-1.2,-3.0,-2.8
6.532,-2.3,-2.0,-2.5
6.54,-1.7,-1.5,-1.7
6.604,-0.9,-1.4,-0.9
6.607,-0.7,-1.3,-0.1
6.695,-1.2,-0.9,0.6
6.699,-1.9,-0.3,1.6
6.799,-2.2,0.7,3.0
6.802,-1.6,2.3,4.9
6.805,0.2,4.7,6.3
6.912,1.0,5.5,5.3
6.926,-0.2,3.8,3.0
6.998,-2.3,0.8,1.0
7.002,-4.3,-1.5,-1.0
7.008,-6.7,-2.4,-2.3
7.095,-7.8,-2.1,-2.6
7.098,-6.4,-1.8,-1.7
7.193,-3.6,-1.7,-0.4
7.201,-1.5,-1.2,0.7
7.204,-0.7,-0.1,1.5
7.317,-0.2,1.5,1.9
7.32,-0.1,2.6,2.0
7.396,0.9,3.2,1.8
7.4,4.1,3.6,1.0
7.403,4.2,2.1,-0.6
7.507,1.4,-0.9,-1.7
7.51,0.7,-3.3,-1.9
7.605,0.2,-3.2,-2.1
7.608,1.2,-2.1,-2.4
7.617,3.9,-1.8,-2.5
7.702,5.6,-2.1,-1.7
7.706,4.1,-0.9,-1.3
7.799,3.3,0.2,-0.7
7.802,2.1,0.3,-0.2
7.805,0.9,-0.2,-0.0
7.899,-0.2,-0.9,-0.1
7.902,-1.2,-1.2,-0.4
8.004,-1.9,-1.1,-0.5
8.015,-2.3,-0.5,-0.5
8.028,-2.3,0.1,-0.2
8.101,-2.1,0.8,0.4
8.104,-1.6,1.5,1.4
8.196,-1.4,2.0,2.6
8.2,-1.7,2.2,3.6
8.206,-2.6,2.6,3.8
8.294,-3.3,2.4,3.4
8.299,-3.4,1.7,1.9
8.414,-2.7,1.3,0.3
8.422,-2.3,0.9,-0.6
8.5,-2.0,-0.5,-0.5
8.503,-1.7,-2.0,-0.3
8.507,-2.2,-2.6,-0.9
8.598,-2.5,-2.1,-2.0
8.602,-2.0,-1.4,-3.1
8.697,-1.0,-1.7,-3.6
8.7,-0.1,-1.8,-3.3
8.703,1.0,-1.3,-2.5
8.814,2.1,-0.7,-1.7
8.832,2.4,-0.3,-1.1
8.895,2.8,-0.2,-0.6
8.899,2.7,-0.4,-0.4
8.903,2.1,-0.9,-0.4
8.998,0.7,-1.1,-0.7
9.001,1.2,-1.2,-0.5
9.091,1.3,-1.3,-0.3
9.094,0.9,-0.9,0.0
9.098,1.4,-0.4,0.3
9.206,1.4,-0.9,0.1
9.219,1.1,-1.4,-0.0
9.298,1.1,-1.5,-0.2
9.305,0.4,-1.5,-0.5
9.308,0.4,-1.2,-0.5
9.395,0.8,-0.9,-0.3
9.403,0.8,-0.7,-0.1
9.496,0.6,-0.6,-0.0
9.499,0.5,-0.4,0.1
9.502,0.6,-0.2,0.2
9.627,1.1,0.1,0.5
9.63,1.2,-0.1,0.6
9.692,0.3,-0.1,0.7
9.695,-0.0,-0.1,0.7
9.705,-0.3,-0.0,0.7
9.803,0.1,0.1,0.8
9.807,0.5,0.2,0.8
9.895,0.4,0.3,0.8
9.928,0.4,0.2,0.7
