gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.006,0.1,0.2,0.2
0.009,0.0,-0.0,0.0
0.111,0.0,0.1,-0.0
0.115,0.1,0.1,-0.0
0.118,-0.1,0.1,-0.0
0.205,-0.0,0.1,-0.0
0.208,-0.0,0.1,-0.0
0.32,-0.2,0.1,0.0
0.331,-0.1,0.1,0.1
0.344,-0.2,0.5,0.1
0.409,-0.4,0.7,0.3
0.412,-0.9,0.5,0.2
0.506,-1.4,0.6,0.4
0.52,-2.3,0.6,0.4
0.524,-2.6,0.7,0.5
0.607,-2.9,0.7,0.5
0.615,-2.8,0.7,0.5
0.711,-3.6,0.9,0.7
0.723,-4.3,1.4,1.0
0.734,-4.5,1.5,1.3
0.811,-5.0,1.7,1.7
0.818,-5.1,2.1,2.3
0.916,-5.3,2.3,3.0
0.919,-5.1,2.6,3.7
0.923,-4.8,2.6,3.9
1.006,-6.3,3.4,3.9
1.01,-6.9,3.4,4.4
1.111,-7.4,2.8,4.9
1.128,-4.3,0.9,4.9
1.132,-0.3,0.2,3.5
1.208,4.6,0.4,1.9
1.215,2.3,0.4,0.5
1.301,1.1,0.6,0.3
1.304,0.2,0.1,0.0
1.408,-0.1,0.0,-0.0
1.411,0.1,-0.2,-0.1
1.414,0.3,-0.4,-0.5
1.523,0.1,-0.9,-1.0
1.534,-0.3,-1.2,-1.5
1.603,-0.3,-1.4,-1.9
1.606,0.0,-1.4,-2.2
1.614,0.6,-1.2,-2.1
1.712,0.8,-1.1,-1.9
1.715,0.8,-0.9,-1.7
1.805,0.8,-0.7,-1.5
1.813,0.9,-0.5,-1.1
1.816,0.9,-0.3,-0.8
1.927,0.6,-0.1,-0.4
1.93,0.3,0.2,0.0
2.009,0.0,0.5,0.4
2.014,-0.1,0.8,0.8
2.018,-0.2,1.1,1.1
2.108,-0.1,1.3,1.4
2.111,-0.0,1.4,1.5
2.216,-0.1,1.3,1.5
2.219,-0.2,1.1,1.2
