accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,1.2,-1.0,9.2
0.003,0.5,-0.5,9.7
0.004,0.5,-0.7,9.7
0.01,0.2,-0.3,10.1
0.1,1.7,-2.4,8.6
0.102,0.0,0.6,10.3
0.103,0.7,0.1,9.9
0.105,0.6,-0.3,9.6
0.197,0.2,0.6,9.8
0.198,0.3,0.6,9.6
0.2,0.8,-0.0,9.5
0.202,0.8,-0.2,9.7
0.297,0.4,-0.0,10.0
0.302,0.6,-0.4,9.8
0.304,0.6,-0.4,9.9
0.305,0.5,-0.4,9.9
0.396,0.3,-0.1,9.7
0.397,0.1,0.2,9.6
0.399,0.1,0.1,9.5
0.401,0.1,0.1,9.2
0.496,-0.0,0.8,9.2
0.498,-0.2,0.2,9.1
0.5,0.0,0.0,9.6
0.504,0.1,0.0,9.7
0.596,0.2,-0.2,9.3
0.598,0.5,-0.2,9.6
0.6,-0.3,0.5,9.3
0.601,0.9,-0.1,9.1
0.697,0.7,0.2,8.1
0.698,1.0,0.6,7.8
0.7,1.5,1.2,7.5
0.715,2.2,1.4,7.4
0.796,3.8,0.4,6.3
0.798,4.6,-1.7,5.1
0.8,4.8,-3.1,4.4
0.802,5.5,-4.6,4.6
0.929,6.5,-6.8,6.1
0.93,6.6,-6.9,7.2
0.932,6.9,-6.6,7.9
0.938,7.2,-6.5,7.9
1.002,6.9,-6.6,7.4
1.004,6.5,-7.4,6.9
1.017,5.8,-7.5,6.3
1.018,5.7,-7.7,6.2
1.1,6.4,-8.9,6.3
1.102,5.7,-8.1,6.9
1.114,5.9,-8.3,5.7
1.116,7.2,-11.3,5.0
1.199,5.6,-14.5,2.4
1.201,4.1,-16.1,1.9
1.202,2.7,-14.6,2.1
1.204,2.6,-12.2,3.0
1.304,0.6,-10.0,3.8
1.306,-2.4,-9.1,2.3
1.307,-4.8,-7.3,1.4
1.309,-6.9,-6.7,1.3
1.398,-7.6,-12.1,-0.8
1.399,-4.9,-12.2,-0.4
1.401,-2.4,-21.5,-0.6
1.403,4.7,-33.3,0.1
1.499,12.5,-31.7,-0.6
1.51,13.5,-35.0,-0.9
1.52,13.4,-29.0,0.3
1.522,13.2,-24.0,-0.1
1.599,14.3,-9.0,-4.5
1.601,12.6,-1.2,-4.9
1.603,11.4,3.6,-3.3
1.604,11.1,7.6,-3.0
1.701,12.3,9.5,-1.5
1.704,14.8,10.5,-0.9
1.706,13.3,11.0,-1.0
1.708,12.8,8.8,-3.8
1.798,15.6,6.7,-1.3
1.799,16.1,1.3,4.9
1.801,16.3,-7.8,8.6
1.803,20.4,-11.4,9.7
1.918,28.0,-26.7,11.2
