accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,-2.8,1.2,8.8
0.002,-2.7,1.5,7.9
0.005,-4.8,3.0,8.8
0.006,-2.0,2.1,9.2
0.093,-2.9,2.3,9.0
0.094,-3.2,2.2,8.6
0.096,-2.6,2.3,8.8
0.098,-2.9,3.0,8.8
0.193,-3.5,2.4,7.7
0.194,-3.1,2.6,7.1
0.201,-2.9,3.4,6.8
0.203,-3.3,4.1,6.5
0.293,-5.7,-1.4,4.4
0.294,-4.8,-3.6,6.5
0.296,-4.0,0.4,8.9
0.298,-4.0,4.0,9.3
0.393,-5.8,4.1,8.0
0.395,-6.4,4.0,7.5
0.397,-7.2,2.9,6.6
0.398,-7.7,1.5,5.2
0.493,-8.5,-1.7,4.7
0.494,-8.8,-3.4,3.7
0.496,-7.5,-4.8,4.9
0.506,-6.6,-6.8,6.1
0.595,-6.1,-14.4,8.0
0.596,-5.9,-19.6,4.8
0.598,0.0,-26.9,0.6
0.6,8.3,-23.8,0.6
0.693,-0.5,-24.5,5.9
0.695,-7.4,-22.3,5.7
0.696,-11.3,-19.1,5.2
0.71,-13.3,-14.8,4.8
0.792,-13.2,-5.8,2.0
0.798,-11.7,-2.5,-0.4
0.8,-10.4,2.6,-3.6
0.801,-10.3,8.7,-4.3
0.892,-10.2,2.6,-8.7
0.9,-10.5,6.6,-7.6
0.902,-5.9,10.2,-4.5
0.904,-8.2,4.8,-2.3
0.974,-10.2,-4.3,2.8
0.976,-11.4,-4.9,3.6
0.978,-13.0,-2.5,-1.1
0.979,-20.6,-7.9,-3.8
1.093,-30.8,-1.0,4.2
1.099,-25.3,1.7,12.0
1.109,-26.3,5.6,16.3
1.195,-21.0,5.4,15.7
1.207,-7.7,-7.5,8.2
1.208,-0.4,-7.1,11.6
1.21,4.2,-7.3,14.2
1.212,6.5,-8.9,13.8
1.294,6.1,-10.2,15.8
1.296,0.4,-11.7,15.2
1.298,-5.7,-12.5,11.3
1.299,-11.4,-13.2,5.8
1.394,-13.5,-14.9,7.5
1.396,-20.5,-10.6,14.5
1.397,-36.8,-3.7,19.8
1.399,-36.6,-8.2,11.1
1.495,-12.6,-2.4,-5.1
1.506,-10.5,10.9,-6.4
1.509,-7.4,16.2,-3.0
1.51,2.2,-3.4,-12.3
1.594,-4.1,22.4,-8.8
1.596,-7.2,9.9,-7.8
1.598,-11.7,7.4,-5.6
1.599,-13.2,3.2,-5.3
1.668,-21.4,-4.7,-1.7
