accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,-1.3,-2.4,9.2
0.001,-1.2,-2.2,9.3
0.003,-1.4,-2.3,9.3
0.005,-3.0,-2.8,6.0
0.096,-1.4,-1.5,10.2
0.098,-1.6,-2.0,10.2
0.101,-1.8,-2.4,9.7
0.102,-2.6,-2.4,9.2
0.227,-1.1,-2.5,9.8
0.229,-2.5,-2.1,9.5
0.231,-2.1,-1.9,9.4
0.233,-2.0,-1.7,9.2
0.295,-1.8,-2.2,9.3
0.297,-1.8,-2.1,9.3
0.299,-1.7,-2.0,9.5
0.3,-1.7,-2.0,9.3
0.396,-1.6,-2.2,9.3
0.411,-2.0,-2.1,9.2
0.413,-1.8,-1.4,9.7
0.415,-1.2,-1.8,9.5
0.494,-1.4,-2.2,9.2
0.496,-1.5,-2.1,8.9
0.497,-2.4,-2.0,8.6
0.499,-2.4,-1.9,8.5
0.593,-2.3,-1.7,8.3
0.595,-2.6,-1.8,8.3
0.596,-2.8,-1.9,8.4
0.598,-3.1,-2.0,8.6
0.693,-4.2,-3.1,8.2
0.695,-4.4,-3.5,8.0
0.696,-4.3,-3.7,8.1
0.708,-4.6,-3.8,8.2
0.799,-5.6,-4.6,8.8
0.8,-5.5,-5.1,8.9
0.802,-5.4,-5.2,9.1
0.803,-5.2,-5.4,8.8
0.896,-5.0,-6.5,8.4
0.899,-3.9,-7.1,7.9
0.901,-2.8,-6.9,7.3
0.903,-1.8,-7.3,6.7
1.002,-0.2,-7.7,5.7
1.004,0.8,-7.4,6.2
1.011,1.2,-7.1,6.4
1.093,1.1,-6.8,6.7
1.096,0.8,-6.1,6.6
1.098,0.8,-6.0,6.5
1.124,0.8,-6.8,6.7
1.191,0.2,-7.5,6.8
1.194,-1.2,-11.9,8.3
1.196,-2.8,-12.3,8.6
1.199,-4.8,-12.4,10.0
1.316,-7.2,-15.8,11.5
1.319,-10.5,-18.6,11.5
1.326,-10.5,-16.0,11.1
1.328,-9.5,-11.7,9.5
1.417,-7.2,-8.9,7.0
1.42,-2.1,-3.7,2.6
1.422,0.1,-2.1,1.7
1.424,1.7,-3.5,0.9
1.425,2.1,-4.4,0.9
1.517,1.5,1.4,1.8
1.528,0.9,2.6,1.5
1.53,-1.6,1.3,-0.5
1.534,-2.6,-0.9,-2.4
1.617,-1.5,0.8,0.0
1.619,-2.7,-0.5,1.3
1.621,-4.2,-4.6,3.7
1.622,-6.0,-11.8,6.2
1.717,-14.8,-33.2,14.5
1.719,-18.9,-23.1,17.3
1.73,-17.9,-8.0,14.3
1.737,-9.1,-1.1,12.4
1.793,-2.6,-7.9,6.0
1.794,-1.8,-9.3,4.6
1.796,0.5,-8.5,3.2
1.797,4.0,-5.7,2.2
1.902,7.4,-2.7,0.8
1.904,5.3,-0.6,1.2
1.905,3.8,-0.1,0.9
1.991,3.0,-0.6,0.2
1.994,3.9,-3.6,2.2
1.996,5.1,-9.5,4.8
1.997,8.7,-13.0,11.0
2.091,9.6,-28.0,22.4
2.094,-13.6,-32.4,12.0
2.096,-12.3,-18.2,9.0
2.097,-4.2,-12.3,7.1
2.216,-3.5,-6.2,6.0
2.219,-1.1,-3.4,4.2
2.221,-1.1,0.3,2.2
2.227,-1.1,2.4,-0.3
2.318,-2.2,2.6,-3.3
2.339,-3.7,4.0,-3.0
2.341,-3.2,3.7,-2.4
2.342,-2.0,2.4,-1.9
2.344,-1.8,0.6,-1.7
2.418,-2.6,-2.6,4.6
2.42,-3.3,-6.8,7.7
2.425,-3.6,-17.4,11.4
2.43,-9.0,-34.0,9.7
2.493,-16.3,-23.6,12.7
2.494,-14.5,-7.6,15.1
2.496,-7.9,0.7,16.2
2.497,-3.2,-1.5,12.1
2.616,-1.2,-6.8,3.8
2.618,1.8,-6.8,1.5
2.626,5.4,-7.3,-0.6
2.717,8.0,-3.8,0.4
2.72,5.1,0.4,0.7
2.722,3.7,0.2,-0.1
2.723,3.7,-0.1,0.1
2.725,4.4,-1.8,1.5
2.818,8.8,-19.6,10.7
2.819,8.2,-37.1,23.8
2.826,-2.4,-39.2,18.6
2.83,-24.3,-21.9,13.2
2.917,-0.9,-9.2,6.2
2.925,0.9,-7.6,4.2
2.926,0.3,-3.3,4.0
2.928,0.0,0.7,4.8
3.018,-3.6,2.2,0.7
3.019,-3.8,3.4,-2.2
3.029,-4.6,3.7,-4.9
3.03,-3.6,1.1,-5.5
3.117,-2.4,3.0,-2.2
3.119,-3.8,1.7,-1.0
3.12,-4.2,-1.6,2.2
3.191,-3.1,-6.1,5.7
3.196,-0.8,-33.8,13.8
3.203,-5.8,-39.2,13.3
3.204,-19.0,-20.3,15.4
3.29,-20.9,4.4,21.6
3.294,-4.2,-2.9,9.9
