orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.122,-1.0,-0.1,0.1,0.0
0.236,-1.0,-0.1,0.1,0.0
0.253,-1.0,-0.1,0.1,0.0
0.383,-1.0,-0.1,0.1,0.0
0.436,-1.0,-0.1,0.1,0.0
0.539,-1.0,0.1,0.0,0.0
0.655,-0.9,0.3,-0.2,-0.1
0.76,-0.9,0.3,-0.4,-0.2
0.836,-0.7,0.4,-0.4,-0.3
0.974,-0.6,0.5,-0.3,-0.5
1.039,-0.5,0.6,-0.4,-0.5
1.159,-0.5,0.6,-0.4,-0.5
1.252,-0.5,0.6,-0.3,-0.5
1.336,-0.6,0.6,-0.3,-0.5
1.543,-0.6,0.5,-0.4,-0.4
1.622,-0.7,0.5,-0.4,-0.4
1.721,-0.8,0.4,-0.4,-0.3
1.827,-0.8,0.4,-0.4,-0.3
1.947,-0.8,0.4,-0.3,-0.3
2.029,-0.7,0.4,-0.4,-0.4
2.123,-0.7,0.5,-0.4,-0.4
2.235,-0.6,0.5,-0.4,-0.4
2.32,-0.6,0.5,-0.3,-0.5
2.425,-0.6,0.6,-0.2,-0.5
2.523,-0.6,0.6,-0.2,-0.5
2.648,-0.5,0.6,-0.2,-0.5
2.729,-0.5,0.6,-0.3,-0.5
2.822,-0.6,0.6,-0.3,-0.5
2.93,-0.6,0.5,-0.3,-0.4
3.04,-0.7,0.4,-0.4,-0.4
3.124,-0.8,0.4,-0.4,-0.4
3.227,-0.8,0.4,-0.3,-0.4
3.325,-0.7,0.5,-0.3,-0.4
3.446,-0.6,0.5,-0.3,-0.5
3.527,-0.6,0.5,-0.4,-0.4
3.627,-0.6,0.5,-0.4,-0.5
3.727,-0.6,0.6,-0.4,-0.5
3.844,-0.6,0.6,-0.3,-0.5
3.932,-0.6,0.6,-0.3,-0.5
4.027,-0.6,0.6,-0.3,-0.5
4.129,-0.6,0.6,-0.3,-0.4
4.249,-0.6,0.6,-0.4,-0.4
4.329,-0.6,0.5,-0.4,-0.4
4.429,-0.7,0.5,-0.3,-0.4
4.531,-0.8,0.4,-0.2,-0.5
4.65,-0.8,0.3,-0.2,-0.5
4.722,-0.8,0.2,-0.2,-0.4
4.836,-0.8,0.3,-0.1,-0.5
4.951,-0.8,0.3,-0.1,-0.5
5.042,-0.8,0.4,0.2,-0.4
5.132,-0.8,0.4,0.2,-0.3
5.232,-0.8,0.4,0.1,-0.4
5.357,-0.8,0.4,0.1,-0.4
5.429,-0.8,0.4,0.2,-0.3
5.531,-0.8,0.4,0.2,-0.3
5.627,-0.8,0.4,0.2,-0.3
5.747,-0.8,0.4,0.2,-0.3
5.836,-0.8,0.4,0.2,-0.3
5.933,-0.8,0.4,0.2,-0.3
6.027,-0.8,0.4,0.1,-0.4
6.154,-0.8,0.4,0.1,-0.4
6.233,-0.8,0.4,0.1,-0.4
6.326,-0.8,0.5,0.1,-0.4
6.429,-0.8,0.5,0.1,-0.4
6.554,-0.8,0.5,0.1,-0.4
6.641,-0.8,0.5,0.1,-0.4
6.735,-0.8,0.5,0.1,-0.4
6.83,-0.8,0.5,0.1,-0.4
6.993,-0.8,0.5,0.1,-0.4
7.038,-0.8,0.5,0.1,-0.4
7.141,-0.8,0.5,0.1,-0.4
7.229,-0.8,0.5,0.1,-0.4
7.349,-0.8,0.5,0.1,-0.4
7.444,-0.8,0.5,0.1,-0.4
7.529,-0.8,0.5,0.1,-0.4
7.655,-0.8,0.5,0.1,-0.4
7.715,-0.8,0.5,0.1,-0.4
7.93,-0.8,0.5,0.1,-0.4
7.976,-0.8,0.5,0.1,-0.4
8.059,-0.8,0.5,0.1,-0.4
8.132,-0.8,0.5,0.1,-0.4
8.245,-0.8,0.5,0.1,-0.4
8.331,-0.8,0.5,0.1,-0.4
8.471,-0.8,0.5,0.1,-0.4
8.538,-0.8,0.5,0.1,-0.4
8.646,-0.8,0.4,0.1,-0.4
8.75,-0.8,0.4,0.1,-0.4
8.865,-0.8,0.4,0.1,-0.4
8.966,-0.8,0.3,0.1,-0.4
9.049,-0.8,0.3,0.0,-0.4
9.145,-0.8,0.3,0.0,-0.5
9.262,-0.8,0.3,0.1,-0.4
9.35,-0.9,0.2,0.1,-0.4
9.443,-0.9,0.1,0.0,-0.5
9.545,-0.9,0.1,0.0,-0.5
9.661,-0.9,0.0,0.0,-0.5
9.821,-0.9,-0.0,0.0,-0.5
9.999,-0.9,-0.0,0.0,-0.5
10.05,-0.9,-0.0,0.0,-0.5
10.132,-0.9,-0.0,0.0,-0.4
10.225,-0.9,-0.0,0.0,-0.4
10.338,-0.9,-0.1,-0.0,-0.5
10.423,-0.9,-0.2,-0.0,-0.5
10.516,-0.9,-0.1,-0.1,-0.5
10.626,-0.8,-0.1,-0.1,-0.5
