gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.0,-0.6,0.0,-0.2
0.001,-0.5,-0.4,-0.2
0.003,-0.1,-0.4,-0.1
0.005,-0.3,0.3,0.0
0.11,0.2,0.3,0.2
0.115,0.2,0.2,0.2
0.116,0.1,0.3,0.1
0.118,0.1,0.2,0.0
0.201,0.1,-0.0,0.0
0.203,0.1,-0.1,-0.0
0.204,-0.0,-0.1,0.0
0.206,-0.2,0.1,0.0
0.317,-0.1,0.0,0.1
0.326,-0.0,0.1,0.1
0.328,-0.1,0.0,0.0
0.33,-0.1,-0.0,-0.0
0.424,-0.4,0.1,-0.1
0.426,-0.6,0.1,-0.1
0.427,-1.0,0.1,-0.2
0.429,-1.6,0.1,-0.2
0.475,-2.5,0.9,-0.2
0.476,-2.5,1.0,-0.1
0.482,-2.6,0.9,-0.1
0.484,-2.5,0.9,0.1
0.6,-2.3,0.9,0.3
0.601,-2.4,0.9,0.3
0.603,-2.4,0.8,0.3
0.689,-2.5,0.7,0.3
0.699,-2.6,0.5,0.2
0.702,-2.9,0.3,0.1
0.704,-3.4,0.3,-0.0
0.716,-4.0,0.2,-0.1
0.809,-4.9,0.1,-0.2
0.815,-4.9,0.0,-0.2
0.816,-4.3,-0.1,-0.1
0.906,-3.4,-0.2,0.0
0.91,-2.1,-0.1,0.0
0.916,-1.6,-0.1,0.1
0.917,-1.2,-0.2,0.2
0.919,-1.0,-0.3,0.2
1.008,-0.4,-0.4,0.1
1.01,-0.0,-0.4,-0.1
1.011,0.1,-0.4,-0.2
1.013,0.0,-0.4,-0.4
1.12,-0.3,-0.3,-0.5
1.121,-0.2,-0.2,-0.5
1.139,-0.0,-0.2,-0.5
1.141,0.1,-0.2,-0.6
1.207,-0.1,-0.1,-0.6
1.213,-0.1,-0.1,-0.6
1.215,-0.0,-0.2,-0.7
1.217,-0.1,-0.2,-0.7
1.31,-0.0,-0.3,-0.8
1.311,0.1,-0.3,-0.7
1.313,0.0,-0.4,-0.7
1.315,-0.2,-0.5,-0.7
1.407,0.0,-0.4,-0.6
1.409,0.0,-0.5,-0.6
1.41,-0.6,-0.5,-0.7
1.412,-2.1,-0.6,-0.8
1.517,-5.4,-0.9,-1.1
1.528,-5.8,-0.8,-1.2
1.53,-5.0,-0.9,-1.1
1.532,-3.3,-1.0,-0.9
1.606,0.5,-0.6,-0.7
1.608,1.2,-0.6,-0.6
1.61,0.8,-0.7,-0.3
1.611,0.3,-1.0,-0.1
1.708,0.1,-1.2,0.1
1.709,0.1,-0.8,0.1
1.711,-0.2,-0.8,0.1
1.713,-0.7,-1.0,-0.0
1.807,-1.1,-0.8,0.3
1.809,-0.5,-1.0,0.2
1.811,-0.4,-0.8,0.2
1.812,-0.7,-0.3,0.3
1.934,-0.7,-0.7,0.2
1.935,-0.8,-0.3,0.3
1.937,-0.8,-0.2,0.4
1.939,-1.0,-0.4,0.3
2.012,-1.8,-0.7,0.0
2.015,-1.8,-0.7,0.0
2.016,-1.5,-0.8,0.3
2.018,-0.9,-0.4,0.5
2.107,-0.3,0.0,0.5
2.109,-1.3,0.2,0.4
2.111,-1.9,0.2,0.2
2.112,-2.0,0.3,-0.2
2.207,-1.6,0.3,-0.3
2.208,-1.1,0.7,-0.0
2.21,-0.4,0.8,-0.1
2.322,1.4,0.9,0.2
2.341,1.6,0.7,0.2
2.343,2.8,0.3,-0.7
2.344,4.5,0.0,-0.1
2.405,4.9,0.4,-0.0
2.41,5.3,-0.0,0.4
2.416,4.4,-0.3,0.3
2.418,3.4,-0.3,0.4
2.503,2.8,-0.2,0.3
2.507,0.5,-0.8,0.4
2.508,-0.0,-0.3,0.3
2.51,0.7,-0.6,0.2
2.619,0.3,-0.4,0.1
2.623,-0.5,0.0,0.1
2.625,-0.6,0.1,0.1
2.627,-0.4,0.1,0.0
2.709,-0.4,0.0,-0.0
2.712,-0.6,0.1,-0.1
2.714,-0.6,-0.0,-0.0
2.715,-0.5,-0.0,0.0
2.802,-0.6,0.1,0.1
2.805,-0.2,-0.1,0.0
2.807,-0.2,0.0,-0.0
2.809,-0.2,-0.0,-0.0
2.902,-0.1,0.0,-0.0
2.91,-0.2,-0.1,-0.1
2.912,-0.3,-0.1,-0.1
2.913,-0.2,-0.0,-0.1
3.012,-0.3,-0.1,-0.0
3.023,-0.3,-0.1,0.0
3.025,-0.3,-0.1,0.1
3.036,-0.4,-0.1,0.1
3.103,-0.3,-0.0,0.1
3.11,-0.4,-0.1,0.0
3.112,-0.4,-0.0,-0.0
3.114,-0.4,-0.0,-0.1
3.205,-0.4,-0.0,-0.1
3.209,-0.3,0.0,-0.1
3.21,-0.4,-0.0,-0.1
3.212,-0.4,-0.0,-0.0
3.301,-0.3,0.1,-0.1
3.309,-0.3,0.1,-0.1
3.31,-0.2,0.2,-0.1
3.312,-0.1,0.4,-0.1
3.412,0.2,0.6,0.0
3.417,0.5,0.8,0.2
3.429,0.4,0.8,0.1
3.43,0.1,0.7,0.1
3.506,0.0,0.6,0.1
3.509,-0.1,0.6,0.1
3.511,0.1,0.7,0.0
3.515,0.0,0.8,-0.0
3.604,-0.3,0.8,-0.0
3.608,-0.5,1.0,0.1
3.61,-0.4,1.0,0.2
3.611,-0.4,1.2,0.4
3.705,-0.3,1.5,0.7
3.709,0.4,1.9,0.8
3.71,1.3,2.1,1.0
3.712,3.5,2.8,1.3
3.821,6.6,2.6,1.3
3.833,10.8,2.9,0.0
3.835,9.5,2.6,-0.6
3.837,8.5,2.3,-0.9
3.898,8.0,1.8,-2.2
3.902,3.8,0.0,-3.2
3.903,4.7,-0.6,-3.3
4.007,5.3,-1.7,-3.3
4.008,4.5,-3.2,-3.4
4.012,1.6,-2.6,-3.0
4.013,1.9,-0.8,-2.5
4.1,2.0,-2.5,-2.0
4.106,1.1,-1.3,-1.7
4.109,0.0,0.6,-0.5
4.111,-0.8,1.1,-0.3
4.213,-1.6,1.3,-0.2
4.225,-1.9,1.6,-0.1
4.239,-0.3,1.4,-0.3
4.241,0.5,1.2,-0.5
4.3,1.4,1.1,-0.5
4.302,1.7,1.2,-0.3
4.305,-0.1,0.5,-0.3
4.306,0.3,0.1,-0.6
4.4,-0.2,0.2,-0.3
4.402,-0.6,0.2,-0.3
4.41,-0.2,0.3,-0.1
4.411,0.1,0.3,-0.1
4.505,0.2,0.3,-0.1
4.506,0.0,0.3,-0.0
4.509,-0.1,0.2,-0.0
4.515,0.0,0.2,-0.0
4.62,0.0,0.2,0.0
4.633,-0.0,0.2,0.0
4.644,-0.0,0.2,0.0
4.646,-0.0,0.2,0.0
4.705,0.0,0.2,0.0
4.707,0.1,0.2,0.0
4.713,0.2,0.2,0.0
4.715,0.1,0.2,0.0
4.805,0.1,0.1,0.0
4.807,0.0,0.1,0.0
4.812,0.0,0.1,0.0
4.814,0.1,0.0,0.0
4.913,0.0,-0.0,0.1
4.915,0.0,-0.1,0.1
4.918,-0.0,-0.2,0.1
4.925,-0.0,-0.1,0.1
5.007,-0.0,-0.1,0.1
5.009,-0.1,-0.1,0.1
5.014,0.1,-0.1,0.1
5.017,0.0,-0.1,0.1
5.105,0.0,-0.1,0.1
5.107,0.0,-0.1,0.1
5.11,-0.1,-0.1,0.1
5.111,-0.1,-0.1,0.1
5.206,-0.0,-0.1,0.1
5.208,-0.0,-0.1,0.1
5.211,-0.1,-0.1,0.1
5.212,-0.0,-0.1,0.1
5.32,0.0,-0.0,0.1
5.322,0.1,-0.0,0.1
5.325,0.1,-0.0,0.0
5.34,0.1,0.0,0.0
5.404,0.1,0.0,0.0
5.405,0.0,0.0,0.1
5.408,0.0,-0.0,0.1
5.41,0.0,-0.0,0.1
5.503,0.0,-0.0,0.1
5.505,0.0,-0.0,0.1
5.508,-0.1,-0.1,0.1
5.604,-0.1,-0.1,0.0
5.606,-0.1,-0.1,0.0
5.608,-0.1,-0.1,0.0
5.611,-0.0,-0.0,0.0
5.711,-0.0,-0.0,0.0
5.713,-0.0,-0.0,0.0
5.715,0.0,0.0,0.0
5.743,0.0,0.0,0.0
5.807,0.0,0.0,0.0
5.809,0.0,-0.0,0.0
5.81,0.0,0.0,0.0
5.817,0.1,0.0,0.1
5.905,0.2,0.0,0.1
5.907,0.2,0.0,0.1
5.908,0.1,0.0,0.1
5.911,0.3,0.0,0.1
6.006,0.4,0.0,0.1
6.007,0.4,0.0,0.1
6.009,0.3,-0.1,0.1
6.012,0.0,-0.1,0.3
6.117,-0.0,-0.2,0.3
6.119,-0.1,-0.3,0.4
6.121,-0.1,-0.3,0.4
6.139,-0.0,-0.3,0.5
6.202,0.1,-0.3,0.6
6.204,0.5,-0.4,0.7
6.205,0.6,-0.4,0.7
6.208,-0.5,-0.5,0.7
6.3,-0.9,-0.6,1.1
6.302,0.0,-0.6,0.6
6.303,-0.1,-0.6,1.1
6.311,-0.1,-0.6,1.0
6.401,-0.1,-0.6,0.9
6.403,-0.0,-0.6,1.0
6.41,0.1,-0.5,1.0
6.413,-0.1,-0.6,1.0
6.509,-0.3,-0.5,1.0
6.511,-0.2,-0.4,0.9
6.525,-0.1,-0.4,0.9
6.539,0.0,-0.3,0.9
6.603,0.0,-0.2,0.9
6.605,-0.1,-0.3,0.9
6.606,-0.4,-0.2,0.9
6.612,-0.2,-0.1,0.8
6.708,-0.3,0.1,0.8
6.71,-0.3,0.1,0.9
6.711,-0.3,-0.2,0.8
6.715,0.2,-0.1,0.9
6.8,-0.3,0.0,0.7
6.802,-0.4,-0.1,0.9
6.808,-0.2,-0.1,0.9
6.811,-0.6,-0.4,0.9
6.911,-1.0,-0.6,0.9
6.922,-1.7,-0.7,0.9
6.924,-2.3,-0.7,1.2
6.927,-2.8,-1.3,1.4
7.003,-3.0,-2.0,1.2
7.005,-2.8,-2.9,1.6
7.007,-2.6,-2.8,1.2
7.015,-2.9,-1.5,1.6
7.1,-2.7,-0.3,1.5
7.101,-3.7,0.6,1.7
7.103,-4.1,1.0,2.3
7.11,-1.5,0.7,2.7
7.201,-2.0,0.6,2.3
7.203,-3.3,0.3,2.2
7.205,-3.2,0.2,1.9
7.321,-2.8,-0.3,1.2
7.333,-3.0,-0.4,0.6
7.335,-2.4,-0.7,0.4
7.336,-0.7,-1.2,0.5
7.402,0.9,-0.5,0.5
7.403,1.0,-0.4,0.6
7.405,0.4,0.1,-0.1
7.407,-0.4,0.1,0.5
7.5,1.5,0.4,0.5
7.501,1.2,0.3,0.4
7.503,0.7,0.3,0.3
7.504,0.6,0.3,0.4
7.635,1.2,0.4,0.0
7.637,1.4,0.1,0.1
7.639,1.1,-0.1,0.2
7.647,0.5,-0.0,0.1
7.727,0.1,0.1,-0.1
7.728,0.4,-0.2,-0.0
7.73,0.5,-0.1,0.0
7.731,0.4,0.2,0.0
7.738,0.3,0.2,-0.1
7.8,0.8,0.1,0.1
7.802,0.5,0.1,-0.1
7.803,-0.1,-0.2,-0.2
7.906,0.5,-0.1,0.0
7.907,1.0,-0.0,-0.1
7.909,0.3,-0.3,-0.4
7.911,-0.5,-0.5,-0.4
8.014,-1.2,-0.4,-0.3
8.017,-1.1,-0.2,-0.3
8.018,-0.8,-0.3,-0.2
8.023,-0.1,-0.2,-0.0
8.108,0.1,0.2,0.1
8.11,0.2,0.2,0.1
8.112,0.1,0.1,0.1
8.114,0.3,0.1,0.1
8.204,-0.1,-0.1,-0.0
8.206,-0.1,-0.2,-0.0
8.208,-0.1,-0.2,-0.1
8.212,-0.1,-0.2,-0.1
8.324,0.1,0.0,-0.0
8.326,-0.2,-0.1,-0.1
8.328,-0.1,-0.2,0.0
8.329,0.7,-0.2,-0.0
8.418,-0.6,0.0,-0.1
8.42,-1.4,0.2,-0.1
8.422,-1.0,-0.1,0.1
8.442,0.9,0.8,0.1
8.445,0.6,0.0,0.0
8.496,-1.2,0.0,-0.1
8.498,-0.3,1.0,0.0
8.503,-0.6,-0.3,-0.2
8.599,0.1,0.1,-0.1
8.601,0.5,0.5,-0.0
8.602,0.0,0.1,-0.0
8.604,-0.1,0.1,0.1
8.699,-0.2,-0.3,0.0
8.705,0.2,0.1,0.0
8.706,0.2,0.2,0.0
8.708,-0.0,-0.2,0.0
8.82,-0.0,0.2,-0.0
8.822,-0.2,-0.1,0.0
8.846,-0.0,-0.1,0.0
8.847,-0.0,0.0,0.0
8.901,-0.0,-0.1,0.0
8.903,0.0,0.0,0.0
8.904,-0.2,0.0,0.0
8.906,-0.3,-0.1,0.0
9.005,0.2,0.0,0.1
9.007,0.3,0.0,0.1
9.01,0.2,-0.0,0.1
9.011,0.3,0.0,0.1
9.106,0.5,0.0,0.1
9.108,0.3,0.2,0.0
9.11,0.3,0.1,0.0
9.112,0.6,0.1,0.1
9.214,0.7,0.1,0.0
9.232,1.1,0.3,0.2
9.234,2.6,0.5,0.1
9.235,1.3,0.2,0.0
9.304,0.6,0.2,0.2
9.306,1.1,0.1,0.2
9.307,1.7,0.3,0.4
9.309,2.8,0.6,0.4
9.41,2.5,1.0,0.4
9.411,1.4,1.0,0.5
9.413,1.6,1.0,0.6
9.415,2.5,0.9,0.5
9.501,3.2,0.6,0.4
9.502,3.4,0.9,0.4
9.504,3.5,0.8,0.4
9.51,3.5,0.6,0.4
9.631,2.5,0.8,0.2
9.632,2.2,0.8,0.1
9.634,2.1,0.8,0.1
9.636,2.1,1.0,0.1
9.71,1.2,1.2,0.1
9.712,0.7,1.0,0.0
9.713,0.3,0.9,0.0
9.715,0.0,1.0,0.1
9.803,0.4,0.8,0.2
9.804,0.6,0.6,0.2
9.806,0.6,0.6,0.1
9.812,0.6,0.5,0.1
