orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,-0.8,-0.2,-0.1,-0.6
0.003,-0.8,-0.2,-0.1,-0.6
0.005,-0.8,-0.2,-0.1,-0.6
0.114,-0.8,-0.2,-0.1,-0.6
0.119,-0.8,-0.2,-0.1,-0.6
0.122,-0.8,-0.2,-0.1,-0.6
0.124,-0.8,-0.2,-0.1,-0.6
0.131,-0.8,-0.2,-0.1,-0.6
0.209,-0.8,-0.2,-0.1,-0.6
0.212,-0.8,-0.2,-0.1,-0.6
0.218,-0.8,-0.2,-0.1,-0.6
0.221,-0.8,-0.2,-0.1,-0.6
0.322,-0.8,-0.2,-0.1,-0.6
0.333,-0.8,-0.2,-0.1,-0.6
0.344,-0.8,-0.1,-0.1,-0.6
0.347,-0.8,-0.1,-0.1,-0.6
0.406,-0.8,-0.1,-0.1,-0.6
0.414,-0.8,-0.1,-0.1,-0.6
0.416,-0.8,-0.1,-0.1,-0.6
0.422,-0.8,-0.1,-0.1,-0.6
0.525,-0.8,-0.1,-0.1,-0.6
0.532,-0.8,-0.1,-0.1,-0.6
0.534,-0.8,-0.1,-0.1,-0.6
0.536,-0.8,-0.0,-0.1,-0.6
0.589,-0.8,-0.0,-0.1,-0.6
0.591,-0.8,0.0,-0.1,-0.6
0.618,-0.8,0.0,-0.1,-0.7
0.621,-0.7,0.0,-0.1,-0.7
0.696,-0.7,0.1,-0.1,-0.7
0.7,-0.7,0.1,-0.1,-0.7
0.702,-0.7,0.1,-0.1,-0.7
0.797,-0.7,0.1,-0.1,-0.7
0.81,-0.7,0.2,-0.0,-0.7
0.813,-0.7,0.2,-0.0,-0.7
0.819,-0.7,0.2,-0.0,-0.7
0.91,-0.7,0.2,-0.0,-0.7
0.919,-0.7,0.3,-0.0,-0.7
0.922,-0.7,0.3,-0.0,-0.7
0.925,-0.7,0.3,-0.0,-0.7
0.938,-0.6,0.3,-0.0,-0.7
1.012,-0.6,0.4,-0.0,-0.7
1.019,-0.6,0.4,-0.0,-0.7
1.021,-0.6,0.4,-0.0,-0.7
1.024,-0.5,0.4,-0.0,-0.7
1.13,-0.5,0.5,-0.0,-0.7
1.133,-0.4,0.6,-0.0,-0.7
1.139,-0.4,0.6,-0.0,-0.7
1.141,-0.3,0.6,-0.0,-0.7
1.213,-0.2,0.7,-0.0,-0.7
1.215,-0.2,0.7,-0.0,-0.7
1.218,-0.2,0.7,-0.0,-0.7
1.225,-0.2,0.7,-0.1,-0.7
1.308,-0.2,0.7,-0.1,-0.7
1.311,-0.2,0.7,-0.1,-0.7
1.313,-0.2,0.7,-0.1,-0.7
1.315,-0.1,0.7,-0.1,-0.7
1.414,-0.1,0.7,-0.1,-0.7
1.417,-0.1,0.7,-0.0,-0.7
1.42,-0.1,0.7,0.0,-0.7
1.426,-0.0,0.7,0.1,-0.7
1.524,-0.0,0.7,0.1,-0.7
1.532,0.0,0.7,0.2,-0.7
1.534,0.0,0.7,0.2,-0.7
1.537,0.0,0.7,0.2,-0.7
1.614,0.0,0.7,0.2,-0.7
1.616,0.0,0.7,0.2,-0.7
1.625,0.0,0.7,0.2,-0.7
1.627,0.0,0.7,0.2,-0.7
1.709,-0.0,0.7,0.2,-0.7
1.712,-0.0,0.7,0.1,-0.7
1.72,-0.0,0.7,0.1,-0.7
