orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.13,-0.9,-0.2,0.1,0.4
0.356,-0.9,-0.2,0.1,0.4
0.604,-0.9,-0.1,0.1,0.4
0.804,-0.9,-0.0,0.1,0.3
1.005,-1.0,0.2,-0.1,0.2
1.233,-0.9,0.4,-0.3,-0.0
1.404,-0.8,0.3,-0.5,-0.2
1.604,-0.7,0.3,-0.6,-0.2
1.803,-0.8,0.3,-0.5,-0.2
2.01,-0.8,0.3,-0.5,-0.2
2.237,-0.8,0.4,-0.3,-0.1
2.408,-0.8,0.5,0.2,0.2
2.633,-0.9,0.1,0.4,0.2
2.806,-0.9,0.1,0.5,0.1
3.03,-0.8,0.2,0.5,0.2
3.205,-0.8,0.1,0.5,0.1
3.423,-0.9,0.2,0.4,0.1
3.608,-0.6,0.0,0.7,0.3
3.832,-0.6,-0.2,0.6,0.5
4.011,-0.9,0.1,0.1,0.5
4.247,-0.9,0.4,0.1,0.3
4.405,-0.8,0.5,0.0,0.3
4.642,-0.8,0.5,0.0,0.3
4.809,-0.8,0.5,0.0,0.4
5.011,-0.8,0.6,-0.0,0.4
5.219,-0.8,0.5,-0.0,0.4
5.411,-0.8,0.4,0.0,0.4
5.614,-0.9,0.0,0.1,0.5
5.863,-0.8,-0.0,0.1,0.5
6.03,-0.8,-0.1,0.1,0.5
6.218,-0.8,-0.1,0.1,0.5
6.421,-0.8,-0.1,0.2,0.5
6.625,-0.8,-0.1,0.2,0.5
