accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.1,-2.7,-1.6,9.0
0.198,-4.9,-1.1,8.7
0.206,-4.0,-2.2,8.6
0.397,-4.0,-2.1,8.8
0.497,-4.3,-1.8,8.7
0.597,-4.1,-2.1,8.9
0.697,-4.8,-3.2,9.9
0.797,-11.9,-9.3,8.5
0.897,0.2,5.7,11.6
0.997,2.6,-10.2,12.0
1.097,2.0,-15.4,1.4
1.197,1.7,-11.5,-5.0
1.299,-1.1,2.0,-0.1
1.396,-0.6,8.8,0.0
1.497,-3.4,5.1,-0.3
1.597,3.2,-19.8,-1.0
1.696,10.3,-3.7,3.3
1.796,-10.7,-14.0,0.6
1.897,4.0,-9.7,1.9
1.998,1.7,-9.3,1.9
2.098,1.7,-9.3,1.6
2.198,1.7,-9.6,1.9
2.306,2.5,-9.7,0.4
2.403,0.1,-9.1,0.1
2.498,3.7,-10.1,0.9
2.598,5.2,-8.3,1.7
2.701,3.7,-6.1,2.4
2.798,2.9,-4.1,5.9
2.898,1.3,4.5,6.2
2.998,-8.9,-39.2,24.3
3.123,-3.2,-1.9,3.3
3.198,-3.3,0.8,10.0
3.298,-2.8,-4.8,8.3
3.398,-3.8,-4.7,8.5
3.501,-3.1,-3.5,8.8
3.599,-3.3,-3.9,8.3
3.699,-3.1,-4.0,8.3
3.8,-3.2,-3.7,8.4
3.9,-3.3,-3.8,8.3
4.033,-3.3,-3.9,8.4
4.099,-3.2,-3.9,8.4
4.214,-3.2,-3.9,8.5
4.298,-3.2,-3.9,8.5
4.374,-3.2,-3.8,8.6
4.502,-3.2,-3.7,8.4
4.61,-3.6,-3.8,8.1
4.701,-3.6,-3.6,8.0
4.8,-3.0,-2.5,9.4
4.903,-4.2,-4.1,8.5
5.02,-3.9,-4.4,8.2
5.1,-4.0,-1.1,9.1
5.198,-4.0,-1.1,8.7
5.301,-3.6,-0.9,9.7
5.401,-4.1,-2.0,8.9
5.502,-3.6,-2.5,8.8
5.607,-4.1,-1.0,8.9
5.708,-4.3,-1.1,8.7
5.808,-4.5,-1.3,8.7
5.901,-4.2,-1.2,8.8
6.014,-5.2,-0.8,8.6
6.116,-4.2,-1.0,9.0
6.203,-5.2,2.4,9.2
6.338,-3.2,-1.4,9.1
6.422,-3.2,-1.7,9.2
6.601,-4.1,-0.4,9.1
6.618,-4.4,-1.8,8.6
6.707,-4.2,-2.0,9.0
6.802,-3.7,-1.3,8.9
6.923,-3.2,-0.9,9.2
7.025,-3.7,-1.4,8.9
7.112,-2.9,-1.6,9.2
