orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.111,-0.7,-0.1,0.1,0.7
0.128,-0.7,-0.1,0.1,0.7
0.221,-0.7,-0.1,0.1,0.7
0.36,-0.7,-0.1,0.1,0.7
0.42,-0.7,-0.0,0.1,0.7
0.605,-0.7,0.1,0.1,0.8
0.724,-0.7,0.2,-0.1,0.7
0.803,-0.7,0.3,-0.2,0.6
0.914,-0.7,0.3,-0.2,0.6
1.006,-0.7,0.2,-0.3,0.5
1.127,-0.8,0.2,-0.4,0.5
1.222,-0.8,0.2,-0.4,0.5
1.306,-0.8,0.2,-0.4,0.5
1.4,-0.8,0.2,-0.4,0.5
1.521,-0.8,0.2,-0.4,0.4
1.605,-0.8,0.2,-0.4,0.4
1.706,-0.8,0.2,-0.4,0.4
1.804,-0.8,0.2,-0.4,0.4
1.933,-0.8,0.2,-0.4,0.4
1.999,-0.8,0.2,-0.4,0.4
2.106,-0.8,0.2,-0.4,0.4
2.231,-0.6,0.4,-0.5,0.4
2.311,-0.4,0.6,-0.4,0.6
2.402,-0.4,0.6,-0.1,0.7
2.51,-0.4,0.6,0.1,0.7
2.638,-0.6,0.5,-0.2,0.6
2.709,-0.6,0.5,-0.3,0.6
2.808,-0.5,0.5,-0.2,0.7
2.92,-0.5,0.5,-0.2,0.7
3.035,-0.5,0.5,-0.2,0.7
3.108,-0.5,0.5,-0.2,0.7
3.213,-0.6,0.5,-0.3,0.6
3.311,-0.6,0.6,-0.3,0.5
3.485,-0.6,0.5,-0.3,0.5
3.53,-0.7,0.2,-0.2,0.6
3.612,-0.8,0.1,-0.3,0.6
3.711,-0.8,0.1,-0.3,0.5
3.831,-0.8,0.1,-0.3,0.5
3.894,-0.8,0.1,-0.4,0.5
4.004,-0.8,0.1,-0.4,0.5
4.123,-0.8,0.1,-0.4,0.5
4.244,-0.8,0.2,-0.4,0.5
4.309,-0.8,0.2,-0.4,0.5
4.413,-0.8,0.1,-0.4,0.5
4.576,-0.8,0.1,-0.4,0.5
4.615,-0.8,0.1,-0.4,0.5
4.709,-0.8,0.1,-0.4,0.5
4.813,-0.8,0.1,-0.4,0.5
4.939,-0.8,0.0,-0.3,0.5
5.017,-0.7,-0.1,-0.3,0.6
5.12,-0.7,-0.1,-0.2,0.6
5.224,-0.7,-0.1,-0.2,0.7
5.331,-0.7,-0.2,-0.2,0.7
5.411,-0.7,-0.2,-0.2,0.7
5.565,-0.7,-0.2,-0.2,0.7
5.626,-0.7,-0.2,-0.1,0.7
5.741,-0.7,-0.2,-0.2,0.6
5.829,-0.7,-0.2,-0.1,0.6
5.992,-0.7,-0.2,-0.1,0.6
6.052,-0.7,-0.2,-0.2,0.6
6.142,-0.7,-0.2,-0.2,0.6
6.238,-0.7,-0.2,-0.1,0.6
6.314,-0.7,-0.2,-0.2,0.6
6.416,-0.7,-0.2,-0.2,0.6
6.597,-0.7,-0.2,-0.2,0.6
6.649,-0.8,-0.2,-0.2,0.6
