orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.128,0.7,0.1,-0.0,-0.7
0.231,0.7,0.1,-0.0,-0.7
0.251,0.7,0.1,-0.0,-0.7
0.381,0.7,0.1,-0.0,-0.7
0.444,0.6,-0.0,0.0,-0.8
0.54,0.5,-0.2,0.0,-0.8
0.669,0.3,-0.4,0.1,-0.9
0.741,-0.0,-0.6,0.2,-0.8
0.953,-0.2,-0.6,0.2,-0.7
1.021,-0.3,-0.6,0.3,-0.7
1.147,-0.3,-0.6,0.2,-0.7
1.228,-0.2,-0.6,0.2,-0.7
1.328,0.1,-0.5,0.2,-0.8
1.425,0.3,-0.3,0.2,-0.9
1.545,0.3,-0.1,0.2,-0.9
1.626,0.3,0.0,0.2,-0.9
1.719,0.3,0.0,0.2,-0.9
1.832,0.3,0.0,0.2,-0.9
1.959,0.2,0.0,0.2,-0.9
2.034,0.2,0.0,0.2,-1.0
2.125,0.2,0.1,0.2,-1.0
2.247,0.2,0.0,0.2,-1.0
2.324,0.1,-0.1,0.2,-1.0
2.431,-0.0,-0.2,0.2,-1.0
2.522,-0.1,-0.3,0.1,-0.9
2.634,-0.1,-0.3,0.1,-0.9
2.737,-0.0,-0.2,0.1,-1.0
2.806,0.1,-0.1,0.1,-1.0
2.936,0.2,0.0,0.2,-1.0
3.081,0.2,0.1,0.2,-1.0
3.129,0.2,0.1,0.2,-0.9
3.231,0.2,0.1,0.3,-0.9
3.333,0.3,0.1,0.3,-0.9
3.453,0.2,0.1,0.3,-0.9
3.529,0.1,0.1,0.3,-0.9
3.63,0.0,0.0,0.3,-0.9
3.73,0.0,-0.0,0.3,-1.0
3.907,-0.0,-0.0,0.2,-1.0
3.974,-0.0,-0.0,0.2,-1.0
4.022,-0.0,0.0,0.1,-1.0
4.129,0.0,-0.0,0.2,-1.0
4.26,0.0,0.0,0.4,-0.9
4.338,0.1,0.0,0.5,-0.9
4.437,0.0,0.0,0.5,-0.8
4.545,0.0,0.1,0.5,-0.8
4.664,-0.0,0.2,0.5,-0.8
4.733,-0.2,0.2,0.4,-0.8
4.834,-0.3,0.3,0.4,-0.8
4.966,-0.3,0.3,0.4,-0.8
5.048,-0.4,0.3,0.4,-0.8
5.135,-0.5,0.3,0.3,-0.8
5.235,-0.5,0.4,0.3,-0.7
5.357,-0.5,0.4,0.3,-0.7
5.434,-0.5,0.4,0.3,-0.7
5.533,-0.5,0.4,0.3,-0.7
5.631,-0.5,0.4,0.3,-0.7
5.756,-0.6,0.4,0.2,-0.7
5.843,-0.7,0.4,0.3,-0.6
5.904,-0.7,0.4,0.3,-0.5
6.044,-0.8,0.3,0.3,-0.4
6.178,-0.8,0.4,0.4,-0.4
6.247,-0.7,0.4,0.4,-0.4
6.334,-0.7,0.5,0.4,-0.5
6.432,-0.6,0.4,0.3,-0.6
6.565,-0.5,0.4,0.3,-0.7
6.609,-0.5,0.3,0.2,-0.8
6.731,-0.5,0.3,0.2,-0.8
6.854,-0.5,0.3,0.2,-0.7
6.974,-0.6,0.3,0.3,-0.7
7.039,-0.6,0.4,0.3,-0.6
7.152,-0.5,0.4,0.4,-0.6
7.254,-0.5,0.5,0.3,-0.7
7.332,-0.5,0.5,0.2,-0.7
7.444,-0.5,0.5,0.1,-0.6
7.539,-0.6,0.6,0.2,-0.6
7.659,-0.6,0.6,0.2,-0.5
7.749,-0.6,0.6,0.2,-0.4
7.843,-0.6,0.7,0.2,-0.3
7.944,-0.7,0.7,0.1,-0.3
8.058,-0.7,0.7,0.1,-0.2
8.146,-0.7,0.7,0.1,-0.0
8.237,-0.7,0.7,0.1,0.1
8.337,-0.8,0.6,0.1,0.1
8.469,-0.8,0.5,0.1,0.1
8.541,-0.9,0.5,0.0,0.1
8.638,-0.9,0.4,0.0,0.0
8.748,-0.9,0.4,0.0,-0.1
8.863,-0.9,0.3,-0.0,-0.2
8.935,-0.9,0.3,-0.1,-0.2
9.05,-0.9,0.3,-0.1,-0.2
9.143,-1.0,0.3,-0.0,-0.1
9.325,-0.9,0.3,0.0,0.0
9.426,-0.9,0.4,0.0,0.1
9.524,-0.9,0.3,0.0,0.0
9.644,-1.0,0.3,-0.0,-0.0
9.727,-1.0,0.3,-0.1,-0.0
9.827,-0.9,0.3,-0.1,-0.0
10.003,-0.9,0.4,-0.0,-0.0
10.057,-0.9,0.4,0.0,0.0
10.085,-0.9,0.4,0.0,0.0
10.223,-0.9,0.4,0.0,0.1
10.347,-0.9,0.4,-0.0,0.1
10.422,-0.9,0.4,-0.0,0.2
10.53,-0.8,0.5,0.0,0.3
10.623,-0.8,0.5,0.0,0.4
10.749,-0.8,0.5,0.0,0.4
10.823,-0.8,0.5,0.0,0.4
10.919,-0.6,0.6,0.0,0.5
11.042,-0.5,0.6,0.1,0.7
11.155,-0.2,0.6,0.1,0.7
11.233,-0.1,0.6,0.0,0.8
11.331,-0.1,0.6,0.1,0.8
11.425,0.0,0.6,0.0,0.8
11.552,0.1,0.6,-0.0,0.8
11.624,0.0,0.7,0.1,0.7
11.729,-0.0,0.7,0.0,0.7
11.826,-0.1,0.7,0.0,0.7
11.964,-0.1,0.6,-0.1,0.8
12.033,-0.1,0.6,-0.2,0.7
12.156,-0.1,0.6,-0.2,0.8
12.258,-0.0,0.6,-0.2,0.8
12.316,0.1,0.6,-0.1,0.7
12.425,0.1,0.7,-0.0,0.7
12.532,0.1,0.7,-0.0,0.7
12.668,0.1,0.7,-0.1,0.7
12.738,0.0,0.7,-0.1,0.7
12.828,0.0,0.7,-0.1,0.7
12.932,0.1,0.6,-0.2,0.7
13.055,0.1,0.6,-0.2,0.7
13.132,0.1,0.6,-0.2,0.8
13.235,0.1,0.6,-0.2,0.8
13.332,0.1,0.7,-0.1,0.7
13.455,-0.0,0.7,-0.0,0.7
13.533,0.0,0.7,-0.1,0.7
13.635,-0.0,0.7,-0.0,0.7
13.732,-0.1,0.7,0.0,0.8
13.855,-0.1,0.6,-0.1,0.8
13.936,-0.1,0.6,-0.1,0.8
14.031,-0.1,0.6,0.0,0.8
14.131,-0.1,0.6,0.1,0.8
14.259,-0.2,0.6,0.1,0.7
14.339,-0.2,0.6,0.1,0.7
14.436,-0.3,0.6,0.2,0.7
14.53,-0.3,0.6,0.3,0.7
14.667,-0.4,0.6,0.2,0.7
14.733,-0.5,0.6,0.2,0.6
14.834,-0.5,0.6,0.2,0.6
14.963,-0.5,0.5,0.3,0.6
15.052,-0.6,0.5,0.3,0.6
15.137,-0.6,0.5,0.4,0.5
15.245,-0.4,0.6,0.3,0.6
15.359,-0.5,0.5,0.4,0.6
15.431,-0.5,0.5,0.4,0.6
15.548,-0.5,0.5,0.4,0.6
15.635,-0.6,0.5,0.3,0.5
15.763,-0.5,0.6,0.3,0.6
15.839,-0.5,0.6,0.3,0.6
15.925,-0.5,0.5,0.3,0.6
16.054,-0.5,0.5,0.4,0.6
16.163,-0.5,0.5,0.4,0.6
16.237,-0.5,0.5,0.4,0.6
16.341,-0.5,0.5,0.4,0.6
16.435,-0.5,0.5,0.4,0.5
16.576,-0.6,0.5,0.4,0.5
16.635,-0.6,0.5,0.4,0.5
16.738,-0.6,0.5,0.4,0.5
16.843,-0.6,0.5,0.4,0.5
16.974,-0.6,0.4,0.5,0.5
17.049,-0.6,0.3,0.6,0.4
17.153,-0.6,0.3,0.6,0.4
17.259,-0.7,0.2,0.6,0.3
17.342,-0.8,0.2,0.6,0.3
17.448,-0.8,0.2,0.5,0.2
17.646,-0.8,0.2,0.5,0.1
17.729,-0.8,0.2,0.5,0.1
17.822,-0.8,0.3,0.5,0.1
17.922,-0.8,0.3,0.6,0.1
