accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.101,0.6,4.0,8.7
0.211,1.1,4.4,8.6
0.301,0.4,3.5,8.8
0.407,-1.8,3.4,5.3
0.501,-3.0,4.2,2.5
0.601,-9.8,-10.2,2.2
0.701,-13.9,-9.3,2.5
0.8,-13.7,-6.5,-1.0
0.901,-10.1,-6.0,-2.1
1.0,-7.8,-7.0,-4.0
1.1,-9.8,-2.9,2.6
1.2,-10.2,-4.5,-1.1
1.3,-10.0,-2.9,-1.0
1.4,-8.6,-3.2,-1.0
1.5,-9.2,-3.0,-0.9
1.6,-9.1,-2.7,1.5
1.702,-9.1,-3.2,-0.5
1.802,-8.9,-3.6,-0.7
1.902,-9.4,-3.4,-0.7
2.002,-9.6,-3.9,-0.7
2.102,-9.1,-2.8,-0.2
2.201,-9.8,-3.8,0.8
2.316,-9.4,-5.1,-1.0
2.401,-9.4,-3.1,-1.6
2.506,-7.1,-3.6,-1.4
2.602,-8.8,-3.5,-0.4
2.702,-11.2,-4.4,0.2
2.802,-14.8,-3.0,-1.2
2.902,-10.1,-0.1,0.7
2.982,-8.7,-2.2,-1.2
3.1,-7.4,-2.2,-1.7
3.181,-7.5,-1.2,-0.7
3.283,-7.9,-5.5,-1.1
3.38,-7.2,-5.0,1.7
3.482,-9.4,-4.3,0.0
3.586,-14.8,-4.4,-0.5
3.684,-11.2,-4.6,-0.0
3.809,-6.7,-0.4,-0.1
3.91,-5.2,-1.5,-0.4
4.003,-6.7,-4.7,-1.3
4.107,-9.0,-3.6,-0.4
4.211,-8.8,-4.1,-1.2
4.307,-8.3,-4.5,0.6
4.407,-14.5,-0.6,-0.3
4.507,-13.5,-1.0,3.7
4.611,-7.1,-3.1,-1.0
4.706,-8.0,-2.8,-1.9
4.803,-5.4,-1.0,-0.4
4.907,-8.0,-2.9,-0.9
5.013,-9.9,-3.1,-1.9
5.108,-10.3,-3.6,-0.6
5.205,-13.8,-4.3,-1.6
5.305,-9.1,-4.6,0.7
5.405,-9.0,-1.0,-1.1
5.504,-6.1,-3.0,-0.9
5.608,-6.1,-2.4,-0.2
5.705,-7.7,-2.8,-0.2
5.804,-8.2,-2.8,0.3
5.904,-8.4,-4.7,-1.4
6.004,-11.7,-10.0,-0.5
6.118,-8.2,-3.4,-1.4
6.207,-8.9,-3.4,-2.5
6.281,-8.4,-2.5,-2.5
6.499,-9.7,-3.1,-2.3
6.6,-9.1,-2.3,-1.5
6.614,-8.3,-1.9,-1.6
6.708,-13.1,-2.8,-1.2
6.806,-17.7,-1.5,-2.7
6.919,-8.1,-0.3,-0.3
7.009,-8.1,-1.2,-1.6
7.106,-7.6,-0.6,0.9
7.206,-8.1,-3.3,-1.9
7.313,-7.6,-2.2,-0.7
7.405,-7.7,-2.1,-0.7
7.509,-14.1,-4.4,-0.2
7.606,-10.0,-1.3,-1.3
7.705,-8.9,-2.7,-1.2
7.806,-7.0,-2.6,-1.6
7.913,-7.8,-2.5,-1.7
8.018,-9.1,-1.7,-1.3
8.11,-8.8,-2.4,-1.3
8.303,-9.7,-3.8,-1.1
8.399,-16.5,-2.0,-2.5
8.499,-9.7,-3.1,0.0
8.58,-8.2,-1.1,-1.2
8.672,-5.3,-3.0,-1.7
8.775,-5.9,-3.0,-0.9
8.877,-8.1,-1.8,7.9
8.982,-8.0,-4.8,-3.1
9.076,-10.7,-0.9,2.3
9.176,-13.5,-6.2,-1.5
9.291,-7.6,-3.0,-2.0
9.4,-7.3,-1.0,0.9
9.503,-6.7,-2.8,-1.6
9.61,-8.1,-2.3,-1.5
9.699,-8.3,-2.5,-0.7
9.798,-7.7,-7.2,-1.7
9.898,-13.6,-3.5,0.0
10.008,-15.9,-3.1,-1.1
10.1,-8.8,-2.0,-0.4
10.219,-7.8,-2.6,-0.7
10.275,-4.6,-2.0,-0.8
10.373,-6.2,-2.5,-1.0
10.509,-9.3,-4.4,-0.6
10.58,-9.6,-2.5,1.7
10.675,-8.1,-7.6,-0.6
10.813,-11.1,-4.9,-1.7
10.907,-8.6,-2.9,-0.3
11.004,-9.3,-3.2,-1.5
11.1,-9.9,-2.9,-2.2
11.2,-8.9,-2.4,-1.8
11.312,-9.2,-2.4,-2.0
11.4,-8.5,-2.2,-1.5
11.499,-9.9,-3.6,-1.4
11.608,-13.7,-4.4,-1.0
11.682,-16.3,-2.1,-1.5
11.784,-9.2,1.6,0.4
11.896,-6.3,-1.7,-2.0
11.99,-6.9,-2.0,-1.0
12.086,-7.2,-2.2,-0.5
12.192,-8.6,-3.2,0.1
12.29,-10.7,-2.5,0.6
12.403,-13.8,-3.8,-1.3
12.504,-10.8,-4.5,-0.8
12.601,-9.8,-2.0,-0.8
12.701,-6.7,-2.2,-0.7
12.802,-6.5,-2.6,-1.1
12.901,-8.7,-2.5,-1.1
13.001,-9.6,-2.6,-1.2
13.104,-9.2,-3.3,-0.2
13.204,-15.6,-3.4,-1.7
13.309,-10.1,-4.1,0.1
13.378,-10.0,-0.4,-1.5
13.476,-6.3,-3.0,-0.6
13.603,-5.8,-2.6,0.1
13.707,-10.5,-4.1,2.2
13.811,-8.8,-3.9,-1.6
13.906,-8.9,-2.4,0.2
14.007,-10.2,-3.7,0.5
14.103,-14.6,-3.3,-1.5
14.214,-8.9,1.6,-0.1
14.302,-8.6,-0.4,-1.5
14.402,-6.5,-2.8,-0.9
14.502,-8.8,-3.3,-0.4
14.623,-9.8,-1.6,-1.3
14.711,-8.3,-2.5,-0.9
14.777,-10.3,-2.1,-2.5
14.985,-10.7,-2.7,-0.7
15.004,-13.8,-3.6,-0.7
15.176,-9.8,0.6,-1.2
15.274,-9.9,0.0,-1.0
15.375,-5.7,-1.1,-0.7
15.479,-6.4,-2.1,-0.7
15.572,-9.6,-3.0,-0.2
15.672,-9.2,-2.6,0.6
15.797,-8.5,-1.6,1.5
15.898,-9.9,-2.9,0.9
15.907,-10.1,-3.1,-0.6
16.004,-9.3,-3.1,-1.4
16.12,-8.9,-3.2,-1.8
16.203,-9.7,-3.4,-2.3
