accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.1,-1.1,5.8,7.6
0.108,-0.0,5.0,8.0
0.207,-0.5,5.2,8.2
0.352,-0.6,4.9,7.1
0.446,-0.0,3.5,3.6
0.605,-5.3,0.6,3.6
0.702,-11.1,-0.3,2.5
0.794,-21.0,4.4,-0.2
0.897,-15.7,-6.3,-0.5
1.003,-11.6,-1.1,3.1
1.099,-13.8,-2.1,-0.2
1.199,-15.0,-1.1,-0.7
1.299,-12.7,0.0,-1.7
1.398,-9.4,-1.4,-1.3
1.499,-11.8,-2.0,-0.5
1.6,-9.0,3.0,-4.4
1.699,-13.1,-2.6,4.1
1.803,-16.2,0.4,-5.3
1.898,-7.7,-2.1,0.1
2.0,-7.1,-0.2,1.7
2.098,-13.9,-1.3,3.1
2.203,-12.9,0.4,1.1
2.329,-20.3,-2.4,-4.0
2.4,-14.6,2.1,-1.8
2.525,-8.8,-2.3,-0.6
2.607,-8.0,-0.3,-1.0
2.625,-7.4,0.1,-1.1
2.802,-10.8,0.2,-0.5
2.9,-17.9,-1.6,0.4
3.001,-14.6,1.1,-2.2
3.101,-12.1,-1.6,-1.6
3.174,-9.4,-9.4,0.6
3.316,-14.9,-0.5,0.3
3.403,-14.7,-2.8,3.9
3.502,-14.0,-1.0,2.4
3.6,-16.5,-0.9,-3.6
3.7,-11.0,-1.7,-1.1
3.803,-6.1,-1.9,-1.0
3.876,-3.5,-1.8,-2.0
4.003,-7.3,-1.2,-0.2
4.109,-19.2,3.1,-1.8
4.211,-20.0,-1.8,2.1
4.324,-12.0,3.9,3.6
4.407,-8.9,-2.2,3.0
4.501,-14.7,0.1,-1.6
4.611,-8.7,0.8,3.3
4.703,-20.5,-3.0,-0.6
4.801,-14.1,-0.2,-1.1
4.902,-13.6,-4.4,-4.3
5.008,-8.4,0.7,-1.1
5.101,-6.1,1.9,1.1
5.202,-12.4,3.6,0.9
5.301,-21.1,1.0,-0.9
5.402,-16.6,-0.2,-0.2
5.51,-8.2,-3.6,2.6
5.581,-9.8,-5.1,3.4
5.705,-11.3,-2.0,0.8
5.806,-18.0,-2.8,-1.7
5.906,-17.2,1.0,0.0
6.003,-9.9,-2.4,-0.9
6.114,-8.5,-1.4,-0.9
6.204,-8.4,3.5,-2.9
6.304,-11.9,-1.5,-1.1
6.402,-17.1,0.4,2.9
6.519,-17.7,-2.4,1.0
6.602,-8.6,1.5,1.0
6.707,-7.4,-5.8,-1.5
6.803,-7.9,-3.7,5.7
6.922,-17.9,3.5,0.9
7.003,-15.1,-0.8,1.5
7.102,-18.4,-1.9,-0.9
7.207,-11.3,-1.2,-1.0
7.297,-9.5,-3.2,-2.7
7.498,-6.4,-2.3,1.5
7.51,-3.4,4.0,3.2
7.608,-5.5,2.7,4.2
7.705,-14.0,2.4,4.2
7.81,-21.1,-1.8,2.1
7.904,-11.5,-4.4,1.8
8.022,-8.4,-5.2,1.5
8.103,-12.1,-3.2,1.8
8.204,-14.3,0.8,2.0
8.303,-15.8,-0.0,0.8
8.414,-6.7,-2.3,-0.4
8.513,-6.7,-5.0,-0.5
8.608,-10.6,-1.4,0.2
8.708,-10.8,-2.3,3.6
8.819,-11.7,4.1,3.1
8.997,-15.1,-0.6,2.3
9.102,-11.4,0.2,-0.0
9.197,-6.3,-2.1,0.7
9.31,-5.9,-2.4,1.3
9.397,-10.8,-1.9,2.9
9.497,-13.5,-2.8,1.4
9.601,-10.8,-3.1,2.1
9.697,-14.0,-0.1,-0.1
9.797,-10.3,0.4,0.5
9.897,-8.5,-2.5,-0.8
9.997,-6.5,-1.4,-0.2
10.097,-5.4,-1.0,2.4
10.227,-13.2,5.3,2.9
10.296,-21.2,-1.9,2.6
10.396,-9.3,-2.6,0.0
10.499,-6.9,-1.9,0.0
10.598,-4.6,0.0,2.3
10.7,-10.9,-0.6,1.6
10.802,-12.3,0.2,0.7
