orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,-0.8,0.2,-0.2,0.5
0.008,-0.8,0.2,-0.2,0.5
0.011,-0.8,0.2,-0.2,0.5
0.014,-0.8,0.2,-0.2,0.5
0.101,-0.8,0.2,-0.2,0.5
0.103,-0.8,0.2,-0.2,0.5
0.106,-0.8,0.2,-0.2,0.5
0.108,-0.8,0.2,-0.2,0.5
0.202,-0.8,0.2,-0.2,0.5
0.205,-0.8,0.2,-0.2,0.5
0.208,-0.8,0.2,-0.2,0.5
0.214,-0.8,0.2,-0.2,0.5
0.326,-0.8,0.2,-0.2,0.5
0.337,-0.8,0.2,-0.2,0.5
0.352,-0.8,0.2,-0.2,0.5
0.356,-0.8,0.2,-0.2,0.5
0.397,-0.8,0.2,-0.2,0.5
0.403,-0.8,0.2,-0.2,0.5
0.406,-0.8,0.2,-0.2,0.5
0.408,-0.8,0.2,-0.2,0.5
0.499,-0.8,0.2,-0.2,0.5
0.502,-0.8,0.2,-0.2,0.5
0.504,-0.8,0.2,-0.2,0.5
0.511,-0.8,0.2,-0.2,0.5
0.596,-0.8,0.2,-0.2,0.5
0.598,-0.8,0.2,-0.2,0.5
0.614,-0.8,0.2,-0.2,0.5
0.617,-0.8,0.2,-0.2,0.5
0.745,-0.8,0.2,-0.2,0.6
0.748,-0.8,0.2,-0.2,0.6
0.75,-0.8,0.2,-0.2,0.6
0.756,-0.8,0.2,-0.2,0.6
0.84,-0.8,0.2,-0.2,0.6
0.842,-0.8,0.2,-0.2,0.6
0.845,-0.8,0.2,-0.2,0.6
0.847,-0.8,0.2,-0.2,0.6
0.857,-0.8,0.2,-0.2,0.6
0.898,-0.8,0.2,-0.2,0.6
0.9,-0.8,0.2,-0.2,0.6
0.915,-0.8,0.2,-0.2,0.6
0.925,-0.8,0.2,-0.2,0.6
1.041,-0.8,0.2,-0.2,0.6
1.044,-0.8,0.2,-0.2,0.6
1.046,-0.8,0.2,-0.2,0.6
1.128,-0.8,0.2,-0.2,0.6
1.134,-0.8,0.2,-0.2,0.6
1.136,-0.8,0.2,-0.2,0.6
1.142,-0.8,0.2,-0.2,0.6
1.196,-0.8,0.2,-0.2,0.6
1.199,-0.8,0.2,-0.2,0.6
1.201,-0.8,0.2,-0.2,0.6
1.204,-0.8,0.2,-0.2,0.6
1.329,-0.8,0.2,-0.2,0.6
1.332,-0.8,0.2,-0.2,0.6
1.335,-0.8,0.2,-0.2,0.6
1.342,-0.8,0.2,-0.2,0.6
1.425,-0.8,0.2,-0.2,0.6
1.429,-0.8,0.2,-0.2,0.6
1.431,-0.8,0.2,-0.2,0.6
1.434,-0.8,0.2,-0.2,0.6
1.521,-0.8,0.2,-0.2,0.6
1.527,-0.8,0.2,-0.2,0.6
1.529,-0.8,0.2,-0.2,0.6
1.532,-0.8,0.2,-0.2,0.6
1.611,-0.8,0.2,-0.2,0.6
1.62,-0.8,0.2,-0.2,0.6
1.623,-0.8,0.2,-0.2,0.6
1.625,-0.8,0.2,-0.2,0.6
1.714,-0.8,0.2,-0.2,0.6
1.717,-0.8,0.2,-0.2,0.6
1.719,-0.8,0.2,-0.2,0.6
1.722,-0.8,0.2,-0.2,0.6
1.837,-0.8,0.2,-0.2,0.5
1.839,-0.8,0.2,-0.2,0.5
1.845,-0.8,0.2,-0.3,0.5
1.854,-0.8,0.2,-0.3,0.5
1.926,-0.8,0.2,-0.3,0.5
2.244,-0.7,0.2,-0.5,0.5
2.323,-0.7,0.2,-0.5,0.5
2.325,-0.7,0.2,-0.5,0.5
2.334,-0.7,0.2,-0.5,0.5
2.336,-0.7,0.2,-0.5,0.5
2.432,-0.7,0.2,-0.6,0.4
2.434,-0.7,0.1,-0.6,0.4
2.439,-0.7,0.1,-0.6,0.4
2.446,-0.7,0.1,-0.6,0.4
2.448,-0.6,0.1,-0.6,0.4
2.451,-0.6,0.1,-0.6,0.4
2.531,-0.6,0.1,-0.6,0.5
2.534,-0.6,0.1,-0.6,0.5
1.936,-0.8,0.2,-0.3,0.5
1.938,-0.8,0.2,-0.3,0.5
2.007,-0.8,0.2,-0.3,0.5
2.009,-0.8,0.2,-0.3,0.5
2.012,-0.8,0.2,-0.3,0.5
2.014,-0.8,0.2,-0.4,0.5
2.024,-0.8,0.2,-0.4,0.5
2.094,-0.8,0.2,-0.4,0.5
2.096,-0.8,0.2,-0.4,0.5
2.099,-0.8,0.2,-0.4,0.5
2.221,-0.7,0.2,-0.4,0.5
2.223,-0.7,0.2,-0.4,0.5
2.226,-0.7,0.2,-0.5,0.5
2.543,-0.6,0.1,-0.6,0.5
2.646,-0.6,0.0,-0.6,0.5
2.649,-0.6,0.0,-0.6,0.5
2.651,-0.6,0.0,-0.6,0.5
2.654,-0.6,0.0,-0.6,0.5
2.727,-0.6,0.0,-0.7,0.5
2.729,-0.6,0.0,-0.7,0.4
2.732,-0.6,0.1,-0.7,0.4
2.734,-0.6,0.1,-0.7,0.4
2.821,-0.6,0.1,-0.7,0.4
2.829,-0.6,0.1,-0.7,0.4
2.831,-0.6,0.1,-0.7,0.4
2.834,-0.6,0.1,-0.7,0.4
2.934,-0.6,0.1,-0.7,0.4
2.936,-0.6,0.1,-0.7,0.4
2.939,-0.6,0.2,-0.7,0.4
2.941,-0.6,0.2,-0.7,0.4
3.059,-0.6,0.2,-0.7,0.4
3.065,-0.6,0.2,-0.7,0.4
3.068,-0.6,0.2,-0.7,0.4
3.07,-0.6,0.2,-0.7,0.4
3.127,-0.6,0.3,-0.7,0.4
3.129,-0.6,0.3,-0.7,0.4
3.132,-0.6,0.3,-0.7,0.4
3.139,-0.6,0.3,-0.6,0.4
3.231,-0.6,0.3,-0.6,0.4
3.239,-0.6,0.3,-0.6,0.4
3.242,-0.6,0.3,-0.6,0.4
3.244,-0.6,0.3,-0.6,0.4
3.326,-0.6,0.3,-0.6,0.4
3.332,-0.6,0.3,-0.6,0.4
3.335,-0.7,0.3,-0.5,0.5
3.337,-0.7,0.3,-0.5,0.5
3.436,-0.7,0.2,-0.5,0.5
3.439,-0.7,0.2,-0.5,0.5
3.441,-0.7,0.2,-0.5,0.5
3.444,-0.7,0.2,-0.5,0.5
3.527,-0.7,0.2,-0.5,0.5
3.537,-0.7,0.2,-0.5,0.5
3.545,-0.7,0.3,-0.5,0.4
3.548,-0.7,0.3,-0.5,0.4
3.627,-0.7,0.3,-0.6,0.4
3.629,-0.7,0.3,-0.6,0.4
3.639,-0.7,0.3,-0.6,0.4
3.642,-0.7,0.3,-0.6,0.4
3.728,-0.7,0.3,-0.6,0.4
3.731,-0.7,0.3,-0.6,0.4
3.748,-0.6,0.3,-0.6,0.4
3.75,-0.6,0.3,-0.6,0.4
3.826,-0.6,0.3,-0.6,0.4
3.828,-0.6,0.3,-0.6,0.4
3.837,-0.6,0.3,-0.6,0.4
3.84,-0.6,0.3,-0.6,0.4
3.93,-0.6,0.3,-0.6,0.4
3.933,-0.6,0.3,-0.6,0.4
3.935,-0.6,0.3,-0.6,0.4
4.028,-0.6,0.3,-0.6,0.4
4.04,-0.6,0.3,-0.6,0.4
4.043,-0.6,0.3,-0.6,0.4
4.045,-0.6,0.3,-0.6,0.4
4.048,-0.6,0.3,-0.6,0.4
4.14,-0.6,0.3,-0.6,0.4
4.143,-0.6,0.3,-0.7,0.4
4.153,-0.6,0.3,-0.7,0.3
4.163,-0.6,0.3,-0.7,0.3
4.229,-0.6,0.3,-0.7,0.3
4.231,-0.6,0.3,-0.7,0.3
4.234,-0.6,0.3,-0.7,0.3
4.24,-0.6,0.3,-0.7,0.3
4.352,-0.6,0.2,-0.7,0.3
4.354,-0.6,0.2,-0.7,0.3
4.357,-0.6,0.2,-0.7,0.3
4.359,-0.6,0.2,-0.7,0.3
4.43,-0.6,0.1,-0.7,0.3
4.441,-0.6,0.1,-0.7,0.3
4.444,-0.6,0.1,-0.7,0.3
4.447,-0.6,0.1,-0.7,0.3
4.538,-0.6,0.1,-0.7,0.3
4.545,-0.6,0.1,-0.7,0.3
4.548,-0.6,0.0,-0.7,0.3
4.624,-0.6,0.0,-0.7,0.3
4.633,-0.6,0.0,-0.7,0.3
4.635,-0.6,0.0,-0.7,0.3
4.641,-0.6,0.0,-0.7,0.3
4.734,-0.6,0.0,-0.7,0.3
4.744,-0.6,0.0,-0.7,0.3
4.746,-0.6,0.0,-0.7,0.3
4.749,-0.6,0.0,-0.7,0.3
4.831,-0.6,0.0,-0.7,0.3
4.844,-0.6,0.0,-0.7,0.3
4.847,-0.6,0.0,-0.7,0.3
4.849,-0.6,0.0,-0.7,0.3
4.948,-0.6,0.0,-0.7,0.3
4.953,-0.6,0.0,-0.7,0.2
4.955,-0.6,0.1,-0.7,0.2
4.958,-0.6,0.1,-0.7,0.2
5.036,-0.6,0.1,-0.7,0.2
5.042,-0.6,0.1,-0.7,0.2
5.044,-0.6,0.1,-0.7,0.2
5.048,-0.6,0.1,-0.7,0.2
5.13,-0.6,0.1,-0.7,0.2
5.139,-0.7,0.1,-0.7,0.2
5.152,-0.7,0.1,-0.7,0.2
5.164,-0.7,0.1,-0.7,0.2
5.217,-0.7,0.1,-0.7,0.2
5.226,-0.7,0.2,-0.7,0.2
5.229,-0.7,0.2,-0.7,0.2
5.231,-0.7,0.2,-0.7,0.2
5.353,-0.7,0.2,-0.7,0.2
5.361,-0.7,0.2,-0.7,0.2
5.364,-0.7,0.2,-0.7,0.2
5.368,-0.7,0.2,-0.7,0.2
5.43,-0.7,0.2,-0.7,0.2
5.435,-0.7,0.2,-0.7,0.1
5.438,-0.7,0.2,-0.7,0.1
5.456,-0.7,0.2,-0.7,0.1
5.524,-0.7,0.2,-0.7,0.1
5.529,-0.7,0.2,-0.7,0.2
5.531,-0.7,0.2,-0.7,0.2
5.534,-0.7,0.2,-0.7,0.2
5.626,-0.7,0.2,-0.7,0.2
5.631,-0.7,0.2,-0.7,0.2
5.637,-0.7,0.2,-0.7,0.2
5.642,-0.7,0.2,-0.7,0.2
5.755,-0.7,0.2,-0.7,0.2
5.767,-0.7,0.2,-0.6,0.2
5.769,-0.7,0.2,-0.6,0.2
5.772,-0.7,0.2,-0.6,0.2
5.828,-0.7,0.2,-0.6,0.3
5.836,-0.7,0.3,-0.6,0.3
5.839,-0.7,0.3,-0.6,0.3
5.844,-0.7,0.3,-0.5,0.3
5.921,-0.7,0.3,-0.5,0.3
5.93,-0.7,0.3,-0.5,0.4
5.932,-0.8,0.3,-0.5,0.4
5.935,-0.8,0.2,-0.5,0.4
6.017,-0.8,0.2,-0.4,0.4
6.031,-0.8,0.2,-0.4,0.4
6.034,-0.8,0.2,-0.4,0.4
6.202,-0.8,0.2,-0.3,0.5
6.204,-0.8,0.2,-0.3,0.5
6.216,-0.8,0.2,-0.3,0.5
6.225,-0.8,0.2,-0.3,0.5
6.261,-0.8,0.2,-0.3,0.5
6.264,-0.8,0.2,-0.3,0.5
6.275,-0.8,0.2,-0.3,0.5
6.277,-0.8,0.2,-0.3,0.5
6.319,-0.8,0.2,-0.3,0.5
6.322,-0.8,0.2,-0.3,0.5
6.333,-0.8,0.2,-0.3,0.5
6.451,-0.8,0.2,-0.3,0.5
6.454,-0.8,0.2,-0.3,0.5
6.456,-0.8,0.2,-0.3,0.5
6.478,-0.8,0.2,-0.3,0.5
6.486,-0.8,0.2,-0.3,0.5
6.526,-0.8,0.2,-0.3,0.5
6.529,-0.8,0.2,-0.3,0.5
6.541,-0.8,0.2,-0.3,0.5
6.544,-0.8,0.2,-0.3,0.5
6.628,-0.8,0.2,-0.3,0.5
6.631,-0.8,0.2,-0.3,0.5
6.636,-0.8,0.2,-0.3,0.5
6.643,-0.8,0.2,-0.3,0.5
6.742,-0.8,0.2,-0.3,0.5
6.745,-0.8,0.2,-0.3,0.5
6.754,-0.8,0.2,-0.3,0.5
6.764,-0.8,0.2,-0.3,0.5
6.851,-0.8,0.2,-0.3,0.5
6.854,-0.8,0.2,-0.3,0.5
6.859,-0.8,0.2,-0.3,0.5
6.866,-0.8,0.2,-0.3,0.5
6.922,-0.8,0.2,-0.3,0.5
6.925,-0.8,0.2,-0.3,0.5
6.935,-0.8,0.2,-0.3,0.5
6.937,-0.8,0.2,-0.3,0.5
7.025,-0.8,0.2,-0.3,0.5
7.027,-0.8,0.2,-0.3,0.5
7.036,-0.8,0.2,-0.3,0.5
7.043,-0.8,0.2,-0.3,0.5
7.122,-0.8,0.2,-0.3,0.5
7.125,-0.8,0.2,-0.3,0.5
7.134,-0.8,0.2,-0.3,0.5
7.137,-0.8,0.2,-0.3,0.5
7.238,-0.8,0.2,-0.3,0.5
7.24,-0.8,0.2,-0.3,0.5
7.245,-0.8,0.2,-0.3,0.4
7.254,-0.8,0.2,-0.3,0.4
7.324,-0.8,0.2,-0.3,0.4
7.326,-0.8,0.2,-0.3,0.4
7.331,-0.8,0.2,-0.3,0.4
7.334,-0.8,0.2,-0.3,0.4
7.425,-0.8,0.2,-0.3,0.4
7.442,-0.8,0.2,-0.3,0.4
7.447,-0.8,0.2,-0.3,0.4
7.449,-0.8,0.2,-0.3,0.4
7.526,-0.8,0.2,-0.3,0.4
7.528,-0.8,0.2,-0.3,0.4
7.537,-0.8,0.2,-0.3,0.4
7.542,-0.8,0.2,-0.3,0.4
7.646,-0.8,0.2,-0.3,0.4
7.649,-0.8,0.2,-0.3,0.4
7.657,-0.8,0.2,-0.3,0.4
7.734,-0.8,0.2,-0.3,0.4
7.737,-0.8,0.2,-0.3,0.4
7.741,-0.8,0.2,-0.3,0.4
7.751,-0.8,0.2,-0.3,0.4
7.759,-0.8,0.2,-0.3,0.4
7.823,-0.8,0.2,-0.3,0.4
7.826,-0.8,0.2,-0.3,0.4
7.832,-0.8,0.2,-0.3,0.4
7.842,-0.8,0.2,-0.3,0.4
7.921,-0.8,0.2,-0.3,0.4
7.924,-0.8,0.2,-0.3,0.4
7.932,-0.8,0.2,-0.3,0.4
7.935,-0.8,0.2,-0.3,0.4
8.049,-0.8,0.2,-0.3,0.4
8.052,-0.8,0.2,-0.3,0.4
8.065,-0.8,0.2,-0.3,0.4
