gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.106,0.1,0.0,-0.1
0.335,-0.1,0.1,-0.1
0.596,-4.8,0.8,1.4
0.804,-3.2,0.7,3.1
1.0,-4.3,-0.4,2.6
1.199,-0.3,0.0,-0.7
1.402,0.1,0.1,0.1
1.595,0.0,0.3,0.4
1.795,-1.6,0.1,0.2
2.001,4.6,0.1,-0.9
2.208,2.0,-0.8,-2.6
2.399,0.3,0.0,-0.4
2.611,-1.9,1.0,4.0
2.796,0.3,0.1,-0.3
3.006,-1.2,0.3,0.8
3.201,-0.8,-0.1,-0.7
3.409,1.7,-0.4,-1.6
3.605,0.1,0.2,-0.1
3.812,-0.7,1.1,2.4
4.004,2.7,-2.1,-1.8
4.22,5.4,-6.0,-1.9
4.402,-0.3,4.5,0.9
4.611,1.6,-0.3,-0.9
4.797,-0.5,0.3,-0.0
4.998,0.2,0.3,0.1
5.197,-0.4,0.2,0.2
5.4,-0.1,0.3,-0.1
5.605,0.2,-0.0,0.1
5.808,-0.1,-0.0,-0.0
5.999,-0.1,0.1,-0.0
6.196,0.0,-0.1,0.0
6.402,-0.1,0.1,0.0
6.603,0.2,0.0,0.0
6.803,-0.0,-0.0,0.0
7.005,0.0,0.0,0.0
7.213,0.0,-0.0,0.0
7.407,-0.0,-0.0,-0.0
7.615,0.0,0.0,0.0
7.808,-0.1,-0.0,-0.0
8.029,0.3,0.1,0.0
8.21,0.4,0.1,-0.0
8.42,-0.5,0.7,0.1
8.604,0.6,1.0,0.5
8.897,2.9,-0.5,0.0
9.094,1.7,-1.8,-1.2
9.299,0.9,-0.2,-0.8
9.491,0.0,0.5,0.1
9.717,-0.1,0.4,-0.2
9.906,-0.2,-0.5,0.1
10.101,0.0,-0.0,0.0
10.287,0.1,0.0,0.0
