orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.113,-0.5,-0.1,0.2,0.8
0.333,-0.5,-0.1,0.1,0.8
0.524,-0.6,-0.0,0.1,0.8
0.739,-0.8,0.2,-0.1,0.6
0.919,-0.7,0.4,-0.5,0.2
1.131,-0.7,0.2,-0.7,-0.0
1.309,-0.7,0.1,-0.7,0.0
1.531,-0.7,0.1,-0.7,0.1
1.713,-0.8,0.2,-0.6,0.2
1.924,-0.7,0.1,-0.7,0.1
2.122,-0.7,0.1,-0.7,0.1
2.314,-0.6,0.1,-0.8,-0.0
2.517,-0.6,0.0,-0.8,-0.0
2.714,-0.7,0.1,-0.7,-0.0
2.916,-0.7,0.2,-0.7,0.1
3.115,-0.7,0.2,-0.6,0.1
3.426,-0.7,0.1,-0.7,0.0
3.597,-0.7,0.1,-0.7,-0.1
3.838,-0.8,0.1,-0.6,0.2
3.998,-0.8,0.2,-0.6,0.1
4.225,-0.7,0.1,-0.7,0.1
4.407,-0.6,0.0,-0.8,0.0
4.603,-0.6,-0.0,-0.8,0.1
4.821,-0.6,0.0,-0.8,0.1
5.008,-0.6,0.1,-0.7,0.2
5.205,-0.7,0.0,-0.6,0.3
5.445,-0.8,0.1,-0.4,0.4
5.612,-0.9,0.2,-0.3,0.3
5.818,-0.8,0.3,-0.3,0.3
6.009,-0.8,0.3,-0.3,0.4
6.211,-0.8,0.4,-0.3,0.4
6.41,-0.8,0.4,-0.3,0.4
6.608,-0.8,0.4,-0.3,0.3
6.838,-0.8,0.4,-0.3,0.4
7.004,-0.8,0.4,-0.3,0.4
7.228,-0.8,0.4,-0.3,0.4
7.422,-0.8,0.4,-0.3,0.4
7.627,-0.8,0.4,-0.3,0.4
7.811,-0.8,0.4,-0.3,0.4
8.034,-0.8,0.4,-0.3,0.4
8.201,-0.8,0.4,-0.3,0.4
8.438,-0.8,0.4,-0.3,0.4
8.609,-0.8,0.4,-0.3,0.4
8.835,-0.8,0.4,-0.3,0.4
9.02,-0.8,0.4,-0.2,0.4
9.234,-0.8,0.4,-0.2,0.4
9.416,-0.8,0.3,-0.2,0.4
9.609,-0.9,0.1,-0.2,0.3
9.809,-0.9,-0.3,-0.2,0.3
10.056,-0.8,-0.4,-0.1,0.4
10.33,-0.8,-0.5,-0.1,0.4
10.422,-0.8,-0.4,-0.1,0.3
10.622,-0.8,-0.4,-0.1,0.4
10.829,-0.8,-0.4,-0.1,0.4
