gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.231,0.0,-0.0,0.1
0.395,-0.0,-0.1,0.2
0.538,0.4,-0.3,-0.2
0.839,-2.5,-0.9,-1.6
0.935,-2.0,-0.7,-3.1
1.238,-1.3,-0.5,-2.0
1.433,-1.5,-0.3,-2.1
1.627,-0.2,1.0,1.0
1.827,-2.8,0.7,-0.6
2.036,0.2,-0.3,-0.5
2.234,0.2,0.4,0.5
2.436,-1.2,0.9,1.1
2.64,0.3,-0.3,0.7
2.832,2.8,-1.0,-0.0
3.04,-2.0,-2.4,1.0
3.208,0.1,-2.0,-4.1
3.451,-1.8,4.5,1.6
3.63,1.4,3.0,2.8
3.836,-0.2,0.7,0.3
4.032,0.1,0.4,0.2
4.252,0.1,0.1,-0.0
4.444,-0.3,-0.0,0.0
4.669,0.1,-0.0,0.0
4.832,0.0,0.0,0.0
5.036,-0.1,-0.0,0.0
5.238,-0.0,0.0,0.0
5.455,0.0,0.0,0.0
5.635,0.0,-0.0,-0.0
5.838,0.0,-0.0,-0.0
6.038,0.0,-0.0,-0.0
6.241,0.0,0.0,0.0
6.451,0.0,-0.0,0.0
6.636,0.0,0.0,-0.0
6.838,-0.0,0.0,0.0
7.04,-0.0,0.0,0.0
7.235,0.0,-0.0,-0.0
7.451,-0.1,0.0,0.0
7.646,-0.1,0.1,0.0
7.844,1.2,0.2,0.5
8.061,0.5,-0.2,-0.1
8.235,-0.4,0.0,0.1
8.477,-0.0,0.0,-0.1
8.626,0.3,0.6,0.0
8.926,0.0,0.2,-0.0
9.043,-0.5,0.3,0.5
9.261,-0.1,-0.0,0.1
9.504,-0.0,-0.1,-0.0
