accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,2.5,1.5,10.3
0.003,1.8,2.2,10.7
0.005,-3.1,3.4,8.0
0.007,2.6,0.5,9.9
0.102,2.0,0.9,9.5
0.104,0.1,1.5,9.5
0.105,1.4,1.1,9.7
0.107,1.1,1.7,9.7
0.109,0.8,2.1,9.8
0.11,1.4,1.5,9.8
0.201,1.2,1.0,9.8
0.203,1.0,1.4,9.6
0.204,1.1,1.7,9.7
0.206,1.1,1.6,9.8
0.208,1.1,1.7,10.1
0.303,0.9,2.4,10.1
0.305,0.9,2.0,10.3
0.31,0.8,1.7,10.6
0.312,0.4,1.2,10.9
0.326,0.5,-0.4,11.6
0.406,-3.2,-2.6,7.4
0.408,-2.3,-4.4,9.4
0.409,2.7,-1.5,9.8
0.411,1.8,-1.4,8.1
0.413,1.5,-4.0,6.3
0.501,2.6,-4.0,6.2
0.503,3.7,-2.2,7.1
0.504,3.9,-1.2,7.3
0.506,4.4,-1.2,7.0
0.508,5.0,-1.4,6.1
0.601,5.3,-0.9,6.7
0.602,3.9,-4.1,11.9
0.604,4.5,-13.7,12.1
0.606,4.3,-4.4,12.1
0.607,3.7,1.4,9.8
0.675,1.9,-0.9,10.3
0.676,1.8,-4.4,7.0
0.678,2.5,-6.7,7.2
0.691,2.3,-5.2,7.9
0.799,2.2,-3.7,8.1
0.807,2.3,-3.2,8.6
0.809,2.4,-3.3,9.1
0.81,2.6,-3.3,9.2
0.902,2.6,-3.4,9.5
0.903,2.5,-3.3,9.5
0.905,2.6,-3.3,9.1
0.91,2.5,-3.5,8.9
0.912,2.4,-3.4,8.9
0.913,2.5,-3.2,8.9
1.001,2.4,-3.2,9.0
1.002,2.4,-3.1,9.1
1.004,2.5,-3.1,9.1
1.006,2.5,-3.2,9.0
1.011,2.5,-3.2,8.9
1.1,2.5,-3.2,8.9
1.102,2.5,-3.3,8.9
1.104,2.5,-3.2,9.0
1.114,2.5,-3.0,9.2
1.121,2.5,-3.0,9.1
1.201,2.5,-3.1,9.1
1.202,2.5,-3.1,9.0
1.207,2.4,-3.0,9.1
1.209,2.4,-3.1,9.1
1.213,2.4,-3.1,9.1
1.279,2.5,-3.1,9.1
1.28,2.5,-3.1,9.1
1.282,2.5,-3.1,9.0
1.284,2.5,-3.1,9.1
1.285,2.5,-3.1,9.0
1.399,2.5,-3.0,9.1
1.405,2.5,-3.0,9.0
1.407,2.5,-3.1,9.0
1.408,2.5,-3.1,9.0
1.502,2.5,-3.1,9.0
1.503,2.5,-3.1,9.0
1.505,2.5,-3.1,9.0
1.52,2.5,-3.1,9.0
1.522,2.5,-3.1,9.0
1.524,2.5,-3.1,9.0
1.601,2.4,-3.0,9.1
1.602,2.4,-3.0,9.1
1.604,2.4,-3.1,9.1
1.605,2.4,-3.1,9.0
1.607,2.5,-3.1,9.1
1.7,2.5,-3.1,9.0
1.702,2.5,-3.1,9.0
1.704,2.5,-3.1,9.0
1.705,2.4,-3.0,9.1
1.71,2.4,-3.0,9.1
1.8,2.5,-3.1,9.0
1.802,2.5,-3.1,9.0
1.804,2.5,-3.1,9.0
1.805,2.4,-3.1,9.0
1.807,2.5,-3.1,9.1
1.9,2.4,-3.0,9.1
1.91,2.4,-3.0,9.0
1.911,2.4,-3.0,9.0
1.913,2.4,-3.1,9.1
