orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,1.0,-0.1,0.3,0.0
0.003,1.0,-0.1,0.3,0.0
0.005,1.0,-0.1,0.3,0.0
0.011,1.0,-0.1,0.3,0.0
0.109,1.0,-0.1,0.3,0.0
0.111,1.0,-0.1,0.3,0.0
0.114,1.0,-0.1,0.3,0.0
0.116,1.0,-0.1,0.3,0.0
0.123,1.0,-0.1,0.3,0.0
0.126,1.0,-0.1,0.3,0.0
0.205,1.0,-0.1,0.3,0.0
0.207,1.0,-0.1,0.3,0.0
0.214,1.0,-0.1,0.3,0.0
0.216,1.0,-0.1,0.3,0.0
0.219,1.0,-0.1,0.3,0.0
0.347,1.0,-0.1,0.3,0.0
0.358,1.0,-0.1,0.3,0.0
0.368,1.0,-0.1,0.3,0.0
0.371,1.0,-0.1,0.3,0.0
0.373,1.0,-0.1,0.3,0.0
0.421,1.0,-0.1,0.3,0.0
0.427,1.0,-0.1,0.3,0.0
0.429,1.0,-0.1,0.3,0.0
0.431,1.0,-0.1,0.3,0.0
0.434,1.0,-0.1,0.3,0.0
0.477,1.0,-0.1,0.3,0.0
0.479,1.0,-0.1,0.3,0.0
0.482,1.0,-0.1,0.3,0.0
0.484,1.0,-0.1,0.3,0.0
0.6,1.0,-0.1,0.3,0.0
0.607,1.0,-0.1,0.3,0.0
0.61,1.0,-0.1,0.3,0.0
0.62,1.0,-0.1,0.3,0.0
0.721,1.0,-0.1,0.3,0.0
0.724,1.0,-0.1,0.3,0.0
0.737,1.0,-0.1,0.3,0.0
0.739,1.0,-0.1,0.3,0.0
0.742,1.0,-0.1,0.3,0.0
0.744,1.0,-0.1,0.3,0.0
0.808,1.0,-0.1,0.3,0.0
0.81,1.0,-0.1,0.3,0.0
0.813,1.0,-0.1,0.3,0.0
0.815,1.0,-0.1,0.3,0.0
0.818,1.0,-0.1,0.3,0.0
0.906,1.0,-0.1,0.3,0.0
0.913,1.0,-0.1,0.3,0.0
0.915,1.0,-0.1,0.3,0.0
0.918,1.0,-0.1,0.3,0.0
0.927,1.0,-0.1,0.3,0.0
1.009,1.0,-0.1,0.3,0.0
1.016,1.0,-0.1,0.3,0.0
1.019,1.0,-0.1,0.3,0.0
1.021,1.0,-0.1,0.3,0.0
1.023,1.0,-0.1,0.3,0.0
1.129,1.0,-0.1,0.3,0.0
1.131,1.0,-0.1,0.3,0.0
1.134,1.0,-0.1,0.3,0.0
1.136,0.9,-0.1,0.3,0.0
1.138,0.9,-0.1,0.3,0.0
1.209,0.9,-0.1,0.3,0.0
1.211,0.9,-0.1,0.3,0.0
1.214,0.9,-0.1,0.3,0.0
1.216,0.9,-0.1,0.3,0.0
1.218,0.9,-0.1,0.3,0.0
1.309,0.9,-0.1,0.3,0.0
1.311,0.9,-0.1,0.3,0.0
1.329,0.9,-0.1,0.3,0.0
1.331,0.9,-0.1,0.3,0.0
1.334,0.9,-0.1,0.3,0.0
1.395,0.9,-0.1,0.3,0.0
1.397,0.9,-0.1,0.3,0.0
1.4,0.9,-0.1,0.3,0.0
1.407,0.9,-0.1,0.3,0.0
1.409,0.9,-0.1,0.3,0.0
1.518,0.9,-0.1,0.3,0.0
1.52,0.9,-0.1,0.3,0.0
1.529,0.9,-0.1,0.3,0.0
1.531,0.9,-0.1,0.3,0.0
1.616,0.9,-0.2,0.3,0.0
1.618,0.9,-0.2,0.3,0.0
1.63,0.9,-0.2,0.3,0.0
1.638,0.9,-0.2,0.3,0.0
1.64,0.9,-0.2,0.3,0.0
1.643,0.9,-0.2,0.3,0.0
1.705,0.9,-0.2,0.3,0.0
1.708,0.9,-0.2,0.3,0.0
1.71,0.9,-0.2,0.3,0.0
1.713,0.9,-0.2,0.3,0.0
1.719,0.9,-0.2,0.3,0.0
1.805,0.9,-0.2,0.3,0.0
1.811,0.9,-0.2,0.3,0.0
