gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.0,0.9,0.1,0.3
0.002,0.2,0.3,-0.3
0.004,-0.2,0.2,0.3
0.005,-1.0,-0.5,-0.2
0.102,0.1,0.1,0.0
0.104,-0.2,-0.1,0.1
0.105,0.0,-0.0,0.1
0.107,-0.1,-0.1,0.1
0.204,-0.1,-0.1,0.1
0.206,-0.0,-0.0,0.1
0.207,-0.1,-0.0,0.1
0.209,-0.1,0.0,0.1
0.31,-0.1,0.1,0.0
0.312,-0.1,0.1,0.0
0.314,-0.1,0.1,-0.0
0.316,-0.1,0.1,-0.0
0.403,-0.3,0.1,0.0
0.405,-0.4,0.1,0.1
0.406,-0.8,0.1,0.2
0.408,-1.5,0.1,0.4
0.498,-3.7,-0.1,1.0
0.509,-4.5,-0.3,1.3
0.512,-5.0,-0.5,1.5
0.514,-4.8,-0.5,1.5
0.599,-4.5,-0.4,1.9
0.6,-4.5,-0.4,2.2
0.602,-4.2,-0.5,2.4
0.608,-3.7,-0.4,2.6
0.713,-2.9,-0.0,2.9
0.715,-2.8,0.2,2.9
0.716,-3.0,0.3,3.0
0.726,-3.3,0.4,3.2
0.811,-3.9,0.5,3.5
0.812,-4.2,0.5,3.7
0.818,-4.3,0.6,3.8
0.819,-4.3,0.6,3.9
0.905,-4.2,0.4,4.3
0.906,-4.2,0.2,4.4
0.908,-3.7,0.0,4.4
0.91,-2.7,-0.2,4.2
1.006,0.0,-0.2,3.3
1.007,0.8,-0.0,2.7
1.009,1.3,0.2,2.0
1.01,1.5,0.4,1.4
1.113,1.0,0.5,0.3
1.114,0.6,0.5,-0.1
1.124,0.3,0.6,-0.4
1.133,0.3,0.6,-0.6
1.204,-0.0,0.4,-0.6
1.206,-0.3,0.3,-0.7
1.207,-0.3,0.2,-0.8
1.209,0.2,0.1,-0.9
1.308,3.4,-0.1,-0.6
1.31,4.9,0.0,-0.5
1.312,4.9,0.0,-0.4
1.313,3.3,-0.2,-0.5
1.4,-0.7,-0.5,-1.0
1.402,-2.1,-0.6,-1.0
1.403,-2.7,-0.6,-1.1
1.405,-2.2,-0.6,-1.0
1.515,-1.2,-0.5,-1.0
1.524,-0.7,-0.5,-0.9
1.526,-0.4,-0.4,-0.8
1.528,-0.4,-0.4,-0.7
1.599,-0.4,-0.4,-0.3
1.608,-0.5,-0.4,-0.2
1.61,-0.6,-0.4,-0.0
1.611,-0.8,-0.4,0.1
1.706,-0.7,-0.3,0.3
1.708,-0.6,-0.3,0.4
1.71,-0.7,-0.3,0.5
1.711,-0.8,-0.3,0.6
1.806,-0.8,-0.3,0.7
1.808,-0.7,-0.2,0.7
1.809,-0.8,-0.2,0.8
1.811,-0.9,-0.3,0.9
1.926,-1.3,-0.2,0.9
1.928,-1.3,-0.0,0.8
1.93,-1.2,0.1,0.7
1.931,-1.1,0.1,0.7
2.009,-1.0,0.2,0.8
2.01,-1.0,0.2,0.7
2.012,-1.0,0.3,0.7
2.013,-1.0,0.3,0.7
2.125,-0.6,0.3,0.7
2.126,-0.5,0.2,0.7
2.128,0.1,0.1,0.6
2.129,0.0,0.1,0.5
2.217,-0.2,-0.0,0.3
2.218,-0.1,-0.1,0.1
2.22,-0.2,-0.1,-0.0
2.221,0.1,-0.0,-0.1
2.295,0.5,-0.2,-0.2
2.297,0.8,-0.1,-0.2
2.304,1.0,-0.1,-0.4
2.306,1.0,-0.1,-0.5
2.401,1.2,-0.1,-1.0
2.402,1.5,-0.1,-1.3
2.407,1.5,-0.1,-1.5
2.5,1.3,-0.1,-1.5
2.505,0.6,-0.3,-1.5
2.507,0.5,-0.3,-1.2
2.508,0.6,-0.4,-1.0
2.614,0.6,-0.5,-0.8
2.617,0.5,-0.4,-0.8
2.619,0.4,-0.3,-0.8
2.62,0.4,-0.2,-0.9
2.702,0.2,-0.1,-1.0
2.705,0.4,-0.0,-1.0
2.709,0.4,0.0,-0.9
2.711,0.3,0.0,-0.8
2.801,0.3,0.0,-0.7
2.804,-0.2,-0.0,-0.2
2.806,-0.6,-0.2,0.2
2.808,-1.1,-0.1,0.5
2.903,-1.5,-0.0,0.9
2.907,-1.6,-0.2,1.9
2.908,-1.2,-0.1,2.1
2.91,-0.4,-0.1,2.2
3.011,0.3,0.0,2.0
3.014,1.0,0.1,1.4
3.016,0.8,0.0,1.2
3.033,0.0,-0.1,1.1
3.099,-0.8,-0.2,0.9
3.102,-2.2,-0.3,0.6
3.104,-2.3,-0.3,0.5
3.106,-2.0,-0.2,0.4
3.202,-1.5,-0.1,0.3
3.205,-0.5,-0.0,0.3
3.206,-0.2,0.0,0.2
3.209,-0.1,0.1,0.2
3.298,0.0,0.1,0.1
3.301,0.1,0.1,-0.0
3.303,0.0,0.1,-0.1
3.326,-0.0,0.2,-0.3
3.407,0.2,0.5,-0.4
3.41,0.8,-0.2,-0.1
3.42,1.0,0.0,-0.3
3.421,1.4,0.2,-0.5
3.501,1.9,0.1,-0.5
3.504,2.4,-0.1,-0.5
3.506,2.4,-0.2,-0.5
3.511,2.3,-0.3,-0.7
3.602,2.1,-0.3,-1.0
3.605,1.7,-0.4,-1.5
3.607,1.6,-0.4,-1.7
3.609,1.4,-0.4,-1.7
3.704,1.2,-0.4,-1.7
3.709,0.9,-0.3,-1.4
3.711,0.9,-0.2,-1.2
3.713,0.9,-0.1,-0.9
3.816,0.7,-0.1,-0.6
3.833,1.1,0.4,0.0
3.835,1.5,0.8,0.3
3.836,1.6,0.8,0.6
3.898,1.5,0.6,0.9
3.901,2.2,1.0,0.7
3.909,2.5,0.8,0.6
3.91,2.4,0.7,0.5
3.998,2.3,0.6,0.7
4.001,1.7,0.5,0.7
4.009,1.7,0.6,0.6
4.011,2.0,0.8,0.6
4.096,2.3,0.9,0.6
4.103,2.2,1.0,0.7
4.105,1.8,0.9,0.7
4.206,1.9,0.8,0.6
4.207,1.9,0.7,0.5
4.226,0.6,0.3,-0.1
4.228,-0.1,0.2,-0.5
4.316,-0.3,0.3,-0.8
4.318,-0.1,0.5,-1.0
4.325,0.9,0.8,-0.9
4.327,1.1,1.0,-0.5
4.402,1.0,1.3,-0.2
4.404,1.3,1.5,0.2
4.41,2.5,1.4,0.7
4.412,2.5,1.1,0.6
4.505,2.0,0.8,0.5
4.507,1.1,0.5,0.1
4.515,2.5,0.2,-0.5
4.517,3.0,0.1,-0.9
4.607,2.4,-0.2,-1.2
4.616,1.1,-0.4,-1.4
4.639,0.9,-0.6,-1.5
4.64,1.1,-0.5,-1.5
4.704,1.4,-0.5,-1.5
4.709,1.8,-0.7,-1.4
4.712,3.4,-0.5,-1.3
4.714,4.1,-0.6,-1.1
4.798,3.8,-0.9,-0.8
4.799,2.9,-1.4,-0.2
4.808,1.3,-1.8,-1.0
4.81,1.6,-1.8,-2.2
4.912,0.8,-1.9,-3.1
4.919,-0.9,-1.9,-3.9
4.923,-3.5,-3.0,-6.3
4.925,2.1,0.9,2.9
5.09,0.3,-4.7,-5.7
5.092,-3.1,-6.5,-7.7
5.097,-6.4,-3.4,-7.5
5.098,-8.9,-0.0,-3.0
5.153,-15.2,3.9,-6.1
5.157,-14.4,1.1,0.9
5.161,-2.7,1.8,-4.1
5.163,-6.3,-0.2,-1.1
5.233,-9.7,0.8,-1.4
5.235,-5.0,0.8,0.6
5.238,-0.6,1.7,1.5
5.24,-0.9,1.2,1.8
5.331,-3.1,1.2,2.4
5.332,-3.5,1.5,3.1
5.336,-2.9,0.3,3.0
5.35,-4.7,-0.1,3.0
5.41,-6.0,-0.1,2.5
5.412,-4.5,-0.4,2.0
5.415,3.4,-1.2,0.9
5.417,4.5,-1.3,0.1
5.507,1.0,-1.6,0.6
5.509,-3.5,-0.3,1.2
5.517,-3.3,0.9,1.6
5.518,2.0,-1.0,0.5
5.612,3.6,-0.9,-0.4
5.613,1.1,-0.2,-0.3
5.617,-2.3,-0.3,1.1
5.618,-1.9,-0.4,1.2
5.713,-1.5,-0.4,0.9
5.716,-0.9,-0.5,0.2
5.727,1.1,-0.7,-0.5
5.729,1.2,-0.7,-0.5
5.799,1.0,-0.9,-0.1
5.803,-0.3,-0.4,0.3
5.807,-2.3,-0.2,0.7
5.903,-1.4,0.2,0.4
5.905,0.2,0.6,-0.1
5.907,1.3,0.8,-0.1
5.913,-0.2,0.4,0.3
5.998,-0.8,0.1,0.5
6.0,-0.8,-0.1,0.4
6.01,-0.2,-0.2,0.1
6.014,-0.5,-0.0,-0.2
6.112,-1.1,-0.1,-0.1
6.12,-1.2,-0.1,-0.0
6.122,-1.1,-0.1,-0.1
6.136,-0.4,-0.1,-0.3
6.202,-0.2,-0.0,-0.4
6.204,0.0,0.0,-0.4
6.207,0.2,0.0,-0.3
6.213,-0.5,-0.1,0.1
