vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
3.573,7.992,5.021,0.0
3.189,7.674,4.816,0.002
3.171,7.306,4.884,0.004
2.939,7.427,5.032,0.005
3.437,6.942,5.195,0.104
3.266,7.136,5.311,0.106
2.337,7.642,4.995,0.107
2.557,8.102,4.895,0.109
3.303,7.378,5.305,0.201
2.617,7.182,4.795,0.202
3.092,7.359,4.853,0.204
3.483,7.618,4.305,0.205
2.235,7.357,2.558,0.3
-0.365,4.557,1.858,0.302
-0.589,4.626,1.584,0.304
0.235,5.857,1.258,0.305
-0.716,5.819,2.058,0.401
-1.016,5.819,1.458,0.403
-2.297,4.014,1.349,0.404
-3.549,2.657,2.374,0.406
-3.61,-4.247,5.856,0.501
-4.302,-6.089,6.091,0.503
-6.046,-8.999,3.245,0.504
-3.287,-12.875,4.781,0.509
1.809,-13.469,3.353,0.601
-1.518,-13.202,2.315,0.602
-3.5,-13.92,-1.44,0.604
-2.818,-14.622,-5.125,0.606
2.715,-8.992,-12.832,0.703
3.541,-10.632,-14.173,0.704
5.488,-11.766,-14.935,0.706
6.236,-11.801,-12.196,0.716
2.137,-11.027,-7.263,0.8
3.012,-11.482,-4.888,0.802
3.882,-11.976,-2.318,0.804
3.351,-11.69,-1.149,0.805
3.4,-10.4,-1.2,0.9
2.7,-9.8,-1.7,0.907
2.1,-9.3,-2.7,0.909
1.5,-8.9,-4.4,0.911
0.584,-7.557,-7.416,1.002
1.122,-7.984,-6.878,1.004
1.729,-8.606,-5.971,1.011
2.188,-8.918,-5.412,1.013
1.746,-9.882,-5.226,1.102
1.027,-10.376,-4.747,1.108
0.516,-10.005,-4.716,1.121
0.281,-9.494,-5.021,1.122
-0.364,-10.447,-2.707,1.202
-0.463,-10.011,-2.611,1.204
-0.379,-9.863,-2.363,1.209
-0.383,-9.911,-2.051,1.211
0.232,-9.095,-1.695,1.302
0.233,-8.958,-1.898,1.304
0.537,-8.911,-2.111,1.306
-0.096,-9.041,-1.259,1.307
-0.665,-8.53,-2.603,1.402
-0.502,-8.404,-2.517,1.404
-0.301,-8.502,-2.058,1.406
-0.354,-8.409,-1.862,1.407
0.344,-8.489,-0.911,1.502
0.207,-8.981,-0.819,1.512
0.219,-9.304,-0.896,1.519
0.304,-9.541,-1.059,1.52
0.23,-9.926,-1.274,1.603
0.144,-9.989,-1.411,1.604
0.059,-10.052,-1.548,1.606
0.193,-10.219,-1.481,1.622
1.929,-10.353,-1.447,1.701
1.796,-10.22,-1.68,1.706
1.835,-10.124,-1.776,1.708
1.931,-10.243,-1.857,1.71
0.983,-9.888,-3.01,1.802
1.021,-9.784,-3.098,1.804
1.059,-9.681,-3.187,1.806
1.032,-9.776,-3.197,1.807
0.881,-9.939,-3.227,1.911
0.947,-9.74,-3.304,1.913
1.042,-9.768,-3.296,1.921
0.767,-10.25,-2.961,1.923
0.762,-9.604,-3.112,2.002
0.966,-9.975,-3.119,2.004
0.82,-10.31,-2.557,2.005
0.824,-9.907,-2.423,2.013
-0.358,-9.606,-2.526,2.102
-0.808,-9.372,-1.868,2.104
-1.319,-9.379,-1.47,2.11
-1.921,-9.247,-1.487,2.111
-1.204,-8.536,-1.934,2.206
-0.7,-9.0,-2.2,2.208
-0.309,-9.34,-2.785,2.209
-0.006,-9.504,-3.051,2.211
0.932,-8.345,-4.311,2.302
1.262,-8.258,-4.74,2.304
1.3,-8.7,-4.8,2.311
1.338,-9.142,-4.86,2.313
1.425,-8.917,-6.779,2.402
2.091,-8.94,-8.185,2.404
