vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
3.0,0.36,-7.98,0.0
5.38,3.308,-9.144,0.002
2.271,4.077,-9.169,0.009
2.454,2.595,-10.474,0.01
3.316,4.393,-8.623,0.105
1.921,3.321,-9.655,0.106
2.647,3.493,-8.798,0.108
3.133,2.675,-9.419,0.11
2.351,2.637,-8.833,0.202
2.045,2.914,-8.533,0.204
2.184,3.104,-8.467,0.206
2.547,3.288,-8.7,0.207
2.404,2.949,-8.933,0.301
1.951,2.737,-8.733,0.306
1.99,2.527,-8.667,0.308
1.798,2.025,-8.633,0.31
1.027,1.643,-8.333,0.403
1.043,2.239,-7.667,0.405
0.518,2.671,-7.2,0.406
1.012,2.747,-8.0,0.408
-0.253,3.031,-7.859,0.504
-1.157,3.741,-6.732,0.506
-1.714,4.135,-5.608,0.508
-1.357,4.341,-6.232,0.509
-2.6,5.819,-5.034,0.602
-2.1,6.453,-4.015,0.603
-2.4,7.055,-2.858,0.605
-2.7,7.285,-1.353,0.607
0.794,8.629,2.297,0.702
0.411,8.643,1.906,0.703
-0.104,7.752,2.965,0.705
-0.08,7.3,4.56,0.716
3.815,5.818,7.33,0.802
3.294,5.051,7.352,0.803
3.019,4.953,7.422,0.805
2.777,5.319,8.565,0.807
4.983,1.149,9.535,0.902
5.232,0.778,9.636,0.904
4.987,-0.143,10.425,0.905
4.397,-0.625,10.706,0.907
5.537,-4.916,9.104,1.006
4.755,-4.224,9.206,1.008
5.349,-4.67,8.788,1.01
4.713,-4.894,9.401,1.011
3.091,-7.937,7.871,1.103
2.782,-8.447,8.422,1.105
2.585,-8.368,8.965,1.12
2.399,-8.226,9.319,1.122
1.124,-8.565,9.476,1.203
1.249,-8.243,9.251,1.205
1.255,-7.884,9.145,1.206
1.253,-7.471,8.847,1.211
0.981,-8.028,7.558,1.304
0.967,-7.938,7.599,1.306
0.948,-7.766,7.457,1.308
0.843,-7.698,7.272,1.309
0.912,-7.463,7.265,1.408
0.799,-7.386,7.303,1.409
0.868,-7.151,7.296,1.411
0.978,-7.187,7.167,1.412
1.516,-5.41,8.384,1.503
1.588,-5.318,8.512,1.513
1.665,-5.253,8.735,1.514
1.686,-5.004,9.014,1.521
1.422,-4.451,9.078,1.603
1.369,-3.88,8.931,1.605
1.337,-3.761,8.863,1.613
1.378,-3.549,8.922,1.615
1.404,-3.227,8.596,1.706
1.38,-3.163,8.72,1.708
1.261,-3.125,8.839,1.718
-0.133,-3.524,8.771,1.719
1.435,-3.347,8.665,1.802
1.343,-3.402,8.757,1.804
1.243,-3.402,8.657,1.806
0.887,-2.616,9.113,1.811
1.13,-2.924,9.37,1.911
1.048,-3.079,9.652,1.912
0.949,-3.093,9.651,1.914
1.257,-3.092,9.243,1.916
1.2,-4.512,8.684,2.003
1.3,-4.416,8.712,2.005
1.3,-4.444,8.808,2.006
1.5,-4.404,9.028,2.008
1.6,-4.348,8.836,2.103
1.6,-4.416,8.712,2.105
1.6,-4.388,8.616,2.106
1.7,-4.332,8.424,2.112
1.7,-4.236,8.452,2.207
1.7,-4.236,8.452,2.209
1.6,-4.168,8.576,2.21
1.7,-4.196,8.672,2.212
0.283,-4.434,8.824,2.303
0.313,-4.375,8.636,2.308
0.426,-4.347,8.556,2.31
0.394,-4.311,8.775,2.311
0.278,-4.244,8.884,2.403
0.334,-4.431,9.152,2.405
0.208,-4.584,9.295,2.411
0.097,-4.707,9.345,2.413
0.099,-4.802,9.315,2.505
0.195,-4.709,9.36,2.507
-0.097,-4.693,9.955,2.508
-0.518,-5.137,11.339,2.51
1.1,-4.508,10.456,2.603
